category,probe_path,subcategory,fixation_duration,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter2_mean,jitter2_raw,probeFrames_raw,probe_onset_mean,probe_onset_raw,probe_onset_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_1.jpg,Furniture,0,Chest-of-drawers,1.0,2.0,2,402.162536621,402.16253662109375,0.0,400.909912109,400.909912109375,0.0,6.0,6.0,2,400.914855957,400.91485595703125,0.0,1.0,1.0,0.0,'2',2.6058921814,2.6058921813964844,0.0,'V_nV',1.0,1.0,0.0,'1',0.0904221460223,0.0904221460223198,0.0,404.789001465,404.78900146484375,0.0,85.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_16.jpg,Animals,0,armadillo,1.0,1.0,1,424.781707764,424.7817077636719,0.0,423.549133301,423.54913330078125,0.0,7.0,7.0,1,423.554199219,423.55419921875,0.0,0.0,0.0,0.0,'2',1.26298594475,1.2629859447479248,0.0,'V_nV',1.0,1.0,0.0,'1',0.0803852304816,0.0803852304816246,0.0,426.0652771,426.0652770996094,0.0,89.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_26.jpg,Furniture,0,armchair,1.0,1.0,1,84.7224655151,84.72246551513672,0.0,83.4497833252,83.44978332519531,0.0,6.5,6.5,5,83.4545440674,83.45454406738281,0.0,1.0,1.0,0.0,'1',1.18280410767,1.1828041076660156,0.0,'nV_V',0.0,0.0,0.0,'3',0.2708145082,0.2708145081996918,0.0,85.9258270264,85.92582702636719,0.0,16.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_4.jpg,Tools,0,axe,1.0,1.0,1,407.895019531,407.89501953125,0.0,406.612335205,406.6123352050781,0.0,6.0,6.0,5,406.617218018,406.6172180175781,0.0,1.0,1.0,0.0,'1',2.54576659203,2.545766592025757,0.0,'nV_V',0.0,0.0,0.0,'2',1.13268709183,1.1326870918273926,0.0,410.461334229,410.4613342285156,0.0,86.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_11.jpg,Birds,0,barn-owl,1.0,1.0,1,240.380844116,240.38084411621094,0.0,239.11819458,239.11819458007812,0.0,6.0,6.0,4,239.12310791,239.12310791015625,0.0,1.0,1.0,0.0,'1',1.09260129929,1.0926012992858887,0.0,'V_nV',0.0,0.0,0.0,'3',0.150599494576,0.15059949457645416,0.0,241.493988037,241.49398803710938,0.0,51.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_1.jpg,Furniture,0,bed,1.0,2.0,2,314.451873779,314.4518737792969,0.0,313.159179688,313.1591796875,0.0,6.0,6.0,7,313.163909912,313.1639099121094,0.0,1.0,1.0,0.0,'2',0.691729545593,0.6917295455932617,0.0,'V_nV',0.0,0.0,0.0,'3',0.150547102094,0.1505471020936966,0.0,315.164154053,315.1641540527344,0.0,67.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_24.jpg,Furniture,0,bedside-table,1.0,2.0,2,381.417449951,381.4174499511719,0.0,380.144775391,380.144775390625,0.0,7.5,7.5,5,380.149719238,380.14971923828125,0.0,1.0,1.0,0.0,'2',0.601532697678,0.6015326976776123,0.0,'V_nV',0.0,0.0,0.0,'3',0.120483636856,0.1204836368560791,0.0,382.039550781,382.03955078125,0.0,80.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_14.jpg,Vehicles,0,boat,1.0,2.0,2,299.509399414,299.5093994140625,0.0,298.256774902,298.25677490234375,0.0,6.0,6.0,3,298.261566162,298.2615661621094,0.0,1.0,1.0,0.0,'2',2.38541340828,2.385413408279419,0.0,'V_nV',1.0,1.0,0.0,'1',0.130563139915,0.1305631399154663,0.0,301.915344238,301.91534423828125,0.0,64.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_11.jpg,Furniture,0,bookcase,1.0,2.0,2,340.929443359,340.929443359375,0.0,339.646728516,339.646728515625,0.0,6.0,6.0,5,339.651641846,339.6516418457031,0.0,1.0,1.0,0.0,'2',1.03232443333,1.0323244333267212,0.0,'V_nV',0.0,0.0,0.0,'3',0.150546595454,0.150546595454216,0.0,341.982299805,341.9822998046875,0.0,72.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_9.jpg,Vehicles,0,bus,1.0,2.0,2,218.443145752,218.44314575195312,0.0,217.180511475,217.18051147460938,0.0,6.0,6.0,4,217.186508179,217.18650817871094,0.0,1.0,1.0,0.0,'2',2.07474112511,2.0747411251068115,0.0,'V_nV',0.0,0.0,0.0,'3',0.170595094562,0.17059509456157684,0.0,220.538452148,220.5384521484375,0.0,46.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/butterfly_26.jpg,Insects,0,butterfly,1.0,2.0,2,46.8100395203,46.81003952026367,0.0,45.5774612427,45.57746124267578,0.0,6.0,6.0,1,45.5828819275,45.582881927490234,0.0,0.0,0.0,0.0,'1',1.11248338223,1.1124833822250366,0.0,'nV_V',1.0,1.0,0.0,'1',0.26078671217,0.2607867121696472,0.0,47.9430770874,47.943077087402344,0.0,8.0
