category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/saucepan_7.jpg,Kitchen_Uten,0,saucepan,0,0,0,71,3.71690842975,nV_V,1,3.73749583401,4.9995892141,0,2,1.48329793755,6.51373884128,2,0,0.210687016603,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/church_2.jpg,Buildings,0,church,0,1,1,17,8.45719934627,V_nV,2,8.46205035551,9.71985086054,1,2,1.00240498269,10.7428113907,3,0,0.110309082083,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/mill_21.jpg,Buildings,0,mill,0,2,2,53,12.5861815773,nV_V,1,12.5911109429,13.8287891047,1,1,1.83421160327,15.6835644064,2,0,0.0601967959665,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_9.jpg,Vehicles,0,plane,0,3,3,64,17.4768064236,nV_V,1,17.4825622207,18.7093908535,1,1,0.671692350414,19.4016459286,2,0,0.0703741875477,5,7.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/toucan_17.jpg,Birds,0,toucan,0,4,4,85,21.2049114113,V_nV,1,21.2097311919,22.4375072322,0,2,1.30305300001,23.7611149531,3,0,0.150546648074,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/owl_6.jpg,Birds,0,owl,0,5,5,57,25.6445702384,nV_V,2,25.6494009434,26.8771476611,0,1,0.5814877511,27.4792045876,2,0,0.0703805452213,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tiger_10.jpg,Animals,0,tiger,0,6,6,84,29.2824714952,V_nV,1,29.2874503974,30.5150576206,0,2,1.19282127032,31.728433969,1,1,0.120507300366,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_18.jpg,Birds,0,goldfinch,0,7,7,33,33.5818189071,nV_V,2,33.5877906973,34.8344442118,0,1,0.932249539997,35.7872532392,2,0,0.0904144044034,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pelican_0.jpg,Birds,0,pelican,0,8,8,60,37.6105737807,nV_V,2,37.615389775,38.853184755,0,1,0.651651265565,39.5254141991,2,0,0.0703769545071,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_14.jpg,Insects,0,ladybird,0,9,9,45,41.3286542613,nV_V,2,41.3340327633,42.561241372,0,1,0.962156592403,43.5439636661,2,0,0.100439971313,5,6.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/hammer_2.jpg,Tools,0,hammer,0,10,10,37,45.3774561598,nV_V,1,45.3823257214,46.610039928,1,1,1.28301797854,47.9136126274,1,1,0.200660795439,5,7.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_22.jpg,Birds,0,seagull,0,11,11,74,49.8471710226,V_nV,1,49.8521418162,51.0997999855,1,1,0.671710207127,51.7920607366,1,1,0.200508161914,5,7.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_21.jpg,Furniture,0,bed,0,12,12,5,53.7256089812,V_nV,2,53.7304041944,54.9882524656,1,2,0.471255765762,55.4800532572,3,0,0.090412626043,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_8.jpg,Animals,0,armadillo,0,13,13,1,57.3033784265,nV_V,2,57.3083804636,58.545984217,0,1,0.751852702815,59.3184018652,2,0,0.0802380009554,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/rocking-chair_19.jpg,Furniture,0,rocking-chair,0,14,14,69,61.1317031514,nV_V,1,61.1380345607,62.3642833563,0,2,0.751862213481,63.1367133916,1,1,0.0703714503907,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_25.jpg,Birds,0,partridge,0,15,15,59,64.9399943519,nV_V,2,64.9448672817,66.1825904883,0,1,0.621417468414,66.824576553,2,0,0.0703746913932,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_0.jpg,Animals,0,cheetah,0,16,16,16,68.6279997444,nV_V,2,68.6329381624,69.8605830953,0,1,0.451209387742,70.332350824,1,1,0.170583744999,5,8.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lectern_20.jpg,Furniture,0,lectern,0,17,17,47,72.235846315,V_nV,2,72.2406547652,73.4884693306,1,2,0.511342342477,74.0203454276,3,0,0.0904155434109,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/motorbike_26.jpg,Vehicles,0,motorbike,0,18,18,54,75.8437019913,nV_V,1,75.8486728934,77.0762690115,0,2,0.671686516143,77.7685163831,1,1,0.090422088746,5,6.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/giraffe_0.jpg,Animals,0,giraffe,0,19,19,32,79.5918390788,nV_V,2,79.5968154962,80.8444581698,1,2,0.641618506983,81.5066345995,1,1,0.0703686238267,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_8.jpg,Buildings,0,palace,0,20,20,58,83.3099199883,V_nV,2,83.3148152339,84.5725638149,1,2,0.661682065111,85.2548086005,3,0,0.0904281600378,5,6.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/couch_7.jpg,Furniture,0,couch,0,21,21,19,87.0781147024,nV_V,1,87.0829917868,88.3106942191,1,1,0.801971070934,89.1332285297,2,0,0.0904181185178,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/horse_16.jpg,Animals,0,horse,0,22,22,40,90.9565374171,V_nV,1,90.9615988592,92.189120302,0,2,0.58149484871,92.7912013936,1,1,0.0904251076281,5,6.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/lobster_23.jpg,Marine_creatures,0,lobster,0,23,23,49,94.6144893528,V_nV,1,94.620306754,95.8771366756,0,2,0.451209101826,96.3488931712,1,1,0.0403247494251,5,7.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hummingbird_17.jpg,Birds,0,hummingbird,0,24,24,42,98.1221183138,V_nV,1,98.1270675361,99.4148306646,1,1,1.35318184178,100.789153982,2,0,0.100441009272,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/sparrow_6.jpg,Birds,0,sparrow,0,25,25,79,102.62190655,nV_V,2,102.628428577,103.904588711,1,2,0.641618311405,104.566760633,3,0,0.150558666792,5,6.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/dolphin_2.jpg,Marine_creatures,0,dolphin,0,26,26,23,106.450219005,nV_V,2,106.45510104,107.712865757,1,2,0.701784682926,108.445243069,1,1,0.13050416857,5,7.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tapir_11.jpg,Animals,0,tapir,0,27,27,82,110.308610259,V_nV,1,110.313482677,111.591299467,1,1,1.20285328431,112.814718544,3,0,0.120484560262,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_7.jpg,Marine_creatures,0,shark,0,28,28,75,114.668107421,nV_V,2,114.673781806,115.92070652,1,2,0.881976549514,116.823239579,3,0,0.150563832372,5,7.5,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/killer-whale_26.jpg,Marine_creatures,0,killer-whale,0,29,29,43,118.706859396,V_nV,1,118.713429358,119.939448435,1,1,0.651645231061,120.611633816,2,0,0.0904150172137,5,7.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_18.jpg,Marine_creatures,0,sperm-whale,0,30,30,80,122.435012593,nV_V,2,122.439790025,123.667549325,1,2,0.461229796521,124.149333722,1,1,0.0601973291487,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_14.jpg,Birds,0,hen,0,31,31,38,125.942594123,nV_V,2,125.948442185,127.205237145,1,2,1.40327656036,128.629073333,3,0,0.751852972899,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/zebra_9.jpg,Animals,0,zebra,0,32,32,95,131.113835333,nV_V,2,131.118783304,132.356434598,0,1,0.531462474726,132.90845765,1,1,2.435518221,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_12.jpg,Furniture,0,bedside-table,0,33,33,6,137.07680154,nV_V,1,137.081702165,138.349464611,1,1,0.591524885502,138.961567348,3,0,0.100448516198,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/violin_25.jpg,Musical_Inst,0,violin,0,34,34,92,140.794882574,V_nV,2,140.800725279,142.037482266,0,1,1.05252877576,143.110572063,1,1,0.200673704967,5,6.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lynx_3.jpg,Animals,0,lynx,0,35,35,50,145.044115188,nV_V,2,145.049177897,146.306759075,1,2,0.681706740521,147.009027096,1,1,0.0503352563828,5,7.0,32,bw,99.779932255,2019_jun_06_1545,012,256,20,5,maria,Experiment_EEG_version,20,
