category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_26.jpg,Vehicles,0,van,0,0,0,91,3.71623377397,nV_V,1,3.7382173689,4.99892085505,1,1,0.972349401738,6.00209726248,3,0,0.441172553925,5,6.5,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_5.jpg,Vehicles,0,car,0,1,1,11,8.17591454368,nV_V,1,8.18090787064,9.41853342811,1,1,1.5936839995,11.032771603,1,1,0.20065003616,5,6.5,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/lobster_25.jpg,Marine_creatures,0,lobster,0,2,2,49,12.9663598058,nV_V,2,12.9722240337,14.2289872268,0,1,0.801990897744,15.0515423073,1,1,0.421157438133,5,6.0,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_17.jpg,Birds,0,hen,0,3,3,38,17.2055419815,V_nV,1,17.2109063483,18.4782129504,1,1,1.07255967695,19.5713221036,1,1,0.511327973858,5,6.5,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_19.jpg,Buildings,0,palace,0,4,4,58,21.8155654513,nV_V,1,21.8214299652,23.118302001,1,1,0.852089338179,23.9909325373,3,0,0.200654163898,5,6.0,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_7.jpg,Marine_creatures,0,manatee,0,5,5,52,25.9244921466,V_nV,1,25.9293415021,27.2071848591,1,1,0.811991724418,28.0397226728,2,0,0.210684787191,5,6.0,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/pomfret_18.jpg,Marine_creatures,0,pomfret,0,6,6,65,29.9833166987,V_nV,1,29.9886330661,31.2559859007,1,1,0.801976980641,32.0785141208,2,0,0.200671441853,5,6.0,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_19.jpg,Furniture,0,bed,0,7,7,5,34.0120828313,nV_V,1,34.0170101742,35.2747283648,1,1,1.13268589455,36.4279871642,3,0,0.230716973951,5,6.5,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_5.jpg,Tools,0,axe,0,8,8,3,38.3915906253,V_nV,2,38.3966975933,39.6341960283,1,2,0.932253167557,40.5870070332,1,1,0.130505668698,5,6.5,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lioness_26.jpg,Animals,0,lioness,0,9,9,48,42.4504312068,V_nV,1,42.4552672769,43.7230828793,0,2,1.29303976742,45.0366651043,1,1,0.140379944467,5,6.0,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/butterfly_4.jpg,Insects,0,butterfly,0,10,10,10,46.9101050934,nV_V,2,46.9151269087,48.2028161022,1,2,1.23292505695,49.456309252,3,0,0.250781220442,5,6.0,32,bw,99.7821400917,2019_may_15_1039,015,256,20,5,pedro,Experiment_EEG_version,20,
