category,probe_path,subcategory,fixation_duration,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter2_mean,jitter2_raw,probeFrames_raw,probe_onset_mean,probe_onset_raw,probe_onset_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_4.jpg,Furniture,0,Chest-of-drawers,1.0,2.0,2,200.58644104,200.58644104003906,0.0,199.303741455,199.30374145507812,0.0,6.5,6.5,6,199.308685303,199.30868530273438,0.0,1.0,1.0,0.0,'2',1.20284879208,1.2028487920761108,0.0,'V_nV',0.0,0.0,0.0,'2',0.671678185463,0.6716781854629517,0.0,201.809829712,201.80982971191406,0.0,45.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_1.jpg,Animals,0,armadillo,1.0,2.0,2,331.260498047,331.260498046875,0.0,329.957763672,329.957763671875,0.0,6.0,6.0,7,329.962554932,329.9625549316406,0.0,1.0,1.0,0.0,'2',1.03246748447,1.0324674844741821,0.0,'nV_V',0.0,0.0,0.0,'3',0.180610790849,0.180610790848732,0.0,332.313537598,332.31353759765625,0.0,75.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_4.jpg,Furniture,0,armchair,1.0,2.0,2,335.499725342,335.4997253417969,0.0,334.227050781,334.22705078125,0.0,6.0,6.0,4,334.231750488,334.23175048828125,0.0,1.0,1.0,0.0,'2',1.97453641891,1.974536418914795,0.0,'V_nV',0.0,0.0,0.0,'2',0.781926035881,0.7819260358810425,0.0,337.494812012,337.49481201171875,0.0,76.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_21.jpg,Tools,0,axe,1.0,1.0,1,82.8104095459,82.81040954589844,0.0,81.5277252197,81.52772521972656,0.0,6.0,6.0,6,81.5325546265,81.53255462646484,0.0,1.0,1.0,0.0,'1',0.842057585716,0.8420575857162476,0.0,'nV_V',1.0,1.0,0.0,'1',0.31090131402,0.31090131402015686,0.0,83.6730117798,83.67301177978516,0.0,18.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_4.jpg,Birds,0,barn-owl,1.0,2.0,2,374.945465088,374.9454650878906,0.0,373.662780762,373.66278076171875,0.0,6.5,6.5,6,373.667510986,373.6675109863281,0.0,1.0,1.0,0.0,'2',1.62375986576,1.6237598657608032,0.0,'nV_V',1.0,1.0,0.0,'1',0.280833035707,0.28083303570747375,0.0,376.589782715,376.58978271484375,0.0,85.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_14.jpg,Furniture,0,bed,1.0,1.0,1,196.146789551,196.14678955078125,0.0,194.87411499,194.87411499023438,0.0,6.5,6.5,5,194.878997803,194.87899780273438,0.0,1.0,1.0,0.0,'1',1.21285760403,1.2128576040267944,0.0,'nV_V',1.0,1.0,0.0,'1',0.190630719066,0.1906307190656662,0.0,197.380203247,197.3802032470703,0.0,44.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_20.jpg,Furniture,0,bedside-table,1.0,2.0,2,69.5014801025,69.50148010253906,0.0,68.2488555908,68.24885559082031,0.0,6.5,6.5,3,68.2537460327,68.25374603271484,0.0,1.0,1.0,0.0,'2',0.671703934669,0.6717039346694946,0.0,'V_nV',1.0,1.0,0.0,'1',0.521373212337,0.5213732123374939,0.0,70.1937637329,70.19376373291016,0.0,15.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_17.jpg,Vehicles,0,boat,1.0,1.0,1,366.717590332,366.71759033203125,0.0,365.414855957,365.41485595703125,0.0,6.0,6.0,8,365.419708252,365.4197082519531,0.0,1.0,1.0,0.0,'1',0.932257533073,0.9322575330734253,0.0,'nV_V',0.0,0.0,0.0,'2',0.200656726956,0.2006567269563675,0.0,367.670410156,367.67041015625,0.0,83.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_16.jpg,Furniture,0,bookcase,1.0,2.0,2,370.89666748,370.89666748046875,0.0,369.603942871,369.60394287109375,0.0,6.5,6.5,7,369.608734131,369.6087341308594,0.0,1.0,1.0,0.0,'2',0.832035899162,0.8320358991622925,0.0,'V_nV',0.0,0.0,0.0,'2',0.180644631386,0.18064463138580322,0.0,371.749237061,371.7492370605469,0.0,84.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_24.jpg,Vehicles,0,bus,1.0,1.0,1,262.070098877,262.0700988769531,0.0,260.757354736,260.7573547363281,0.0,7.5,7.5,9,260.762298584,260.7622985839844,0.0,1.0,1.0,0.0,'1',0.751857221127,0.7518572211265564,0.0,'nV_V',1.0,1.0,0.0,'1',0.28082883358,0.2808288335800171,0.0,262.842498779,262.8424987792969,0.0,59.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/butterfly_7.jpg,Insects,0,butterfly,1.0,2.0,2,125.382965088,125.38296508789062,0.0,124.110290527,124.11029052734375,0.0,6.0,6.0,5,124.115104675,124.11510467529297,0.0,1.0,1.0,0.0,'2',0.751873970032,0.7518739700317383,0.0,'nV_V',0.0,0.0,0.0,'3',0.270657449961,0.2706574499607086,0.0,126.15537262,126.1553726196289,0.0,28.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_24.jpg,Vehicles,0,car,1.0,1.0,1,56.4731636047,56.47316360473633,0.0,55.2205429077,55.220542907714844,0.0,6.0,6.0,3,55.2254981995,55.22549819946289,0.0,0.0,0.0,0.0,'2',1.15273010731,1.152730107307434,0.0,'nV_V',1.0,1.0,0.0,'1',0.651635766029,0.6516357660293579,0.0,57.6464500427,57.64645004272461,0.0,12.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/castle_16.jpg,Buildings,0,castle,1.0,2.0,2,22.499332428,22.499332427978516,0.0,21.2667446136,21.26674461364746,0.0,6.5,6.5,'1.0',21.2716369629,21.271636962890625,0.0,1.0,1.0,0.0,'2',1.11264061928,1.112640619277954,0.0,'V_nV',1.0,1.0,0.0,'1',0.461222916842,0.46122291684150696,0.0,23.632516861,23.632516860961914,0.0,4.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_11.jpg,Animals,0,cat,1.0,1.0,1,279.678375244,279.6783752441406,0.0,278.35559082,278.3555908203125,0.0,7.5,7.5,10,278.360534668,278.36053466796875,0.0,1.0,1.0,0.0,'1',0.771902143955,0.7719021439552307,0.0,'V_nV',0.0,0.0,0.0,'2',0.210687190294,0.21068719029426575,0.0,280.470855713,280.4708557128906,0.0,63.0
