category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_16.jpg,Insects,0,ladybird,0,0,0,45,3.73982432974,V_nV,1,3.77228022227,5.03254200099,1,1,1.16276492411,6.226134222,2,0,0.100491247838,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/drum_16.jpg,Musical_Inst,0,drum,0,1,1,25,8.05924852076,nV_V,1,8.0856944737,9.34192190529,1,1,0.5213668996,9.88384324219,2,0,0.100508676143,5,6.5,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/scorpion_17.jpg,Insects,0,scorpion,0,2,2,73,11.717202907,nV_V,2,11.7328204124,12.979862788,1,2,0.120481326012,13.1208856944,2,0,2.5557909389,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/toucan_9.jpg,Birds,0,toucan,0,3,3,85,17.4095898056,nV_V,2,17.4282496995,18.6622154899,1,2,0.0102474011946,18.6929973096,2,0,0.230726021575,5,6.5,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/wardrobe_21.jpg,Furniture,0,wardrobe,0,4,4,93,20.6566624471,V_nV,2,20.6711281454,21.8992654311,1,2,0.210686301114,22.130511462,2,0,0.150544492295,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_1.jpg,Vehicles,0,plane,0,5,5,64,24.0139769458,nV_V,1,24.0377324389,25.266601416,0,2,0.120482976548,25.4076364089,1,1,0.561442228965,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_20.jpg,Marine_creatures,0,shark,0,6,6,75,27.7020089978,nV_V,2,27.7237036745,28.9746722337,1,2,0.210686556529,29.2058977652,1,1,0.120482243598,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/granary_16.jpg,Buildings,0,granary,0,7,7,35,31.0593092449,V_nV,2,31.0652211327,32.3319791388,1,2,0.67169007496,33.0242249852,2,0,0.711771742208,5,6.5,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/giraffe_10.jpg,Animals,0,giraffe,0,8,8,32,35.4689150271,nV_V,2,35.4878327376,36.7415808684,1,2,0.992395374691,37.7545187026,2,0,0.150559717789,5,7.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/ostrich_4.jpg,Birds,0,ostrich,0,9,9,56,39.6379887352,V_nV,1,39.6513555469,40.8906239159,0,2,0.0202699701767,40.9314371543,2,0,0.13050398184,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lamp_9.jpg,Furniture,0,lamp,0,10,10,46,42.794871154,nV_V,1,42.8113847359,44.0474984397,0,2,0.110467723105,44.1785073483,2,0,0.140523998067,5,7.5,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_13.jpg,Marine_creatures,0,manatee,0,11,11,52,46.051953451,nV_V,2,46.07418216,47.294562367,1,2,0.58149411506,47.8965979645,1,1,0.0202622220386,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/castle_22.jpg,Buildings,0,castle,0,12,12,12,49.6497843214,V_nV,2,49.6545548416,50.8923915343,0,1,0.501314073801,51.4142627823,1,1,0.461240756558,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/magpie_19.jpg,Birds,0,magpie,0,13,13,51,53.6084098122,nV_V,2,53.6223080955,54.8911012942,1,2,0.45122337155,55.3628787457,2,0,0.401098090457,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/hammer_1.jpg,Tools,0,hammer,0,14,14,37,57.4969258497,nV_V,1,57.5166393863,58.769542312,0,2,0.591518668924,59.3816325532,1,1,0.150607130257,5,6.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/frying-pan_10.jpg,Kitchen_Uten,0,frying-pan,0,15,15,31,61.2650854581,V_nV,2,61.3051254719,62.5878604569,1,2,0.601536226925,63.2099396358,3,0,0.140372608788,5,7.0,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/sparrow_9.jpg,Birds,0,sparrow,0,16,16,79,65.0833893248,V_nV,1,65.1016006561,66.3560690985,0,2,0.530747788027,66.9080313991,2,0,0.3610065924,5,6.5,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_10.jpg,Birds,0,goldfinch,0,17,17,33,69.0019198633,nV_V,2,69.023630213,70.264582718,0,1,0.491140544182,70.7762754965,1,1,0.1605927411,5,6.5,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goose_20.jpg,Birds,0,goose,0,18,18,34,72.6699162393,nV_V,2,72.6897767442,73.9425791935,1,2,0.601557952119,74.5646993869,3,0,0.190635486273,5,6.5,32,bw,99.7831676902,2019_jul_12_1709,018,256,20,5,mattin,Experiment_EEG_version,20,
