category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/killer-whale_23.jpg,Marine_creatures,0,killer-whale,0,0,0,43,3.75054471882,V_nV,1,3.79539659794,5.06330771954,1,1,0.6716854244,5.76585101197,3,0,0.421133352327,5,8.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lynx_14.jpg,Animals,0,lynx,0,1,1,50,7.9196276674,V_nV,1,7.94669700437,9.18228435668,0,2,1.13253873354,10.3353893885,1,1,0.290848259348,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/couch_21.jpg,Furniture,0,couch,0,2,2,19,12.3592895253,V_nV,2,12.3784799322,13.6319643441,0,1,1.27300901816,14.9255473593,2,0,0.200670382357,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/small-saucepan_5.jpg,Kitchen_Uten,0,small-saucepan,0,3,3,77,16.8590834105,V_nV,2,16.8944473239,18.1417862868,1,2,1.31309968175,19.4754525598,2,0,0.320912503987,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/dolphin_25.jpg,Marine_creatures,0,dolphin,0,4,4,23,21.529257492,nV_V,2,21.5557806884,22.7919236212,0,1,0.81201177428,23.6244927688,2,0,0.290848947596,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/ostrich_20.jpg,Birds,0,ostrich,0,5,5,56,25.6482359712,nV_V,2,25.6849926477,26.9108793149,0,1,0.962338110548,27.8937871257,2,0,0.230709442752,5,6.5,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/fondue_20.jpg,Kitchen_Uten,0,fondue,0,6,6,30,29.8573917187,V_nV,2,29.8789239235,31.1000132512,1,2,1.16275048454,32.2833019699,1,1,0.922069581109,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/rooster_6.jpg,Birds,0,rooster,0,7,7,70,34.9384546611,nV_V,2,34.9672025854,36.2011086927,0,1,1.64380532468,37.865468248,2,0,0.210670184344,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_19.jpg,Marine_creatures,0,sperm-whale,0,8,8,80,39.8090583717,nV_V,2,39.8341243016,41.0616887215,0,1,1.71395463136,42.7962029666,2,0,0.170582769206,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goose_9.jpg,Birds,0,goose,0,9,9,34,44.6997086336,V_nV,1,44.7145576285,45.9423309857,0,2,0.43115799292,46.3940503933,1,1,0.110517689027,5,6.5,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_22.jpg,Animals,0,cheetah,0,10,10,16,48.2374094091,V_nV,1,48.2712766017,49.5201493979,0,2,1.74401974492,51.2847051063,2,0,0.200647897436,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_17.jpg,Furniture,0,armchair,0,11,11,2,53.2182557888,nV_V,1,53.245822756,54.4809093844,1,1,0.892186664976,55.393672306,2,0,0.070367567474,5,6.5,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/elephant_7.jpg,Animals,0,elephant,0,12,12,27,57.1969266775,V_nV,1,57.2078536579,58.4295053479,0,2,0.320907109533,58.7709982889,1,1,0.170637945528,5,6.5,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_15.jpg,Vehicles,0,van,0,13,13,91,60.6745012155,nV_V,1,60.6876739913,61.9271207309,1,1,1.0224461566,62.9701686928,2,0,0.150591307203,5,8.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/lobster_3.jpg,Marine_creatures,0,lobster,0,14,14,49,64.8535930075,V_nV,1,64.8857919925,66.1162423701,1,1,0.381048689131,66.5178423572,1,1,0.150546894292,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_7.jpg,Marine_creatures,0,narwhal,0,15,15,55,68.4013214312,nV_V,2,68.4176922514,69.6840152135,1,2,1.19281744352,70.9074266556,2,0,0.621565774782,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/toucan_26.jpg,Birds,0,toucan,0,16,16,85,73.2618990727,nV_V,2,73.289458254,74.5445983888,1,2,0.62160149985,75.1867484763,2,0,0.781918973313,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/motorbike_13.jpg,Vehicles,0,motorbike,0,17,17,54,77.701567378,V_nV,2,77.730658618,78.9742647379,0,1,1.10261858162,80.0974410196,3,0,0.230711036711,5,6.5,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/table_16.jpg,Furniture,0,table,0,18,18,81,82.0610600032,nV_V,1,82.0973894552,83.3237129222,0,2,0.551422193414,83.8957125562,1,1,0.26078539039,5,6.5,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_16.jpg,Furniture,0,bed,0,19,19,5,85.8893943223,V_nV,2,85.919141672,87.1620801635,0,1,1.47343774501,88.6560799583,2,0,0.290870289318,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/pomfret_9.jpg,Marine_creatures,0,pomfret,0,20,20,65,90.679833687,V_nV,1,90.6941311426,91.9324571987,1,1,0.421133626951,92.374145838,2,0,0.170584581327,5,6.0,32,bw,99.7815207377,2019_jun_28_1544,005,256,20,5,mattin,Experiment_EEG_version,20,
