category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/tuba_24.jpg,Musical_Inst,0,tuba,0,0,0,89,3.71454700513,nV_V,1,3.73776383046,5.00723161222,1,1,1.2830246517,6.32111643441,3,0,0.54139440076,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/mill_14.jpg,Buildings,0,mill,0,1,1,53,8.5951432318,nV_V,1,8.6000238196,9.83773332683,0,2,2.52571744088,12.3839981501,1,1,0.451199598261,5,6.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_9.jpg,Vehicles,0,bus,0,2,2,9,14.5681105319,V_nV,2,14.5734783909,15.8207330322,0,1,1.38335069956,17.2246493018,1,1,0.200677648769,5,6.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_9.jpg,Buildings,0,palace,0,3,3,58,19.1580883639,V_nV,2,19.1634313741,20.4407756105,1,2,0.781930034631,21.2432647191,2,0,0.220545878983,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/horse_14.jpg,Animals,0,horse,0,4,4,40,23.1968665902,nV_V,2,23.2017906249,24.4695325781,1,2,1.28300998989,25.7730839429,3,0,0.341060604202,5,7.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/lobster_18.jpg,Marine_creatures,0,lobster,0,5,5,49,27.8469695501,nV_V,2,27.851848826,29.0995999227,1,2,0.701753972331,29.8218936647,2,0,0.230721688131,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/frying-pan_14.jpg,Kitchen_Uten,0,frying-pan,0,6,6,31,31.7855322416,V_nV,2,31.7903591989,33.028149532,1,2,1.5536056147,34.6022999804,3,0,0.310890506022,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/sofa_6.jpg,Furniture,0,sofa,0,7,7,78,36.6460995672,V_nV,2,36.6509792528,37.8786800386,1,2,1.39327175694,39.2925005199,1,1,0.240873813513,5,7.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_18.jpg,Kitchen_Uten,0,coking-pot,0,8,8,18,41.2661374725,V_nV,2,41.270952411,42.5087460638,1,2,0.641459606704,43.1707626991,2,0,0.220701094833,5,7.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/owl_15.jpg,Birds,0,owl,0,9,9,57,45.1245341542,V_nV,1,45.1294482041,46.3571108477,0,2,1.26297065278,47.6406228117,2,0,0.270813700394,5,7.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_26.jpg,Animals,0,cat,0,10,10,13,49.6443540365,nV_V,2,49.6504662647,50.8769318914,1,2,2.05453425623,52.9520276767,1,1,0.350978969946,5,6.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_23.jpg,Birds,0,hen,0,11,11,38,55.0360757136,nV_V,2,55.04197399,56.2886965447,1,2,1.5636445873,57.8728943267,1,1,0.300887341378,5,6.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/chair_12.jpg,Furniture,0,chair,0,12,12,15,59.9066610457,nV_V,1,59.9121289111,61.1893516982,1,1,1.23290363257,62.4428000516,3,0,0.481259757769,5,7.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lamp_15.jpg,Furniture,0,lamp,0,13,13,46,64.6569898935,nV_V,1,64.6618620232,65.9196341188,1,1,1.64380210883,67.5839831664,3,0,0.451197861461,5,6.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/granary_23.jpg,Buildings,0,granary,0,14,14,35,69.7680949504,V_nV,2,69.7729931057,71.0006768206,0,1,1.27299401292,72.2942551328,1,1,0.21069019672,5,6.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/kiwi_12.jpg,Birds,0,kiwi,0,15,15,44,74.2378103848,nV_V,2,74.2426403116,75.4804259946,1,2,1.58367231558,77.0846401136,1,1,0.260791870416,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/motorbike_24.jpg,Vehicles,0,motorbike,0,16,16,54,79.0783617074,V_nV,2,79.0833253015,80.3409820533,1,2,0.791950391373,81.1535046949,2,0,0.711771971779,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/couch_22.jpg,Furniture,0,couch,0,17,17,19,83.5981585109,nV_V,1,83.604441105,84.8507844436,1,1,2.69608563255,87.5674256911,1,1,0.200657058624,5,8.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_14.jpg,Vehicles,0,boat,0,18,18,7,89.5009893267,nV_V,1,89.5064896013,90.7636401233,1,1,1.05251010682,91.8367223642,3,0,0.351007777499,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/hammer_7.jpg,Tools,0,hammer,0,19,19,37,93.9206037906,V_nV,2,93.925440428,95.1531920739,0,1,0.932253197534,96.1059912179,1,1,0.441179144196,5,6.0,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/saxophone_17.jpg,Musical_Inst,0,saxophone,0,20,20,72,98.2800745704,V_nV,2,98.2850873822,99.5226789925,1,2,0.761909817695,100.305163418,1,1,0.250614707591,5,6.5,32,bw,99.7808939156,2019_may_16_1014,001,256,20,5,alvaro,Experiment_EEG_version,20,
