conscious_state,diff,feature_selector,p,ps_mean,ps_std,roi_name,side,t,ps_corrected
conscious,0.05944739952718678,None,6.041840981814799e-65,9.999000099989996e-05,5.421010862427522e-20,precuneus,rh,19.253896742581695,1.4500418356355518e-63
conscious,-0.016263297872340415,None,0.9999996587523345,1.0,0.0,rostralmiddlefrontal,lh,-5.020064151016948,1.0
conscious,0.01811317966903074,None,3.087822248717961e-08,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,rh,5.482990009522952,7.410773396923106e-07
conscious,0.09055998817966904,None,6.21285967906894e-123,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,lh,30.246973452810042,1.4910863229765456e-121
conscious,0.021675531914893627,None,1.556454073979955e-10,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,rh,6.401439456200727,3.735489777551892e-09
conscious,0.07596187943262413,None,1.8983548826816053e-92,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,24.468294354356203,4.5560517184358526e-91
conscious,0.06987440898345154,None,1.6097934050428975e-105,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,26.93014769228903,3.863504172102954e-104
conscious,0.01977836879432625,None,7.432094779237206e-10,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,6.142037379123922,1.7837027470169296e-08
conscious,0.00864657210401892,None,0.003940511742553811,0.00441955804419558,0.0007115467203142563,ventrolateralPFC,rh,2.6661069547108487,0.09457228182129146
glimpse,0.008687943262411355,None,0.012287470422614502,0.013807619238076194,0.0011154237551386436,fusiform,lh,2.253722679150198,0.29489929014274807
glimpse,0.049361702127659585,None,9.116999210813193e-45,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,15.222514912500102,2.188079810595166e-43
glimpse,-0.018158983451536638,None,0.9999999960283481,1.0,0.0,inferiorparietal,lh,-5.853394715900949,1.0
glimpse,-0.0010062056737588523,None,0.6103629346331365,0.611177882211779,0.00541185006101446,inferiorparietal,rh,-0.28039149770766,1.0
glimpse,0.09027482269503546,None,1.4493029267232093e-141,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,lh,33.88300515769059,3.4783270241357024e-140
glimpse,0.002978723404255327,None,0.1730799067617409,0.17645235476452353,0.0032998063801810314,inferiortemporal,rh,0.9428080650611425,1.0
glimpse,-0.009434101654846328,None,0.9997066285904501,0.9995900409959004,0.0001977174275900843,lateraloccipital,lh,-3.4561800493592614,1.0
glimpse,0.04963947990543736,None,3.364824377318068e-55,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,17.345591234097625,8.075578505563363e-54
glimpse,0.036088947990543734,None,4.082613003094395e-31,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,12.220465951579657,9.798271207426548e-30
glimpse,0.04948729314420804,None,5.996932323712451e-41,9.999000099989996e-05,5.421010862427522e-20,lingual,rh,14.414923349957403,1.4392637576909882e-39
glimpse,-0.0038283096926713892,None,0.88918490446694,0.8893670632936707,0.0028473922087491714,parahippocampal,lh,-1.223480362942462,1.0
glimpse,0.005022163120567382,None,0.04655566245210135,0.04767023297670232,0.002374436218168367,parahippocampal,rh,1.6818947699699016,1.0
glimpse,0.034159278959810885,None,2.941245732817843e-20,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,lh,9.48007619741506,7.058989758762824e-19
glimpse,0.09203900709219859,None,1.6972441380734626e-134,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,rh,32.49051444951281,4.0733859313763105e-133
glimpse,-0.023732269503546087,None,1.0,1.0,0.0,precuneus,lh,-8.56140439803911,1.0
glimpse,-0.017341903073286043,None,0.9999999058099642,1.0,0.0,precuneus,rh,-5.272399600207809,1.0
glimpse,0.005527482269503555,None,0.050347848028812675,0.052207779222077796,0.0022850134989642933,rostralmiddlefrontal,lh,1.6440294761307979,1.0
glimpse,0.08420803782505912,None,2.9347491284472695e-126,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,rh,30.88825432765766,7.043397908273447e-125
glimpse,0.006586879432624123,None,0.01960618672653443,0.022323767623237675,0.001564044349944059,superiorfrontal,lh,2.066488023172645,0.47054848143682637
glimpse,-0.007158687943262402,None,0.9883538666529794,0.9874292570742925,0.0011241722442381498,superiorfrontal,rh,-2.2744504058196187,1.0
glimpse,0.016137706855791974,None,7.439686770125666e-07,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,4.861898730622743,1.78552482483016e-05
glimpse,-0.0041666666666666545,None,0.9352864086166117,0.9368893110688932,0.00227933584047449,superiorparietal,rh,-1.518459107414385,1.0
glimpse,0.00024674940898345674,None,0.4696703400014294,0.4695350464953505,0.005095810267648356,ventrolateralPFC,lh,0.07613057211194998,1.0
glimpse,0.00044917257683216007,None,0.4516212026509787,0.4527307269273073,0.005203019262639381,ventrolateralPFC,rh,0.12161800945444201,1.0
unconscious,0.03152343749999999,None,2.4244894019474152e-24,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,10.565685302984933,5.818774564673797e-23
unconscious,-0.008532986111111111,None,0.9969708488776966,0.9966433356664333,0.0005922675411704867,fusiform,rh,-2.754432417463059,1.0
unconscious,-0.016141493055555553,None,0.9999995630527504,1.0,0.0,inferiorparietal,lh,-4.970362944942156,1.0
unconscious,-0.012838541666666672,None,0.9999530107073843,0.9999260073992599,8.199180081993162e-05,inferiorparietal,rh,-3.9323347349306546,1.0
unconscious,-0.010740740740740743,None,0.999625610988077,0.9996290370962905,0.0002320522135545156,inferiortemporal,lh,-3.3885730830947765,1.0
unconscious,-0.006144386574074081,None,0.966846244749202,0.9660233976602342,0.0017068149657775823,inferiortemporal,rh,-1.839701757611788,1.0
unconscious,0.006519097222222218,None,0.01644371052455166,0.01725027497250275,0.0012980597025376527,lateraloccipital,lh,2.1384177174578785,0.3946490525892398
unconscious,0.06064380787037036,None,3.277343261601052e-62,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,18.723842404520276,7.865623827842525e-61
unconscious,0.011598668981481482,None,0.0001294313295656253,0.00027997200279972,0.00012882810445680556,lingual,lh,3.6753589013575327,0.0031063519095750076
unconscious,-0.02396412037037037,None,0.9999999999999634,1.0,0.0,lingual,rh,-7.6636957920220645,1.0
unconscious,0.0019994212962962904,None,0.25898295761804135,0.2598950104989501,0.004437602994749415,parahippocampal,lh,0.6468674874758656,1.0
unconscious,-0.022732928240740743,None,0.9999999999804947,1.0,0.0,parahippocampal,rh,-6.733160097283286,1.0
unconscious,0.011131365740740733,None,0.0004198013749709085,0.0006569343065693432,0.0002241449337088149,pericalcarine,lh,3.3564405265145476,0.010075232999301804
unconscious,-0.020261863425925928,None,0.999999999803762,1.0,0.0,pericalcarine,rh,-6.363542759169688,1.0
unconscious,-0.019453125,None,0.9999999986957537,1.0,0.0,precuneus,lh,-6.046464630463076,1.0
unconscious,-0.01322482638888889,None,0.9999897766054635,0.99998900109989,3.433313611317317e-05,precuneus,rh,-4.29429681306274,1.0
unconscious,-0.015039062500000004,None,0.999997826817989,0.99999700029997,1.7057016407594053e-05,rostralmiddlefrontal,lh,-4.636894646362747,1.0
unconscious,0.05230324074074074,None,9.277596150616858e-49,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,rh,16.04759764355056,2.2266230761480457e-47
unconscious,0.023987268518518522,None,5.761216400633709e-17,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,lh,8.535478663721623,1.3826919361520902e-15
unconscious,-0.02075376157407408,None,0.9999999999924113,1.0,0.0,superiorfrontal,rh,-6.879576198436243,1.0
unconscious,0.028732638888888894,None,1.0210589040506404e-18,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,9.04710587538759,2.450541369721537e-17
unconscious,-0.011050347222222217,None,0.9997115000722846,0.9996270372962703,0.0001938130205300331,superiorparietal,rh,-3.4607816866744914,1.0
unconscious,-0.004590567129629635,None,0.9179801822317717,0.915916408359164,0.0028749752730729784,ventrolateralPFC,lh,-1.3933235301043838,1.0
unconscious,-0.003723958333333342,None,0.8636221968157691,0.863935606439356,0.003241945997719185,ventrolateralPFC,rh,-1.0977497115844665,1.0
