,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.06946121346529245,0.39051498456978817,1,glimpse,rh-lingual,426,9862.65625,623700
1,1.0,0.07217668660157417,0.48713191035139014,2,glimpse,rh-lingual,311,9936.3681640625,623700
2,1.0,0.08237037754919839,0.5107639091366466,3,glimpse,rh-lingual,397,9860.890625,623700
3,1.0,0.08252986759993447,0.38721851024880627,4,glimpse,rh-lingual,318,9852.189453125,623700
4,0.1,0.12294142182148043,0.5919261256558516,5,glimpse,rh-lingual,148,34359.9609375,623700
5,0.1,0.14503136737969588,0.5579314604407539,6,glimpse,rh-lingual,175,34218.19921875,623700
6,0.1,0.11401930121656947,0.44294734977908723,7,glimpse,rh-lingual,109,34327.96875,623700
7,0.1,0.134562654270875,0.6581556674921387,8,glimpse,rh-lingual,195,34146.51171875,623700
8,1.0,0.08459244080352879,0.39724307749076426,9,glimpse,rh-lingual,419,9853.248046875,623700
9,0.1,0.11709306283162885,0.5726473058444235,10,glimpse,rh-lingual,147,34303.91796875,623700
10,0.1,0.13548714138210327,0.5933936292820808,11,glimpse,rh-lingual,138,34364.98046875,623700
11,0.1,0.12402401105638583,0.5897019844538992,12,glimpse,rh-lingual,203,34219.65625,623700
12,1.0,0.07376817198232544,0.566133191677793,13,glimpse,rh-lingual,382,9898.419921875,623700
13,0.1,0.13994335652020745,0.7146484289923274,14,glimpse,rh-lingual,222,34141.71484375,623700
14,0.1,0.1058658581771649,0.4596939740381586,15,glimpse,rh-lingual,112,34264.51171875,623700
15,1.0,0.07696913632503057,0.451691693323922,16,glimpse,rh-lingual,392,9861.4833984375,623700
16,1.0,0.06519109633646825,0.34030576785892297,17,glimpse,rh-lingual,353,9899.986328125,623700
17,1.0,0.09299504795296419,0.7270153588647916,18,glimpse,rh-lingual,302,9825.9501953125,623700
18,1.0,0.07696231196676143,0.44042677964796273,19,glimpse,rh-lingual,467,9809.4443359375,623700
19,1.0,0.07170277883230343,0.3409899872887189,20,glimpse,rh-lingual,399,9869.05859375,623700
20,1.0,0.07488105009369901,0.49067061744235774,21,glimpse,rh-lingual,351,9844.666015625,623700
21,1.0,0.07131850901618718,0.3450063192783187,22,glimpse,rh-lingual,350,9896.34375,623700
22,1.0,0.06176765285871721,0.3804637639014282,23,glimpse,rh-lingual,415,9842.4765625,623700
23,1.0,0.08612989431738426,0.4570928810464393,24,glimpse,rh-lingual,434,9874.126953125,623700
24,1.0,0.07340451433957725,0.37848782094942646,25,glimpse,rh-lingual,365,9850.3330078125,623700
25,1.0,0.09316720237099538,0.6682750923551714,26,glimpse,rh-lingual,512,9830.1611328125,623700
26,1.0,0.07300080725154354,0.44706332923810443,27,glimpse,rh-lingual,451,9905.8779296875,623700
27,1.0,0.07800800366447154,0.40077021286918935,28,glimpse,rh-lingual,394,9898.0771484375,623700
28,1.0,0.07371612867816854,0.33941019669412653,29,glimpse,rh-lingual,352,9837.5498046875,623700
29,1.0,0.07295153994832206,0.34106975646801596,30,glimpse,rh-lingual,363,9881.6572265625,623700
30,1.0,0.07901940956860155,0.4536356347415216,31,glimpse,rh-lingual,373,9857.1455078125,623700
31,1.0,0.07615843753897641,0.48556201849411573,32,glimpse,rh-lingual,403,9862.4462890625,623700
32,1.0,0.06434047102904711,0.26559698579512847,33,glimpse,rh-lingual,337,9918.9921875,623700
33,1.0,0.06546401704135235,0.2754501389314945,34,glimpse,rh-lingual,413,9883.826171875,623700
34,1.0,0.06004743674121635,0.5202939022764219,35,glimpse,rh-lingual,395,9859.857421875,623700
35,1.0,0.06970810141370258,0.3557021260113594,36,glimpse,rh-lingual,422,9879.2548828125,623700
36,1.0,0.08019296666441184,0.41432773544959256,37,glimpse,rh-lingual,409,9878.4423828125,623700
37,1.0,0.06418106402914334,0.2698017522201016,38,glimpse,rh-lingual,353,9872.03125,623700
38,1.0,0.07127054528317094,0.4502422929417672,39,glimpse,rh-lingual,412,9899.61328125,623700
39,1.0,0.0759739556643725,0.5021769316910887,40,glimpse,rh-lingual,324,9851.439453125,623700
40,1.0,0.055887606981477794,0.33413601700365425,41,glimpse,rh-lingual,375,9872.1201171875,623700
41,1.0,0.08084755101635646,0.37228949972594594,42,glimpse,rh-lingual,423,9847.6953125,623700
42,1.0,0.05972809108298353,0.31461107656548926,43,glimpse,rh-lingual,387,9887.24609375,623700
43,1.0,0.07843026095836557,0.5485427504928901,44,glimpse,rh-lingual,375,9840.9951171875,623700
44,1.0,0.08476730689501358,0.4187507256296513,45,glimpse,rh-lingual,442,9833.2119140625,623700
45,1.0,0.07416999714549732,0.4260522013322502,46,glimpse,rh-lingual,423,9846.17578125,623700
