,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.05728965180034688,0.41350241963663403,1,conscious,rh-pericalcarine,404,8908.95703125,723000
1,0.1,0.1455887608237542,0.6254203598430028,2,conscious,rh-pericalcarine,223,32866.671875,723000
2,1.0,0.11387482171097023,0.5698573751167739,3,conscious,rh-pericalcarine,417,8824.943359375,723000
3,0.1,0.1471494091822967,0.6458412866211987,4,conscious,rh-pericalcarine,356,32858.73828125,723000
4,1.0,0.06484187318462033,0.2898665937242314,5,conscious,rh-pericalcarine,485,8895.150390625,723000
5,1.0,0.05816450447946232,0.32268241601005465,6,conscious,rh-pericalcarine,367,8861.7138671875,723000
6,1.0,0.0912153846946359,0.38909419307278437,7,conscious,rh-pericalcarine,569,8792.7314453125,723000
7,1.0,0.06767313937298308,0.37564426885234525,8,conscious,rh-pericalcarine,483,8901.66796875,723000
8,1.0,0.09034449231471015,0.4842404163894304,9,conscious,rh-pericalcarine,537,8863.2744140625,723000
9,1.0,0.1142090340271524,0.6209362127870133,10,conscious,rh-pericalcarine,517,8847.8466796875,723000
10,1.0,0.08695229106641285,0.43677512582542977,11,conscious,rh-pericalcarine,319,8834.162109375,723000
11,1.0,0.07369967277647697,0.4821732985564766,12,conscious,rh-pericalcarine,610,8852.5341796875,723000
12,1.0,0.119923405826623,0.7449077414383255,13,conscious,rh-pericalcarine,410,8837.2314453125,723000
13,1.0,0.04839821761427381,0.24922718058402682,14,conscious,rh-pericalcarine,389,8899.89453125,723000
14,1.0,0.13283210448033012,0.6990626250795198,15,conscious,rh-pericalcarine,446,8831.1162109375,723000
15,1.0,0.06584051822253627,0.3066040465890305,16,conscious,rh-pericalcarine,599,8827.029296875,723000
16,1.0,0.0724492261608351,0.3558165092604658,17,conscious,rh-pericalcarine,329,8886.7041015625,723000
17,1.0,0.11967319358855937,0.6183958918588714,18,conscious,rh-pericalcarine,405,8831.150390625,723000
18,1.0,0.08507411655884248,0.5237535258700468,19,conscious,rh-pericalcarine,514,8851.4775390625,723000
19,1.0,0.07397570391745732,0.3622643631548572,20,conscious,rh-pericalcarine,541,8924.5810546875,723000
20,1.0,0.046866961616864884,0.21798446755145384,21,conscious,rh-pericalcarine,460,8958.8662109375,723000
21,1.0,0.07408846048774835,0.4421941055597308,22,conscious,rh-pericalcarine,434,8856.12890625,723000
22,1.0,0.0861696691451962,0.46908458360712113,23,conscious,rh-pericalcarine,674,8850.333984375,723000
23,1.0,0.06556194822962086,0.35079764380353484,24,conscious,rh-pericalcarine,377,8914.5712890625,723000
24,1.0,0.06677131503668736,0.40325652226675746,25,conscious,rh-pericalcarine,415,8850.9521484375,723000
25,1.0,0.08709752180777144,0.4763814588624755,26,conscious,rh-pericalcarine,400,8854.2060546875,723000
26,1.0,0.07134022932211792,0.40139879266956346,27,conscious,rh-pericalcarine,431,8916.513671875,723000
27,1.0,0.043291279229500636,0.2593924642299943,28,conscious,rh-pericalcarine,429,8932.1650390625,723000
28,1.0,0.09103317190996081,0.4832280510287331,29,conscious,rh-pericalcarine,455,8832.1533203125,723000
29,1.0,0.05769648119339671,0.3522976948401261,30,conscious,rh-pericalcarine,365,8901.1572265625,723000
30,1.0,0.11445850167753037,0.5937450418253253,31,conscious,rh-pericalcarine,488,8836.0732421875,723000
31,1.0,0.09995083903778686,0.4917878204887284,32,conscious,rh-pericalcarine,464,8847.64453125,723000
32,1.0,0.06669385159173065,0.4420024911439234,33,conscious,rh-pericalcarine,440,8870.7451171875,723000
33,1.0,0.044142639232714255,0.19414222782682178,34,conscious,rh-pericalcarine,423,8939.169921875,723000
34,1.0,0.09203915966890638,0.510510994590258,35,conscious,rh-pericalcarine,406,8845.9814453125,723000
35,1.0,0.09065562106824726,0.46944514155485617,36,conscious,rh-pericalcarine,451,8850.2626953125,723000
36,1.0,0.09735550471876107,0.5074538707179235,37,conscious,rh-pericalcarine,421,8899.017578125,723000
37,1.0,0.09137700323848005,0.8086672594938311,38,conscious,rh-pericalcarine,307,8825.033203125,723000
38,1.0,0.04976651411046742,0.620782269838897,39,conscious,rh-pericalcarine,453,8865.0869140625,723000
39,1.0,0.06671623137923012,0.37250350192636605,40,conscious,rh-pericalcarine,416,8879.9443359375,723000
40,1.0,0.06690094052055423,0.37064291273952965,41,conscious,rh-pericalcarine,403,8849.791015625,723000
41,1.0,0.11310031029578889,0.5125911087065856,42,conscious,rh-pericalcarine,360,8834.158203125,723000
42,1.0,0.04828136779892725,0.2626911266267482,43,conscious,rh-pericalcarine,373,8928.6162109375,723000
43,1.0,0.09059934943268808,0.4642334465260026,44,conscious,rh-pericalcarine,348,8857.3681640625,723000
44,1.0,0.05889939675604745,0.26825011404828913,45,conscious,rh-pericalcarine,407,8872.3359375,723000
45,1.0,0.05073741160859182,0.2538637236944876,46,conscious,rh-pericalcarine,295,8908.6806640625,723000
46,1.0,0.06996787945375867,0.44692058242039734,47,conscious,rh-pericalcarine,688,8913.990234375,723000
47,1.0,0.07988901967742634,0.41815944057842447,48,conscious,rh-pericalcarine,512,8857.775390625,723000
48,1.0,0.0951517570458421,0.4725843398602323,49,conscious,rh-pericalcarine,372,8829.2919921875,723000
49,1.0,0.07159723402230332,0.3124450051810347,50,conscious,rh-pericalcarine,580,8835.302734375,723000
50,0.1,0.11497193871510916,0.5928551706278876,51,conscious,rh-pericalcarine,251,33097.3125,723000
51,1.0,0.07155656979107193,0.33083421527532986,52,conscious,rh-pericalcarine,494,8865.44140625,723000
52,1.0,0.08449642795470114,0.4059673218665846,53,conscious,rh-pericalcarine,548,8796.75,723000
53,1.0,0.06737307369470216,0.35338785980564924,54,conscious,rh-pericalcarine,557,8906.0859375,723000
54,1.0,0.08186435217405379,0.45095555003727583,55,conscious,rh-pericalcarine,652,8867.7548828125,723000
55,1.0,0.1262456729953037,0.533816048032695,56,conscious,rh-pericalcarine,704,8851.8349609375,723000
56,0.1,0.1765364283805775,0.6140471369764351,57,conscious,rh-pericalcarine,374,32960.8828125,723000
57,1.0,0.07026236869536898,0.3787142138563627,58,conscious,rh-pericalcarine,564,8856.4072265625,723000
58,0.1,0.1606652695420507,0.7112655483866717,59,conscious,rh-pericalcarine,284,32850.96484375,723000
59,1.0,0.0521359665847413,0.31620806609318153,60,conscious,rh-pericalcarine,467,8905.7158203125,723000
60,0.1,0.17104605404045375,0.7383555621623026,61,conscious,rh-pericalcarine,317,32811.1015625,723000
61,1.0,0.07163353161471503,0.34376581685791296,62,conscious,rh-pericalcarine,724,8832.4287109375,723000
62,1.0,0.07569119400103505,0.48220062718864265,63,conscious,rh-pericalcarine,348,8892.2412109375,723000
63,1.0,0.10550438643351202,0.5743146597231614,64,conscious,rh-pericalcarine,411,8836.296875,723000
64,1.0,0.07683261815073025,0.4232200979571735,65,conscious,rh-pericalcarine,546,8859.201171875,723000
65,1.0,0.06281312557770441,0.37510903979986276,66,conscious,rh-pericalcarine,463,8930.2109375,723000
66,1.0,0.0601695775280792,0.3046942240699577,67,conscious,rh-pericalcarine,558,8963.7861328125,723000
67,1.0,0.07379499268821711,0.44029215774279495,68,conscious,rh-pericalcarine,492,8860.7958984375,723000
68,1.0,0.08575134206013295,0.48542840568606827,69,conscious,rh-pericalcarine,688,8854.4267578125,723000
69,1.0,0.06423428616758144,0.39772672329000913,70,conscious,rh-pericalcarine,412,8920.6201171875,723000
70,1.0,0.08226274144839982,0.41169419395296725,71,conscious,rh-pericalcarine,600,8855.76953125,723000
71,1.0,0.07819842593173099,0.4510672687183369,72,conscious,rh-pericalcarine,493,8859.40625,723000
72,1.0,0.06456316445130353,0.3287055173445014,73,conscious,rh-pericalcarine,359,8921.0576171875,723000
73,1.0,0.057043857456401774,0.2958268089975983,74,conscious,rh-pericalcarine,553,8937.640625,723000
74,1.0,0.10025280528476858,0.4358019269319484,75,conscious,rh-pericalcarine,645,8836.9765625,723000
75,1.0,0.07685998145926476,0.37437688778914213,76,conscious,rh-pericalcarine,431,8907.3447265625,723000
76,1.0,0.10629313100542141,0.6580569408456762,77,conscious,rh-pericalcarine,583,8840.005859375,723000
77,1.0,0.09078688816099813,0.48862395987864493,78,conscious,rh-pericalcarine,468,8849.59765625,723000
78,1.0,0.07905085945261861,0.3776710380478413,79,conscious,rh-pericalcarine,630,8875.3232421875,723000
79,1.0,0.05064934122019083,0.34609435712313097,80,conscious,rh-pericalcarine,446,8942.8115234375,723000
80,1.0,0.11854110112327948,0.6025815952705906,81,conscious,rh-pericalcarine,613,8850.19140625,723000
81,1.0,0.09412529846929243,0.45816099566087776,82,conscious,rh-pericalcarine,419,8855.6728515625,723000
82,1.0,0.08393131787736757,0.5380379220383237,83,conscious,rh-pericalcarine,507,8902.11328125,723000
83,1.0,0.10167925151625619,0.5021232106204421,84,conscious,rh-pericalcarine,424,8831.1630859375,723000
84,1.0,0.05627365509241515,0.37600811298020254,85,conscious,rh-pericalcarine,570,8868.9013671875,723000
85,1.0,0.09772379024900017,0.44705060655233186,86,conscious,rh-pericalcarine,695,8886.02734375,723000
86,1.0,0.06925728194589482,0.36180774656394676,87,conscious,rh-pericalcarine,578,8853.072265625,723000
87,1.0,0.09424439089449316,0.522124899770456,88,conscious,rh-pericalcarine,360,8838.763671875,723000
88,1.0,0.05105985305383777,0.3356632274117828,89,conscious,rh-pericalcarine,409,8932.19921875,723000
89,1.0,0.09348986891851742,0.4713215609161945,90,conscious,rh-pericalcarine,588,8862.5791015625,723000
90,1.0,0.06462955476034794,0.28083017366230645,91,conscious,rh-pericalcarine,429,8876.9365234375,723000
