,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,0.1,0.10382835148485631,0.46823408804584343,1,conscious,rh-lateraloccipital,120,44586.93359375,628500
1,0.1,0.16060180753365172,0.6371914101707762,2,conscious,rh-lateraloccipital,239,44235.09765625,628500
2,1.0,0.10590138330593374,0.49527548980280534,3,conscious,rh-lateraloccipital,290,11967.1279296875,628500
3,1.0,0.06759595432356277,0.29558260145938686,4,conscious,rh-lateraloccipital,406,11989.857421875,628500
4,1.0,0.07484922344731648,0.3515369805756118,5,conscious,rh-lateraloccipital,340,12067.658203125,628500
5,1.0,0.056717956181073316,0.30643879942519137,6,conscious,rh-lateraloccipital,342,12065.43359375,628500
6,1.0,0.07558305169852964,0.3888463941385262,7,conscious,rh-lateraloccipital,392,11976.7412109375,628500
7,1.0,0.06802727474468911,0.2946526867528576,8,conscious,rh-lateraloccipital,359,12045.755859375,628500
8,1.0,0.0767196074559619,0.36739352343925125,9,conscious,rh-lateraloccipital,370,12027.2783203125,628500
9,1.0,0.10573909186511125,0.5804448377420446,10,conscious,rh-lateraloccipital,429,11984.8017578125,628500
10,1.0,0.09150533686806954,0.45210544223607296,11,conscious,rh-lateraloccipital,329,12004.712890625,628500
11,1.0,0.07526401499741082,0.40326044309821074,12,conscious,rh-lateraloccipital,355,11999.28125,628500
12,1.0,0.11460116845099554,0.7809199125457311,13,conscious,rh-lateraloccipital,333,11983.3076171875,628500
13,1.0,0.059536378606975714,0.271483643849861,14,conscious,rh-lateraloccipital,356,12179.8232421875,628500
14,1.0,0.11502136286448154,0.6994069817572987,15,conscious,rh-lateraloccipital,362,11983.22265625,628500
15,1.0,0.07367060814374168,0.32337607390203604,16,conscious,rh-lateraloccipital,441,12005.23828125,628500
16,1.0,0.09055290279021018,0.5162054241761476,17,conscious,rh-lateraloccipital,348,12045.33984375,628500
17,1.0,0.10353756633673454,0.5254444294551102,18,conscious,rh-lateraloccipital,327,11979.1669921875,628500
18,0.1,0.14876386719574572,0.5622195495086473,19,conscious,rh-lateraloccipital,298,44246.09765625,628500
19,1.0,0.06228037464724754,0.27013730388697266,20,conscious,rh-lateraloccipital,397,12130.5771484375,628500
20,1.0,0.05314437611957718,0.4252751923645631,21,conscious,rh-lateraloccipital,387,12128.5537109375,628500
21,1.0,0.08232824391460904,0.680673657029665,22,conscious,rh-lateraloccipital,394,12033.3798828125,628500
22,1.0,0.07394626708200684,0.37563209672699793,23,conscious,rh-lateraloccipital,384,12019.8779296875,628500
23,1.0,0.06389172227207517,0.47158971210057155,24,conscious,rh-lateraloccipital,370,12016.65625,628500
24,1.0,0.07424612993901528,0.5130287018560544,25,conscious,rh-lateraloccipital,326,11997.6904296875,628500
25,1.0,0.09472813722773973,0.6066883391649378,26,conscious,rh-lateraloccipital,329,12005.8681640625,628500
26,1.0,0.0679610560188877,0.41374454402295946,27,conscious,rh-lateraloccipital,350,12144.2373046875,628500
27,1.0,0.046076701877370084,0.2582335198404274,28,conscious,rh-lateraloccipital,283,12143.7734375,628500
28,1.0,0.10226839819237153,0.4079452323279653,29,conscious,rh-lateraloccipital,371,11991.5458984375,628500
29,1.0,0.06620206021268679,0.35577985883414975,30,conscious,rh-lateraloccipital,349,12071.40625,628500
30,1.0,0.09823228091365682,0.43407762157171126,31,conscious,rh-lateraloccipital,326,11978.3125,628500
31,1.0,0.10548731809507388,0.66633324979735,32,conscious,rh-lateraloccipital,342,12021.703125,628500
32,1.0,0.07324585267041794,0.5010698096774696,33,conscious,rh-lateraloccipital,395,12037.62890625,628500
33,1.0,0.059900861116663956,0.30484654827765356,34,conscious,rh-lateraloccipital,301,12189.9833984375,628500
34,1.0,0.09410279941175038,0.47646176567551723,35,conscious,rh-lateraloccipital,385,12016.794921875,628500
35,1.0,0.10186735205340786,0.5327848958979596,36,conscious,rh-lateraloccipital,441,12009.3447265625,628500
36,1.0,0.07760804245231337,0.6129324838094927,37,conscious,rh-lateraloccipital,316,12032.8310546875,628500
37,1.0,0.10245863827963583,0.6488288321307389,38,conscious,rh-lateraloccipital,340,11996.7021484375,628500
38,1.0,0.06647947433998869,0.39792375069889907,39,conscious,rh-lateraloccipital,346,12068.5947265625,628500
39,1.0,0.0834277200917447,0.4081907882605629,40,conscious,rh-lateraloccipital,338,12041.5146484375,628500
40,1.0,0.07557192819277499,0.4255628419230234,41,conscious,rh-lateraloccipital,351,12026.90234375,628500
41,1.0,0.09420485004728829,0.6589367511151992,42,conscious,rh-lateraloccipital,308,11978.34765625,628500
42,1.0,0.047392620449096055,0.24871707620863437,43,conscious,rh-lateraloccipital,303,12077.244140625,628500
43,1.0,0.08705842311830239,0.47678456845466743,44,conscious,rh-lateraloccipital,343,12016.287109375,628500
44,1.0,0.08109099498500927,0.39890442365349055,45,conscious,rh-lateraloccipital,319,12021.81640625,628500
45,1.0,0.07003640057050387,0.3800865222574745,46,conscious,rh-lateraloccipital,386,12035.62890625,628500
46,0.1,0.10960860413038755,0.4894034029159392,47,conscious,rh-lateraloccipital,133,44546.375,628500
47,1.0,0.08758815513080487,0.4236713698667408,48,conscious,rh-lateraloccipital,404,11980.5986328125,628500
48,1.0,0.10813990123601118,0.5852078101408305,49,conscious,rh-lateraloccipital,338,11939.9755859375,628500
49,1.0,0.06422478887532028,0.3601230510782021,50,conscious,rh-lateraloccipital,439,11962.9130859375,628500
50,1.0,0.06885137607927208,0.3386360163664449,51,conscious,rh-lateraloccipital,405,12039.0068359375,628500
51,1.0,0.06211109956503921,0.4385217696713819,52,conscious,rh-lateraloccipital,402,12038.6962890625,628500
52,1.0,0.072083651389352,0.3249763559908343,53,conscious,rh-lateraloccipital,408,11950.392578125,628500
53,1.0,0.0699907764569618,0.5379887314271264,54,conscious,rh-lateraloccipital,436,12017.6328125,628500
54,1.0,0.07055952797130284,0.49947511119305976,55,conscious,rh-lateraloccipital,393,11999.8583984375,628500
55,1.0,0.10931854357766559,0.6319453777564381,56,conscious,rh-lateraloccipital,494,11957.5068359375,628500
56,1.0,0.0862701927299786,0.40955956134501315,57,conscious,rh-lateraloccipital,439,11977.2744140625,628500
57,1.0,0.07186877329049043,0.37474175689897615,58,conscious,rh-lateraloccipital,370,11972.0751953125,628500
58,1.0,0.10818744302576243,0.6030285654034645,59,conscious,rh-lateraloccipital,366,11957.6025390625,628500
59,1.0,0.05757199973592426,0.314503525696996,60,conscious,rh-lateraloccipital,402,12152.2431640625,628500
60,1.0,0.10736402866840833,0.6503128488433556,61,conscious,rh-lateraloccipital,411,11956.8955078125,628500
61,1.0,0.07195291266517621,0.3608114932332779,62,conscious,rh-lateraloccipital,513,11980.2373046875,628500
62,1.0,0.08933919024002254,0.4713863381923108,63,conscious,rh-lateraloccipital,387,12017.724609375,628500
63,1.0,0.11242190167811884,0.7041536499710856,64,conscious,rh-lateraloccipital,400,11953.267578125,628500
64,0.1,0.15041506810025754,0.6022053705016933,65,conscious,rh-lateraloccipital,334,44185.46875,628500
65,1.0,0.05954054849717142,0.2612495852259077,66,conscious,rh-lateraloccipital,446,12101.2529296875,628500
66,1.0,0.05509614889211361,0.2594479491342574,67,conscious,rh-lateraloccipital,488,12101.16015625,628500
67,1.0,0.06883453101965417,0.3708583475773445,68,conscious,rh-lateraloccipital,426,12007.54296875,628500
68,1.0,0.077631210210322,0.565185609696683,69,conscious,rh-lateraloccipital,436,11993.044921875,628500
69,1.0,0.06475652197286867,0.31911660089927985,70,conscious,rh-lateraloccipital,459,11989.4970703125,628500
70,1.0,0.07955378954552497,0.35575313961455823,71,conscious,rh-lateraloccipital,451,11968.5322265625,628500
71,1.0,0.08528235166048738,0.4019725355957292,72,conscious,rh-lateraloccipital,396,11980.25,628500
72,0.1,0.1285158358294436,0.5484447198975957,73,conscious,rh-lateraloccipital,194,44661.37890625,628500
73,1.0,0.0447303870024685,0.22810507199033847,74,conscious,rh-lateraloccipital,333,12117.861328125,628500
74,1.0,0.09100499203015218,0.5490836467201947,75,conscious,rh-lateraloccipital,471,11964.1044921875,628500
75,1.0,0.06456986599894236,0.3391827439010767,76,conscious,rh-lateraloccipital,382,12042.4287109375,628500
76,1.0,0.0981213413040402,0.6489060042010386,77,conscious,rh-lateraloccipital,387,11952.2392578125,628500
77,1.0,0.08983305194085796,0.5229940180151639,78,conscious,rh-lateraloccipital,392,11995.1044921875,628500
78,1.0,0.07569057055967479,0.32420670496239523,79,conscious,rh-lateraloccipital,456,12010.5537109375,628500
79,1.0,0.05676807556678522,0.38442413884430304,80,conscious,rh-lateraloccipital,331,12160.7783203125,628500
80,1.0,0.09385457687517454,0.4609987618429273,81,conscious,rh-lateraloccipital,468,11990.5947265625,628500
81,1.0,0.10170249043482842,0.5454170541798736,82,conscious,rh-lateraloccipital,482,11982.2490234375,628500
82,1.0,0.07811831222001338,0.44678338985025257,83,conscious,rh-lateraloccipital,404,12007.111328125,628500
83,1.0,0.09554473362936224,0.6231316468997792,84,conscious,rh-lateraloccipital,416,11969.0263671875,628500
84,1.0,0.06471372260858788,0.34744098215757935,85,conscious,rh-lateraloccipital,437,12042.3857421875,628500
85,1.0,0.08051435522488527,0.42397626873478633,86,conscious,rh-lateraloccipital,442,12015.8525390625,628500
86,1.0,0.07676577228843957,0.4301542778715035,87,conscious,rh-lateraloccipital,388,11999.6923828125,628500
87,1.0,0.10693065553510661,0.5642958093701936,88,conscious,rh-lateraloccipital,357,11952.73828125,628500
88,1.0,0.05801335239074445,0.36546247881511007,89,conscious,rh-lateraloccipital,391,12051.5029296875,628500
89,1.0,0.08853366657371355,0.4891354717391573,90,conscious,rh-lateraloccipital,423,11990.515625,628500
90,1.0,0.07051500914120577,0.36580069132435133,91,conscious,rh-lateraloccipital,384,11995.6708984375,628500
91,1.0,0.06916872018752943,0.4426179716595138,92,conscious,rh-lateraloccipital,501,12008.5791015625,628500
