,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,0.1,0.08945190896478104,0.5041863010237647,1,conscious,rh-pericalcarine,180,150608.453125,723000
1,0.1,0.158237900205485,0.6903474063091137,2,conscious,rh-pericalcarine,318,149991.8125,723000
2,0.1,0.17681344964805243,0.8354954511161833,3,conscious,rh-pericalcarine,322,149064.40625,723000
3,0.1,0.10890973608322771,0.6238415827601088,4,conscious,rh-pericalcarine,332,149352.375,723000
4,0.1,0.10403413918557265,0.45928807645691583,5,conscious,rh-pericalcarine,296,150066.875,723000
5,0.1,0.11808696016308565,0.6096118794881484,6,conscious,rh-pericalcarine,470,150093.015625,723000
6,0.1,0.1637950619461864,0.7177333676685811,7,conscious,rh-pericalcarine,392,149911.28125,723000
7,0.1,0.09365539515315958,0.49266861461338396,8,conscious,rh-pericalcarine,323,150380.875,723000
8,0.1,0.11920334674444275,0.49435320376641234,9,conscious,rh-pericalcarine,335,150298.328125,723000
9,0.1,0.13269389441581322,0.5979404637352904,10,conscious,rh-pericalcarine,302,149613.15625,723000
10,0.1,0.14156621746690043,0.5181486629889074,11,conscious,rh-pericalcarine,168,149900.28125,723000
11,0.1,0.11076325451844025,0.5395031831475794,12,conscious,rh-pericalcarine,340,149459.53125,723000
12,0.1,0.2177811694200374,0.8907666744392103,13,conscious,rh-pericalcarine,417,149201.953125,723000
13,0.1,0.06504062250945851,0.3350623138804827,14,conscious,rh-pericalcarine,314,150417.15625,723000
14,0.1,0.178259452384681,0.7162058147927393,15,conscious,rh-pericalcarine,408,149122.390625,723000
15,0.1,0.10298034371112035,0.5458370331969895,16,conscious,rh-pericalcarine,405,149323.25,723000
16,0.1,0.1221239664824406,0.5191831543682168,17,conscious,rh-pericalcarine,229,150473.78125,723000
17,0.1,0.1970068041942007,0.8335461030622717,18,conscious,rh-pericalcarine,363,149279.34375,723000
18,0.1,0.13095684279248923,0.5508072916573294,19,conscious,rh-pericalcarine,389,149462.125,723000
19,0.1,0.12209112998245004,0.5149218691096498,20,conscious,rh-pericalcarine,310,152053.640625,723000
20,0.1,0.06506904201862718,0.27887689115654357,21,conscious,rh-pericalcarine,338,150389.4375,723000
21,0.1,0.11669286543317503,0.6736539208196664,22,conscious,rh-pericalcarine,265,150144.28125,723000
