,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.06097886966124212,0.3421892950590849,1,unconscious,rh-fusiform,478,7991.72509765625,640500
1,1.0,0.05144655912463689,0.3061080106012536,2,unconscious,rh-fusiform,462,8055.12939453125,640500
2,1.0,0.041262987588916375,0.25201217774341833,3,unconscious,rh-fusiform,401,8057.833984375,640500
3,1.0,0.0531267160519829,0.27428446873398704,4,unconscious,rh-fusiform,540,8032.595703125,640500
4,1.0,0.05893277051804343,0.2935272041142025,5,unconscious,rh-fusiform,433,8006.0205078125,640500
5,1.0,0.06139354981960747,0.31070465652472534,6,unconscious,rh-fusiform,524,8019.81982421875,640500
6,1.0,0.0524764724646864,0.2863760625545382,7,unconscious,rh-fusiform,366,8042.01611328125,640500
7,1.0,0.060757452643181636,0.30769049125486636,8,unconscious,rh-fusiform,517,8014.5244140625,640500
8,1.0,0.051143788782061196,0.4428170799836566,9,unconscious,rh-fusiform,325,8026.56884765625,640500
9,1.0,0.054213516003257606,0.23001432583332215,10,unconscious,rh-fusiform,524,8025.09814453125,640500
10,1.0,0.060680580435571486,0.3089975891029819,11,unconscious,rh-fusiform,417,8025.01318359375,640500
11,1.0,0.05024120786652625,0.24729385756677014,12,unconscious,rh-fusiform,449,8006.5068359375,640500
12,1.0,0.060007985326258506,0.379637885235495,13,unconscious,rh-fusiform,523,8036.8408203125,640500
13,1.0,0.04887707203628077,0.2891030071995928,14,unconscious,rh-fusiform,410,8016.14599609375,640500
14,1.0,0.056169897052264287,0.328864538599662,15,unconscious,rh-fusiform,566,8016.326171875,640500
15,1.0,0.06136987821243949,0.3690388907694965,16,unconscious,rh-fusiform,565,8007.40625,640500
16,1.0,0.05942837719173511,0.3197773055047275,17,unconscious,rh-fusiform,588,8005.84033203125,640500
17,1.0,0.035384599397364075,0.203241610216215,18,unconscious,rh-fusiform,334,8072.408203125,640500
18,1.0,0.04350147340947193,0.1931443247958472,19,unconscious,rh-fusiform,350,8069.8408203125,640500
19,1.0,0.06260856079830207,0.5837242998637997,20,unconscious,rh-fusiform,564,7997.224609375,640500
20,1.0,0.05613963174585852,0.31936596933600714,21,unconscious,rh-fusiform,464,8009.53662109375,640500
21,1.0,0.05935743629305282,0.3146960403495238,22,unconscious,rh-fusiform,475,8019.21923828125,640500
22,1.0,0.048044983670301335,0.24722411863035654,23,unconscious,rh-fusiform,534,8005.47705078125,640500
23,1.0,0.03634827072211084,0.1877154093439598,24,unconscious,rh-fusiform,477,8073.33251953125,640500
24,1.0,0.05435190424584602,0.26774652104136343,25,unconscious,rh-fusiform,477,8006.14306640625,640500
25,1.0,0.05527465513100373,0.317029548151758,26,unconscious,rh-fusiform,484,8033.30859375,640500
26,1.0,0.05712762639804079,0.32241700635019266,27,unconscious,rh-fusiform,543,8028.08154296875,640500
27,1.0,0.05776528097705507,0.2520263742648541,28,unconscious,rh-fusiform,459,8014.5908203125,640500
28,1.0,0.052288956993339,0.28329142857406453,29,unconscious,rh-fusiform,301,8002.21826171875,640500
29,1.0,0.049251696977307476,0.2448563337858164,30,unconscious,rh-fusiform,481,8032.4765625,640500
30,1.0,0.060867527244528055,0.48398068563274543,31,unconscious,rh-fusiform,541,8004.595703125,640500
31,1.0,0.042476404289194566,0.20751329047963873,32,unconscious,rh-fusiform,481,8040.46044921875,640500
32,1.0,0.04508854405410212,0.2648352561458598,33,unconscious,rh-fusiform,401,8041.36572265625,640500
33,1.0,0.05330676873180914,0.2997833141874229,34,unconscious,rh-fusiform,456,8009.37939453125,640500
34,1.0,0.05687371674875535,0.4312499913047728,35,unconscious,rh-fusiform,478,8014.75244140625,640500
35,1.0,0.05241612433161513,0.24243819091425534,36,unconscious,rh-fusiform,538,8010.8828125,640500
36,1.0,0.05322738426879082,0.32920565697721793,37,unconscious,rh-fusiform,532,8007.8984375,640500
37,1.0,0.04420743836460568,0.30310540311059675,38,unconscious,rh-fusiform,400,8028.56640625,640500
38,1.0,0.06424619620975289,0.34308606134264863,39,unconscious,rh-fusiform,482,7995.794921875,640500
39,1.0,0.04644683145177652,0.3221137352455218,40,unconscious,rh-fusiform,364,8044.91064453125,640500
40,1.0,0.05054867335424433,0.2583584170063443,41,unconscious,rh-fusiform,404,8045.53662109375,640500
41,1.0,0.05323582545780832,0.2687221023898977,42,unconscious,rh-fusiform,392,8025.4638671875,640500
