,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.06988379862557363,0.2945322036530016,1,conscious,rh-inferiorparietal,345,10435.361328125,667500
1,1.0,0.10676191834713339,0.543865450466132,2,conscious,rh-inferiorparietal,373,10290.1162109375,667500
2,1.0,0.17308134790911597,0.7056350282057926,3,conscious,rh-inferiorparietal,310,10271.9638671875,667500
3,1.0,0.08721830354548138,0.36700864929736843,4,conscious,rh-inferiorparietal,283,10279.826171875,667500
4,1.0,0.09130953933988648,0.3549945913259478,5,conscious,rh-inferiorparietal,418,10363.83203125,667500
5,1.0,0.06808685711576876,0.33675507176503383,6,conscious,rh-inferiorparietal,380,10317.7412109375,667500
6,1.0,0.11501025668772617,0.5568499106748015,7,conscious,rh-inferiorparietal,477,10265.2744140625,667500
7,1.0,0.09311823040787563,0.5139599448242435,8,conscious,rh-inferiorparietal,492,10329.166015625,667500
8,1.0,0.1065156704833076,0.444309275327056,9,conscious,rh-inferiorparietal,348,10312.6005859375,667500
9,1.0,0.12765303773418987,0.6644475795726512,10,conscious,rh-inferiorparietal,393,10301.5654296875,667500
10,1.0,0.12155883666885842,0.589357846715741,11,conscious,rh-inferiorparietal,488,10280.6552734375,667500
11,1.0,0.10213118939542716,0.5552997711837785,12,conscious,rh-inferiorparietal,404,10299.763671875,667500
12,1.0,0.12989245580892228,0.7712640565911912,13,conscious,rh-inferiorparietal,287,10280.740234375,667500
13,1.0,0.06334327063216584,0.3417042677737767,14,conscious,rh-inferiorparietal,243,10484.669921875,667500
14,1.0,0.13575591994526506,0.6352760841163207,15,conscious,rh-inferiorparietal,323,10253.146484375,667500
15,1.0,0.0800938159764141,0.4375018354766226,16,conscious,rh-inferiorparietal,535,10265.5322265625,667500
16,1.0,0.10340368221752597,0.46835261981250187,17,conscious,rh-inferiorparietal,459,10366.2373046875,667500
17,1.0,0.1549428406429086,0.6866128067833482,18,conscious,rh-inferiorparietal,336,10272.748046875,667500
18,1.0,0.09198634518252077,0.4608566176047826,19,conscious,rh-inferiorparietal,220,10304.857421875,667500
19,1.0,0.06819024332608697,0.3110969926292275,20,conscious,rh-inferiorparietal,382,10374.4443359375,667500
20,1.0,0.04589552145177754,0.26021091323865186,21,conscious,rh-inferiorparietal,227,10367.376953125,667500
21,1.0,0.10156391859947345,0.4174909288547046,22,conscious,rh-inferiorparietal,397,10289.0302734375,667500
22,1.0,0.08074516047794798,0.46370365626315646,23,conscious,rh-inferiorparietal,323,10318.1259765625,667500
23,1.0,0.0582871580419231,0.23415767629039197,24,conscious,rh-inferiorparietal,287,10363.6396484375,667500
24,1.0,0.09133443771883902,0.4629670491100538,25,conscious,rh-inferiorparietal,318,10318.3271484375,667500
25,1.0,0.12355019042784326,0.6291078786170784,26,conscious,rh-inferiorparietal,479,10286.95703125,667500
26,1.0,0.09200688902411995,0.38084374525567344,27,conscious,rh-inferiorparietal,476,10330.900390625,667500
27,1.0,0.06053512396148688,0.32556922894798923,28,conscious,rh-inferiorparietal,509,10347.3935546875,667500
28,1.0,0.12451477136255895,0.5843488816081028,29,conscious,rh-inferiorparietal,555,10260.7099609375,667500
29,1.0,0.07598670807019607,0.36759848149087193,30,conscious,rh-inferiorparietal,251,10340.923828125,667500
