,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.05745487438899083,0.31867982126131345,1,conscious,rh-pericalcarine,328,12780.9375,723000
1,1.0,0.07856979206959305,0.7246316771057113,2,conscious,rh-pericalcarine,340,12711.2119140625,723000
2,1.0,0.11122197557391768,0.5276771750236797,3,conscious,rh-pericalcarine,228,12724.064453125,723000
3,1.0,0.07690585278072383,0.40118442105142127,4,conscious,rh-pericalcarine,429,12717.7900390625,723000
4,1.0,0.06895898722209778,0.3883968204609133,5,conscious,rh-pericalcarine,381,12769.3818359375,723000
5,1.0,0.05523662966567027,0.2661716611724583,6,conscious,rh-pericalcarine,428,12769.4970703125,723000
6,1.0,0.08055961591609047,0.3876348078471187,7,conscious,rh-pericalcarine,463,12708.873046875,723000
7,1.0,0.06107346952596982,0.3613684158470398,8,conscious,rh-pericalcarine,368,12771.1103515625,723000
8,1.0,0.0687283897205926,0.42520508525691725,9,conscious,rh-pericalcarine,340,12737.568359375,723000
9,1.0,0.11827572855369758,0.6076264603774111,10,conscious,rh-pericalcarine,416,12713.9501953125,723000
10,1.0,0.09824011359029462,0.5180600175652943,11,conscious,rh-pericalcarine,392,12682.3359375,723000
11,1.0,0.07364887165892164,0.5333486974085615,12,conscious,rh-pericalcarine,321,12738.1298828125,723000
12,1.0,0.10149239122010156,0.5507895371141701,13,conscious,rh-pericalcarine,311,12701.8701171875,723000
13,1.0,0.054180134999022155,0.22503394272589128,14,conscious,rh-pericalcarine,345,12815.015625,723000
14,1.0,0.10870546765930938,0.6922219346688173,15,conscious,rh-pericalcarine,390,12695.8857421875,723000
15,1.0,0.056780455937627705,0.329002503533818,16,conscious,rh-pericalcarine,340,12759.955078125,723000
16,1.0,0.06551107206838198,0.35466818704025227,17,conscious,rh-pericalcarine,303,12759.2353515625,723000
17,1.0,0.10832053174721622,0.8059575416821069,18,conscious,rh-pericalcarine,303,12702.150390625,723000
18,1.0,0.08733183117009007,0.4660480091892947,19,conscious,rh-pericalcarine,499,12724.02734375,723000
19,1.0,0.1071023647273278,0.4045404302754888,20,conscious,rh-pericalcarine,649,12789.8427734375,723000
20,1.0,0.055186744332927674,0.2739558397306643,21,conscious,rh-pericalcarine,400,12884.712890625,723000
21,1.0,0.09036624607855362,0.5600369435732212,22,conscious,rh-pericalcarine,338,12746.587890625,723000
22,1.0,0.08854410127710347,0.44447028687189694,23,conscious,rh-pericalcarine,545,12745.83984375,723000
23,1.0,0.06993198389539813,0.3411580651689663,24,conscious,rh-pericalcarine,455,12765.220703125,723000
24,1.0,0.06838883361654531,0.4177618794083544,25,conscious,rh-pericalcarine,307,12729.7607421875,723000
25,1.0,0.11184511334485028,0.550082796643804,26,conscious,rh-pericalcarine,438,12724.068359375,723000
26,1.0,0.08252096505180442,0.45177632694673586,27,conscious,rh-pericalcarine,415,12769.7880859375,723000
27,1.0,0.048004997639398285,0.43066454799743414,28,conscious,rh-pericalcarine,373,12875.3427734375,723000
