,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.06555268874799364,0.32401813969291593,1,conscious,rh-lingual,300,9004.271484375,623700
1,1.0,0.10535184324045445,0.6865081325287233,2,conscious,rh-lingual,378,8934.3408203125,623700
2,1.0,0.1262917343830427,0.6649829590539426,3,conscious,rh-lingual,368,8909.5439453125,623700
3,1.0,0.0868770973011307,0.3877531199527958,4,conscious,rh-lingual,389,8942.716796875,623700
4,1.0,0.0648551734497799,0.5153130870064595,5,conscious,rh-lingual,273,8968.921875,623700
5,1.0,0.0754750553444118,0.4883715623871866,6,conscious,rh-lingual,404,8974.181640625,623700
6,1.0,0.08940802634380976,0.423066214022931,7,conscious,rh-lingual,286,8920.001953125,623700
7,1.0,0.06789952126357089,0.3291301701174483,8,conscious,rh-lingual,351,8962.4306640625,623700
8,1.0,0.08199111593687593,0.6054931880873562,9,conscious,rh-lingual,389,8945.6982421875,623700
9,1.0,0.10369035868925242,0.660697423673464,10,conscious,rh-lingual,369,8915.630859375,623700
10,1.0,0.1030531351843045,0.44687506432408575,11,conscious,rh-lingual,365,8958.0625,623700
11,1.0,0.08439738047727231,0.5555806006907057,12,conscious,rh-lingual,373,8942.873046875,623700
12,1.0,0.13760441791980588,0.5502646308495359,13,conscious,rh-lingual,399,8902.9794921875,623700
13,1.0,0.055289830799866276,0.3338547051911378,14,conscious,rh-lingual,413,8998.7080078125,623700
14,1.0,0.11613411026428119,0.6056282257531049,15,conscious,rh-lingual,374,8903.375,623700
15,1.0,0.07058741700737076,0.3164989139963007,16,conscious,rh-lingual,339,8943.0185546875,623700
16,1.0,0.08506714846996753,0.4593188438162087,17,conscious,rh-lingual,361,8944.4130859375,623700
17,1.0,0.11771278977381092,0.6482747444308758,18,conscious,rh-lingual,352,8904.7421875,623700
18,1.0,0.09210504635291093,0.594520214587478,19,conscious,rh-lingual,348,8946.7177734375,623700
19,1.0,0.06593611152878456,0.488988699158724,20,conscious,rh-lingual,274,8972.9248046875,623700
20,1.0,0.047753885886725606,0.23999951486905924,21,conscious,rh-lingual,306,8985.4833984375,623700
21,1.0,0.08288372014199351,0.44056181518226656,22,conscious,rh-lingual,341,8956.7861328125,623700
22,1.0,0.0763979925289679,0.449610630246284,23,conscious,rh-lingual,368,8924.697265625,623700
23,1.0,0.06858697187130343,0.3350955651311791,24,conscious,rh-lingual,343,8947.8564453125,623700
24,1.0,0.0742507177762424,0.36213211398471845,25,conscious,rh-lingual,274,8948.20703125,623700
25,1.0,0.10207710544554145,0.5640583856881852,26,conscious,rh-lingual,338,8926.0546875,623700
26,1.0,0.07730977860430152,0.4708263614144963,27,conscious,rh-lingual,314,8987.423828125,623700
27,1.0,0.03947502650763787,0.2015850764103625,28,conscious,rh-lingual,357,9014.7490234375,623700
28,1.0,0.08729817852656818,0.3945436469045396,29,conscious,rh-lingual,394,8928.1103515625,623700
29,1.0,0.06215590647449198,0.2758557741264426,30,conscious,rh-lingual,304,8963.4287109375,623700
30,1.0,0.10720532390696219,0.6874151634757899,31,conscious,rh-lingual,356,8909.630859375,623700
31,1.0,0.09282654226264389,0.36527735743496303,32,conscious,rh-lingual,308,8926.220703125,623700
32,0.1,0.11590067273617315,0.34968493068155493,33,conscious,rh-lingual,159,32090.3125,623700
