ResNet50, leave 2 objects out cross validation (folds = 2304),
scores = 0.8939 +/- 0.2205
pairs of living-nonliving objects incorrectly decoded:
armadillo                ,couch                     ROC_AUC = 0.9986
armadillo                ,filling-cabinet           ROC_AUC = 0.8560
armadillo                ,frying-pan                ROC_AUC = 0.8807
armadillo                ,lamp                      ROC_AUC = 0.9781
armadillo                ,lectern                   ROC_AUC = 0.9547
armadillo                ,motorbike                 ROC_AUC = 0.9863
armadillo                ,piano                     ROC_AUC = 0.9794
armadillo                ,plane                     ROC_AUC = 0.0165
armadillo                ,pot                       ROC_AUC = 0.8999
armadillo                ,saucepan                  ROC_AUC = 0.9698
armadillo                ,violin                    ROC_AUC = 0.9959
Chest-of-drawers         ,barn-owl                  ROC_AUC = 0.9877
armchair                 ,barn-owl                  ROC_AUC = 0.9492
axe                      ,barn-owl                  ROC_AUC = 0.9191
barn-owl                 ,bed                       ROC_AUC = 0.9931
barn-owl                 ,boat                      ROC_AUC = 0.8615
barn-owl                 ,bus                       ROC_AUC = 0.9040
barn-owl                 ,car                       ROC_AUC = 0.9534
barn-owl                 ,castle                    ROC_AUC = 0.9204
barn-owl                 ,church                    ROC_AUC = 0.8848
barn-owl                 ,coking-pot                ROC_AUC = 0.7737
barn-owl                 ,couch                     ROC_AUC = 0.4979
barn-owl                 ,cup                       ROC_AUC = 0.7956
barn-owl                 ,drum                      ROC_AUC = 0.7668
barn-owl                 ,factory                   ROC_AUC = 0.9684
barn-owl                 ,filling-cabinet           ROC_AUC = 0.2469
barn-owl                 ,fondue                    ROC_AUC = 0.5007
barn-owl                 ,frying-pan                ROC_AUC = 0.2346
barn-owl                 ,hammer                    ROC_AUC = 0.8422
barn-owl                 ,lamp                      ROC_AUC = 0.2209
barn-owl                 ,lectern                   ROC_AUC = 0.3594
barn-owl                 ,mill                      ROC_AUC = 0.9877
barn-owl                 ,motorbike                 ROC_AUC = 0.5364
barn-owl                 ,palace                    ROC_AUC = 0.9959
barn-owl                 ,piano                     ROC_AUC = 0.5706
barn-owl                 ,plane                     ROC_AUC = 0.0000
barn-owl                 ,pot                       ROC_AUC = 0.1070
barn-owl                 ,rocking-chair             ROC_AUC = 0.4979
barn-owl                 ,saucepan                  ROC_AUC = 0.1866
barn-owl                 ,saxophone                 ROC_AUC = 0.7531
barn-owl                 ,small-saucepan            ROC_AUC = 0.9863
barn-owl                 ,teapot                    ROC_AUC = 0.6831
barn-owl                 ,tractor                   ROC_AUC = 0.9794
barn-owl                 ,trumpet                   ROC_AUC = 0.6653
barn-owl                 ,tuba                      ROC_AUC = 0.7558
barn-owl                 ,van                       ROC_AUC = 0.9945
barn-owl                 ,violin                    ROC_AUC = 0.7449
barn-owl                 ,wardrobe                  ROC_AUC = 0.9767
Chest-of-drawers         ,butterfly                 ROC_AUC = 0.9602
armchair                 ,butterfly                 ROC_AUC = 0.8930
axe                      ,butterfly                 ROC_AUC = 0.8820
bed                      ,butterfly                 ROC_AUC = 0.9479
boat                     ,butterfly                 ROC_AUC = 0.7929
bus                      ,butterfly                 ROC_AUC = 0.9602
butterfly                ,car                       ROC_AUC = 0.9808
butterfly                ,castle                    ROC_AUC = 0.8903
butterfly                ,church                    ROC_AUC = 0.7394
butterfly                ,coking-pot                ROC_AUC = 0.6406
butterfly                ,couch                     ROC_AUC = 0.3333
butterfly                ,cup                       ROC_AUC = 0.7668
butterfly                ,drum                      ROC_AUC = 0.6749
butterfly                ,factory                   ROC_AUC = 0.9314
butterfly                ,filling-cabinet           ROC_AUC = 0.2359
butterfly                ,fondue                    ROC_AUC = 0.5144
butterfly                ,frying-pan                ROC_AUC = 0.0576
butterfly                ,hammer                    ROC_AUC = 0.6680
butterfly                ,house                     ROC_AUC = 0.9973
butterfly                ,lamp                      ROC_AUC = 0.1097
butterfly                ,lectern                   ROC_AUC = 0.0741
butterfly                ,mill                      ROC_AUC = 0.8793
butterfly                ,motorbike                 ROC_AUC = 0.4650
butterfly                ,palace                    ROC_AUC = 0.9973
butterfly                ,piano                     ROC_AUC = 0.4787
butterfly                ,plane                     ROC_AUC = 0.0000
butterfly                ,pot                       ROC_AUC = 0.0110
butterfly                ,rocking-chair             ROC_AUC = 0.4060
butterfly                ,saucepan                  ROC_AUC = 0.0700
butterfly                ,saxophone                 ROC_AUC = 0.5034
butterfly                ,small-saucepan            ROC_AUC = 0.9918
butterfly                ,teapot                    ROC_AUC = 0.5830
butterfly                ,tractor                   ROC_AUC = 0.9547
butterfly                ,trumpet                   ROC_AUC = 0.4719
butterfly                ,tuba                      ROC_AUC = 0.9040
butterfly                ,van                       ROC_AUC = 0.9986
butterfly                ,violin                    ROC_AUC = 0.6379
butterfly                ,wardrobe                  ROC_AUC = 0.9986
Chest-of-drawers         ,cat                       ROC_AUC = 0.9945
armchair                 ,cat                       ROC_AUC = 0.9904
axe                      ,cat                       ROC_AUC = 0.9986
bed                      ,cat                       ROC_AUC = 0.9986
boat                     ,cat                       ROC_AUC = 0.9877
castle                   ,cat                       ROC_AUC = 0.9835
cat                      ,church                    ROC_AUC = 0.9630
cat                      ,coking-pot                ROC_AUC = 0.9630
cat                      ,couch                     ROC_AUC = 0.6310
cat                      ,cup                       ROC_AUC = 0.9163
