premask_duration_5,premask_duration_4,respond_onset,postmask_duration_4,premask_duration_1,probe_onset,premask_duration_3,premask_duration_2,postmask_duration_5,postmask_path_2,postmask_path_3,postmask_path_1,postmask_path_4,postmask_path_5,premask_path_4,postmask_duration_3,postmask_duration_2,subcategory,category,correctAns,premask_path_2,premask_path_3,visibility_onset,fixation_duration,premask_path_1,premask_path_5,label,probe_path,postmask_duration_1,n,probeFrames_mean,probeFrames_raw,probeFrames_std,probe_onset_mean,probe_onset_raw,probe_onset_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
25,25,337,25,25,210,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_4.jpg,25,25,Furniture,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_3.jpg,457,85,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/Chest-of-drawers_17_5.jpg,Chest-of-drawers,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_17.jpg,25,1.0,4.0,4.0,0.0,0.00466221477836,0.004662214778363705,0.0,1.0,1.0,0.0,'2',1.11263775826,1.1126377582550049,0.0,0.0,0.0,0.0,'3',2.36544752121,2.365447521209717,0.0,84.0
25,25,364,25,25,237,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_4.jpg,25,25,Musical_Inst,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_3.jpg,484,112,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/accordion_0_5.jpg,accordion,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/accordion_0.jpg,25,1.0,3.0,3.0,0.0,0.00450865365565,0.0045086536556482315,0.0,1.0,1.0,0.0,'2',0.290865182877,0.2908651828765869,0.0,0.0,0.0,0.0,'2',0.771897614002,0.7718976140022278,0.0,50.0
25,25,357,25,25,230,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_4.jpg,25,25,Animals,Living_Things,1,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_3.jpg,477,105,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Animals/armadillo_13_5.jpg,armadillo,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_13.jpg,25,1.0,5.0,5.0,0.0,0.00449693202972,0.004496932029724121,0.0,1.0,1.0,0.0,'1',1.05250656605,1.0525065660476685,0.0,0.0,0.0,0.0,'4',0.79195857048,0.7919585704803467,0.0,43.0
25,25,342,25,25,215,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_4.jpg,25,25,Furniture,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_3.jpg,462,90,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/armchair_12_5.jpg,armchair,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_12.jpg,25,1.0,4.0,4.0,0.0,0.00374392746016,0.0037439274601638317,0.0,1.0,1.0,0.0,'2',0.822010338306,0.822010338306427,0.0,0.0,0.0,0.0,'2',4.86077833176,4.860778331756592,0.0,42.0
25,25,363,25,25,236,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_4.jpg,25,25,Musical_Inst,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_3.jpg,483,111,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Musical_Inst/balalaika_18_5.jpg,balalaika,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/balalaika_18.jpg,25,1.0,5.0,5.0,0.0,0.00496953399852,0.004969533998519182,0.0,1.0,1.0,0.0,'2',0.361019164324,0.36101916432380676,0.0,0.0,0.0,0.0,'4',0.871964633465,0.8719646334648132,0.0,52.0
25,25,350,25,25,223,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_4.jpg,25,25,Birds,Living_Things,1,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_3.jpg,470,98,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Living_Things/Birds/barn-owl_0_5.jpg,barn-owl,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_0.jpg,25,1.0,5.0,5.0,0.0,0.00522287283093,0.005222872830927372,0.0,1.0,1.0,0.0,'1',1.38322901726,1.3832290172576904,0.0,0.0,0.0,0.0,'4',4.15927028656,4.159270286560059,0.0,46.0
25,25,360,25,25,233,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_4.jpg,25,25,Furniture,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_3.jpg,480,108,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bed_26_5.jpg,bed,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_26.jpg,25,1.0,3.0,3.0,0.0,0.00377579941414,0.0037757994141429663,0.0,1.0,1.0,0.0,'2',0.5213509202,0.5213509202003479,0.0,0.0,0.0,0.0,'1',1.21286904812,1.2128690481185913,0.0,3.0
25,25,358,25,25,231,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_4.jpg,25,25,Furniture,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_3.jpg,478,106,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bedside-table_6_5.jpg,bedside-table,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_6.jpg,25,1.0,1.0,1.0,0.0,0.00450681522489,0.0045068152248859406,0.0,1.0,1.0,0.0,'2',0.371026575565,0.37102657556533813,0.0,0.0,0.0,0.0,'1',0.521373331547,0.5213733315467834,0.0,49.0
25,25,352,25,25,225,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_4.jpg,25,25,Vehicles,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_3.jpg,472,100,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Vehicles/boat_7_5.jpg,boat,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_7.jpg,25,1.0,6.0,6.0,0.0,0.00379299838096,0.003792998380959034,0.0,1.0,1.0,0.0,'2',0.67168956995,0.6716895699501038,0.0,0.0,0.0,0.0,'3',4.28954982758,4.289549827575684,0.0,13.0
25,25,363,25,25,236,25,25,25,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_3.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_4.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_5.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_4.jpg,25,25,Furniture,Nonliving_Things,2,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_2.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_3.jpg,483,111,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_1.jpg,../experiment_stimuli/experiment_images_tilted_scramble_greyscale/Nonliving_Things/Furniture/bookcase_1_5.jpg,bookcase,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_1.jpg,25,1.0,5.0,5.0,0.0,0.00479419110343,0.004794191103428602,0.0,1.0,1.0,0.0,'2',0.641617417336,0.6416174173355103,0.0,0.0,0.0,0.0,'1',2.47560620308,2.4756062030792236,0.0,11.0
