category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_22.jpg,Vehicles,0,boat,0,0,0,7,3.71872317838,V_nV,2,3.74180907675,5.00140357926,1,2,0.571501176222,5.60375640378,2,0,0.401091146516,5,7.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_10.jpg,Kitchen_Uten,0,coking-pot,0,1,1,18,7.73744795891,V_nV,2,7.74219242833,9.00009911996,1,2,0.441191651393,9.46182352246,2,0,0.391080414178,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/granary_6.jpg,Buildings,0,granary,0,2,2,35,11.5858165021,nV_V,1,11.5908095809,12.8384424272,1,1,0.761882697698,13.6208627631,2,0,0.491307456396,5,7.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_24.jpg,Marine_creatures,0,sperm-whale,0,3,3,80,15.8450744469,V_nV,1,15.8499679252,17.0876769968,1,1,0.320930813323,17.4291546928,1,1,0.391070880461,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/zebra_25.jpg,Animals,0,zebra,0,4,4,95,19.5531298643,V_nV,1,19.5585764328,20.8157788228,1,1,0.801969371736,21.6383121893,2,0,0.401089665364,5,6.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_5.jpg,Furniture,0,bookcase,0,5,5,8,23.7723059169,V_nV,2,23.7772168425,25.02492556,1,2,0.601540216128,25.6470064103,1,1,0.471246905159,5,7.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/chair_13.jpg,Furniture,0,chair,0,6,6,15,27.8511667531,nV_V,1,27.8561204189,29.1138191476,1,1,1.68388519599,30.8182603766,1,1,0.401106646517,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_17.jpg,Insects,0,ladybird,0,7,7,45,32.9522599723,nV_V,2,32.9571346313,34.2449883608,1,2,0.942305113771,35.207834417,2,0,0.701751784422,5,8.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lioness_12.jpg,Animals,0,lioness,0,8,8,48,37.6424682862,nV_V,2,37.647399005,38.9251426156,1,2,0.691734886379,39.6374446213,2,0,0.381068993709,5,7.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/rocking-chair_3.jpg,Furniture,0,rocking-chair,0,9,9,69,41.7513857711,nV_V,1,41.7564587811,43.0240492403,1,1,0.63172951655,43.6763357332,2,0,0.441175929736,5,6.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tapir_5.jpg,Animals,0,tapir,0,10,10,82,45.850292234,V_nV,1,45.8551435779,47.1129402787,1,1,0.361023746897,47.4945232951,1,1,0.381045557908,5,7.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goose_26.jpg,Birds,0,goose,0,11,11,34,49.6084632834,V_nV,1,49.6145095652,50.9011762736,1,1,1.07255590253,51.9942937914,1,1,0.431156772538,5,7.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/fondue_7.jpg,Kitchen_Uten,0,fondue,0,12,12,30,54.1583591334,nV_V,1,54.1632189431,55.4811333283,1,1,1.25294916111,56.7546901831,1,1,2.01459885831,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/violin_19.jpg,Musical_Inst,0,violin,0,13,13,92,60.5021459084,nV_V,1,60.5071839601,61.834940945,1,1,0.591512393323,62.4470025288,3,0,0.62157141394,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_16.jpg,Furniture,0,Chest-of-drawers,0,14,14,0,64.8014879709,nV_V,1,64.8062908304,66.1142425347,1,1,0.641624461161,66.776471186,2,0,0.591526020668,5,7.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_19.jpg,Vehicles,0,plane,0,15,15,64,69.1008356232,nV_V,1,69.1057870029,70.4035661201,1,1,0.741845556069,71.1659616039,3,0,0.401087289443,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/whale_8.jpg,Marine_creatures,0,whale,0,16,16,94,73.2999666282,V_nV,1,73.3055966713,74.582653822,0,2,0.441022793064,75.0442411398,1,1,0.220746285748,5,6.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/sofa_16.jpg,Furniture,0,sofa,0,17,17,78,76.9980101213,nV_V,1,77.0028424842,78.2907210176,1,1,1.93443997263,80.2457006886,2,0,0.371046599699,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_16.jpg,Buildings,0,palace,0,18,18,58,82.3496359966,V_nV,2,82.3546139138,83.6323221644,1,2,0.60153959156,84.2544167549,2,0,0.371028686292,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_18.jpg,Animals,0,cat,0,19,19,13,86.3583518453,V_nV,1,86.3632120384,87.6310189081,0,2,0.481270517455,88.1328429357,2,0,0.320913527976,5,7.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/pot_25.jpg,Kitchen_Uten,0,pot,0,20,20,66,90.1866751343,V_nV,2,90.1915959434,91.4493243183,1,2,0.631613661069,92.10148361,2,0,0.371022509993,5,6.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_11.jpg,Birds,0,goldfinch,0,21,21,33,94.2054165236,V_nV,1,94.2118229467,95.4580312308,1,1,0.0804002319928,95.5589922512,1,1,0.411114931689,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lynx_5.jpg,Animals,0,lynx,0,22,22,50,97.7030093236,nV_V,2,97.708012515,98.9857096827,1,2,0.832027550205,99.8382874989,2,0,0.41111185262,5,6.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/hammer_21.jpg,Tools,0,hammer,0,23,23,37,101.982321064,V_nV,2,101.988037779,103.254980292,1,2,0.561449233443,103.83697819,2,0,0.340974962804,5,7.0,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/elephant_16.jpg,Animals,0,elephant,0,24,24,27,105.910852373,nV_V,2,105.915849571,107.173506162,0,1,0.0603615154978,107.254428841,1,1,0.33095615101,5,6.5,32,bw,99.7809238193,2019_may_16_1118,008,256,20,5,alvaro,Experiment_EEG_version,20,
