category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/rhino_17.jpg,Animals,0,rhino,0,0,0,68,3.72085137363,nV_V,2,3.74156346032,5.00352522521,0,1,0.611565970816,5.6459281079,2,0,0.0902669853531,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_6.jpg,Furniture,0,bed,0,1,1,5,7.46897683758,nV_V,1,7.47429135884,8.73162389337,0,2,0.340971432626,9.09315182106,3,0,0.180617943173,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_19.jpg,Vehicles,0,car,0,2,2,11,11.0066737437,V_nV,2,11.0115464295,12.2392508469,1,2,0.461245025974,12.7210600669,1,1,0.0102530638687,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/kiwi_7.jpg,Birds,0,kiwi,0,3,3,44,14.4641811443,nV_V,2,14.469545447,15.7067957879,0,1,0.441184741678,16.1685262653,2,0,0.0904199681245,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/ostrich_26.jpg,Birds,0,ostrich,0,4,4,56,17.9918503219,nV_V,2,17.9966388959,19.2244371015,1,2,0.150552791078,19.3955383503,1,1,0.0503340084106,5,7.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_0.jpg,Birds,0,goldfinch,0,5,5,33,21.1787832251,nV_V,2,21.1836340318,22.4314020567,1,2,0.481328937691,22.9332820754,3,0,0.080398461083,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/saucepan_10.jpg,Kitchen_Uten,0,saucepan,0,6,6,71,24.746534765,nV_V,1,24.7515746702,25.979114203,1,1,0.0603565303609,26.0600091121,1,1,0.581325599225,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/raven_4.jpg,Birds,0,raven,0,7,7,67,28.3744183383,V_nV,1,28.3803214943,29.6170210235,1,1,0.280928788707,29.9185098074,1,1,0.641619570553,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_12.jpg,Birds,0,barn-owl,0,8,8,4,32.2929379332,nV_V,2,32.2978757236,33.5656051468,1,2,0.541412174469,34.1275616852,3,0,0.100441994146,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/zebra_12.jpg,Animals,0,zebra,0,9,9,95,35.9609097783,V_nV,1,35.9658257305,37.203520332,0,2,0.0603574211709,37.2844119591,2,0,0.521356973099,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_14.jpg,Animals,0,cheetah,0,10,10,16,39.5386812836,nV_V,2,39.5436045101,40.7712656425,1,2,0.270831057336,41.0626600594,1,1,0.0603498050477,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_19.jpg,Insects,0,ladybird,0,11,11,45,42.8558942913,nV_V,2,42.8613440287,44.1185478247,0,1,0.52135881898,44.6604752515,2,0,0.0703718191944,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/whale_1.jpg,Marine_creatures,0,whale,0,12,12,94,46.4637389297,V_nV,1,46.468498993,47.7163585427,1,1,0.811986976769,48.5488903304,3,0,0.040333061479,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/table_5.jpg,Furniture,0,table,0,13,13,81,50.3221255064,nV_V,1,50.3275820634,51.5547141321,1,1,0.581493901554,52.1567453558,2,0,0.0904210850131,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_12.jpg,Kitchen_Uten,0,teapot,0,14,14,83,53.9800716941,nV_V,1,53.9856096522,55.2126595567,0,2,0.451206278522,55.6844128943,3,0,0.0804111005273,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/trumpet_13.jpg,Musical_Inst,0,trumpet,0,15,15,88,57.4977186918,V_nV,2,57.502631678,58.7303048479,0,1,0.150561448885,58.9014215325,1,1,0.451201417716,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/elephant_6.jpg,Animals,0,elephant,0,16,16,27,61.0855162491,V_nV,1,61.0903335258,62.3381430728,1,1,0.300879172049,62.6595759918,3,0,0.0902631699573,5,7.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/saxophone_25.jpg,Musical_Inst,0,saxophone,0,17,17,72,64.4829046198,nV_V,1,64.4885447118,65.715484238,1,1,0.200660472037,65.936704848,2,0,0.0102421990596,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/dragonfly_19.jpg,Insects,0,dragonfly,0,18,18,24,67.6798558647,V_nV,1,67.6846805851,68.9124365281,0,2,0.330951933283,69.2639340991,1,1,0.120480541606,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/guitar_12.jpg,Musical_Inst,0,guitar,0,19,19,36,71.1173311197,nV_V,1,71.1221572158,72.3799733338,1,1,0.611595083028,73.0121260623,3,0,0.0302860098891,5,7.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/train_0.jpg,Vehicles,0,train,0,20,20,87,74.7752809015,nV_V,1,74.780120133,76.0178798386,1,1,0.69173046574,76.7301551229,2,0,0.0603456809185,5,7.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_0.jpg,Birds,0,partridge,0,21,21,59,78.5234262261,V_nV,1,78.5290800135,79.7560072953,0,2,0.411116405623,80.1876778766,1,1,0.100438791094,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_1.jpg,Marine_creatures,0,manatee,0,22,22,52,82.0210337441,nV_V,2,82.0258942647,83.2636315797,1,2,0.681711188052,83.9658814135,3,0,0.0802428657189,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/crab_2.jpg,Marine_creatures,0,crab,0,23,23,21,85.7791923089,V_nV,1,85.7849953421,87.0117787542,1,1,0.330970064504,87.3733318918,1,1,0.200651833089,5,7.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_14.jpg,Birds,0,seagull,0,24,24,74,89.3068689075,nV_V,2,89.3121147004,90.5494678821,0,1,0.511180017609,91.0812209321,1,1,0.230572434841,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_15.jpg,Kitchen_Uten,0,coking-pot,0,25,25,18,93.0449906124,nV_V,1,93.0513681036,94.3176684158,1,1,0.461229311768,94.7994402605,2,0,0.0902619855478,5,7.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/wardrobe_8.jpg,Furniture,0,wardrobe,0,26,26,93,96.6227746289,V_nV,2,96.6275171509,97.8854142225,1,2,0.280933544505,98.196926408,2,0,0.130343306344,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/rooster_23.jpg,Birds,0,rooster,0,27,27,70,100.060240023,nV_V,2,100.065170355,101.312872362,1,2,0.210697253235,101.544118922,1,1,0.0704454872757,5,7.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lioness_14.jpg,Animals,0,lioness,0,28,28,48,103.347387841,nV_V,2,103.353108225,104.620050994,0,1,0.220709143439,104.861322411,2,0,0.0703718008008,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_1.jpg,Furniture,0,armchair,0,29,29,2,106.664594172,nV_V,1,106.671215975,107.927244329,1,1,0.641621401533,108.589414654,2,0,0.0803937395103,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/drum_6.jpg,Musical_Inst,0,drum,0,30,30,25,110.402726719,V_nV,2,110.407523518,111.655343791,1,2,0.381059317151,112.05695246,3,0,0.110464150785,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_1.jpg,Animals,0,cat,0,31,31,13,113.900328947,nV_V,2,113.906118887,115.132905957,0,1,0.300886867335,115.45435674,1,1,0.47123945062,5,6.5,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/hippopotamus_3.jpg,Animals,0,hippopotamus,0,32,32,39,117.658503719,V_nV,1,117.663249286,118.911115738,0,2,0.631600112421,119.563281368,1,1,0.0904237991199,5,6.0,32,bw,99.7814663773,2019_may_23_1630,013,256,20,5,lierni,Experiment_EEG_version,20,
