category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_20.jpg,Buildings,0,palace,0,0,0,58,3.73537105508,nV_V,1,3.76981574111,5.03807821264,0,2,1.02245860733,6.09139335761,1,1,0.320920451079,5,6.5,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/pomfret_26.jpg,Marine_creatures,0,pomfret,0,1,1,65,8.14494207082,nV_V,2,8.16373633873,9.44767971337,1,2,0.53140367195,9.99964047223,1,1,0.310742947739,5,7.5,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/ostrich_1.jpg,Birds,0,ostrich,0,2,2,56,12.0434284336,nV_V,2,12.0721789477,13.3662198526,1,2,0.641648190562,14.0284420671,1,1,0.200670810416,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/giraffe_25.jpg,Animals,0,giraffe,0,3,3,32,15.9619547385,V_nV,1,15.9778279141,17.2847484853,1,1,0.771925753914,18.0772380931,1,1,0.200682464521,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/owl_16.jpg,Birds,0,owl,0,4,4,57,20.0107758776,V_nV,1,20.0257649347,21.3536012061,1,1,0.621602943167,21.9957521735,1,1,0.170591810253,5,6.5,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cow_7.jpg,Animals,0,cow,0,5,5,20,23.8992409455,nV_V,2,23.9193263841,25.2621106529,1,2,0.681713493075,25.9643751509,3,0,0.230717517901,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_16.jpg,Kitchen_Uten,0,teapot,0,6,6,83,27.9280135175,nV_V,1,27.9453123095,29.2608192284,0,2,1.76407029666,31.0454647434,2,0,0.320920342579,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tapir_19.jpg,Animals,0,tapir,0,7,7,82,33.0992710893,nV_V,2,33.1088899183,34.412039455,1,2,0.551428016741,34.9840441155,2,0,0.200502609834,5,8.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/saxophone_22.jpg,Musical_Inst,0,saxophone,0,8,8,72,36.9175865534,nV_V,1,36.9316566018,38.2303467575,1,1,0.812002872117,39.0629170104,1,1,0.160571715329,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_18.jpg,Marine_creatures,0,narwhal,0,9,9,55,40.9563803901,V_nV,1,40.9717147108,42.2992056361,1,1,1.52354416158,43.8433123776,1,1,0.601535478607,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tiger_24.jpg,Animals,0,tiger,0,10,10,84,46.1777534536,nV_V,2,46.2021494959,47.5506425756,0,1,0.491291339509,48.0625039348,1,1,0.190630114637,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/guitar_22.jpg,Musical_Inst,0,guitar,0,11,11,36,49.9860649649,nV_V,1,49.9994346299,51.3589357752,1,1,0.621428749524,52.0009170715,1,1,0.431164519396,5,6.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_10.jpg,Vehicles,0,car,0,12,12,11,54.165139047,nV_V,1,54.1897384897,55.5781287611,1,1,0.511333383154,56.1100204615,3,0,0.190633031074,5,8.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_19.jpg,Birds,0,hen,0,13,13,38,58.0335647101,nV_V,2,58.0557707008,59.4164773901,1,2,0.741934271064,60.1789703313,2,0,0.170596039854,5,7.0,32,bw,99.7767338845,2019_jul_23_1447,014,256,20,5,out,Experiment_EEG_version,20,
