category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/piano__23.jpg,Musical_Inst,0,piano,0,0,0,62,3.79260634584,nV_V,1,3.83964486653,5.10536687309,1,1,1.05252444278,6.18873891328,1,1,5.72268785164,5,8.0,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/killer-whale_25.jpg,Marine_creatures,0,killer-whale,0,1,1,43,13.6440702104,nV_V,2,13.6697905427,14.9568240047,0,1,1.36320021143,16.3405540595,1,1,2.80635255575,5,7.5,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_9.jpg,Vehicles,0,bus,0,2,2,9,20.8798184716,nV_V,1,20.9103934849,22.2126095844,1,1,0.922239255626,23.1554252431,3,0,2.245119208,5,6.5,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/hippopotamus_2.jpg,Animals,0,hippopotamus,0,3,3,39,27.1334268795,nV_V,2,27.1805057381,28.4562011189,1,2,0.821863424033,29.2986288932,3,0,2.31526788697,5,6.0,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/small-saucepan_22.jpg,Kitchen_Uten,0,small-saucepan,0,4,4,77,33.3469538121,nV_V,1,33.3876147433,34.6396750323,0,2,1.94446564047,36.6046872488,1,1,1.00224540755,5,6.0,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_0.jpg,Birds,0,seagull,0,5,5,74,39.3400000492,nV_V,2,39.3766345163,40.6427351688,1,2,1.77408925258,42.4373717047,2,0,1.44340410177,5,8.0,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/elephant_0.jpg,Animals,0,elephant,0,6,6,27,45.6136564109,nV_V,2,45.6449502362,46.8963626069,1,2,3.40764809353,50.3245611978,1,1,6.40418320056,5,6.0,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_18.jpg,Kitchen_Uten,0,coking-pot,0,7,7,18,58.4616330406,V_nV,2,58.4784889496,59.7443288686,1,2,1.28286136314,61.0477474546,3,0,5.88303289237,5,6.0,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/fondue_18.jpg,Kitchen_Uten,0,fondue,0,8,8,30,68.663851867,V_nV,2,68.7019278225,69.936526088,0,1,3.83858803613,73.7956920159,1,1,2.9165774663,5,7.5,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/lobster_18.jpg,Marine_creatures,0,lobster,0,9,9,49,78.4451482068,nV_V,2,78.4786523241,79.7378644384,1,2,1.02245721314,80.7808630508,2,0,4.37982518878,5,6.5,32,bw,99.7820190252,2019_jul_19_1511,001,256,20,5,out,Experiment_EEG_version,20,
