conscious_state,diff,feature_selector,p,ps_mean,ps_std,roi_name,side,t,ps_corrected
glimpse,0.01826388888888889,None,4.503863798420984e-08,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,lh,5.412492645111212,1.080927311621036e-06
glimpse,0.04094618055555556,None,3.771980100643879e-38,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,rh,13.809168043413832,9.05275224154531e-37
glimpse,0.000938946759259254,None,0.3861116058510446,0.38838716128387163,0.005123228888374669,precuneus,lh,0.289599260976656,1.0
glimpse,0.009298321759259254,None,0.003138980377240292,0.0038616138386161386,0.0006037243574142276,precuneus,rh,2.742606561519959,0.075335529053767
glimpse,-0.014098668981481485,None,0.9999897197086925,0.99998100189981,4.402967474514079e-05,rostralmiddlefrontal,lh,-4.293027088309136,1.0
glimpse,0.028169849537037037,None,2.291230789613415e-16,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,rh,8.354969022269504,5.4989538950721966e-15
glimpse,-0.01674334490740741,None,0.9999997738526801,1.0,0.0,superiorfrontal,lh,-5.101865325209928,1.0
glimpse,0.06861689814814814,None,4.7039645520488223e-76,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,rh,21.377901244918423,1.1289514924917174e-74
glimpse,0.006144386574074065,None,0.03811135920318146,0.04047295270472952,0.001959286400956168,superiorparietal,lh,1.7761128796583094,0.9146726208763551
glimpse,0.011497395833333326,None,0.0001143069782457636,0.00021297870212978702,0.00011193075616594343,superiorparietal,rh,3.707683686828845,0.0027433674778983264
glimpse,0.04160156249999999,None,2.8575029328110236e-34,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,12.946220306533721,6.858007038746457e-33
glimpse,0.0335792824074074,None,6.616878425011018e-22,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,9.928038667200273,1.5880508220026444e-20
unconscious,0.002259837962962959,None,0.24648723493387603,0.24938406159384066,0.004664918701230229,fusiform,lh,0.6860071573910168,1.0
unconscious,-0.018904803240740748,None,0.9999999999258014,1.0,0.0,fusiform,rh,-6.521359513309558,1.0
unconscious,-0.009210069444444448,None,0.9979225472085027,0.9975462453754627,0.0004885041149873414,inferiorparietal,lh,-2.877236116023874,1.0
unconscious,-0.0230222800925926,None,0.9999999999987254,1.0,0.0,inferiorparietal,rh,-7.149560562775114,1.0
unconscious,-0.011805555555555557,None,0.9999149647993815,0.99989801019898,9.377761494006489e-05,inferiortemporal,lh,-3.783694671189529,1.0
unconscious,-0.0063324652777777875,None,0.9785808638065838,0.978031196880312,0.0014447288779634137,inferiortemporal,rh,-2.029612044792481,1.0
unconscious,0.011377314814814807,None,0.0004520492513283692,0.0009259074092590741,0.0002872411838079455,lateraloccipital,lh,3.3355310419261777,0.010849182031880861
unconscious,-0.007371238425925931,None,0.9862911001741721,0.986019398060194,0.0011372850582000555,lateraloccipital,rh,-2.2109374589981963,1.0
unconscious,-0.0188425925925926,None,0.999999999845563,1.0,0.0,lingual,lh,-6.402710760210796,1.0
unconscious,-0.005549768518518524,None,0.9609752708423582,0.9612698730126987,0.0016809755607908176,lingual,rh,-1.7651466967013656,1.0
unconscious,-0.0076692708333333404,None,0.9879066486861837,0.9884491550844915,0.0011499702172124218,parahippocampal,lh,-2.2598952606358753,1.0
unconscious,-0.008179976851851851,None,0.9913088692897128,0.9915548445155485,0.000893601861657265,parahippocampal,rh,-2.3851581377458966,1.0
unconscious,0.004994212962962962,None,0.09717345301841482,0.09803819618038195,0.002969702356363613,pericalcarine,lh,1.299284779606639,1.0
unconscious,-0.01759403935185185,None,0.999999976328229,1.0,0.0,pericalcarine,rh,-5.532168485308258,1.0
unconscious,0.029819155092592583,None,1.9518010438106388e-19,9.999000099989996e-05,5.421010862427522e-20,precuneus,lh,9.250909623694088,4.684322505145533e-18
unconscious,-0.006291956018518525,None,0.976972393695395,0.977094290570943,0.0014377491279141223,precuneus,rh,-1.9990483046070733,1.0
unconscious,-0.01558593750000001,None,0.9999998282413086,1.0,0.0,rostralmiddlefrontal,lh,-5.1559437802321515,1.0
unconscious,-0.015065104166666673,None,0.9999996099342299,1.0,0.0,rostralmiddlefrontal,rh,-4.9932342895854385,1.0
unconscious,-0.023800636574074073,None,0.9999999999999978,1.0,0.0,superiorfrontal,lh,-8.054175897902102,1.0
unconscious,-0.01641059027777778,None,0.9999999405928939,1.0,0.0,superiorfrontal,rh,-5.360280307039264,1.0
unconscious,0.019050925925925916,None,4.238694443828719e-08,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,5.423877850387047,1.0172866665188925e-06
unconscious,0.0199927662037037,None,1.659981475578507e-09,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,6.0050901586540615,3.9839555413884166e-08
unconscious,0.019040798611111107,None,1.5748927933991426e-07,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,5.172893947712228,3.7797427041579423e-06
unconscious,0.0026504629629629612,None,0.2082533539595362,0.20881911808819126,0.004046100054516759,ventrolateralPFC,rh,0.8130609304322494,1.0
