category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/rhino_18.jpg,Animals,0,rhino,0,0,0,68,3.71759826608,nV_V,2,3.73917314503,5.00028036581,1,2,0.551240556524,5.5823972997,2,0,0.210669629509,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lectern_7.jpg,Furniture,0,lectern,0,1,1,47,7.52586999652,nV_V,1,7.53090987913,8.78851952241,1,1,0.671699560713,9.48077563837,2,0,0.250765055302,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/ship_11.jpg,Vehicles,0,ship,0,2,2,76,11.4644257032,nV_V,1,11.4699747064,12.7170557898,1,1,0.340964037809,13.078564447,1,1,0.180607232964,5,8.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_23.jpg,Birds,0,seagull,0,3,3,74,14.9921012116,V_nV,1,14.9970002352,16.2547438955,1,1,0.681553957053,16.9568479155,1,1,0.210680050426,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/castle_2.jpg,Buildings,0,castle,0,4,4,12,18.9005903037,nV_V,1,18.9056468816,20.1832820615,1,1,0.76189151709,20.9657368741,2,0,0.220689045964,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/raven_10.jpg,Birds,0,raven,0,5,5,67,22.9193313769,nV_V,2,22.9242548703,24.1919974701,1,2,0.551419550437,24.7639596321,3,0,0.170589406509,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_5.jpg,Furniture,0,Chest-of-drawers,0,6,6,0,26.6674757655,nV_V,1,26.6728384971,27.920102078,1,1,0.511336834868,28.4520020995,1,1,0.200654408429,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_13.jpg,Tools,0,axe,0,7,7,3,30.3855627388,V_nV,2,30.3907402962,31.6582283168,1,2,0.802000502707,32.4808036265,2,0,0.200664438424,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/chair_15.jpg,Furniture,0,chair,0,8,8,15,34.4143139167,V_nV,2,34.4192663761,35.6769646382,1,2,0.972336131264,36.6698586515,1,1,0.180614571203,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/turtle_1.jpg,Animals,0,turtle,0,9,9,90,38.5833747472,nV_V,2,38.5881934601,39.8660696252,1,2,0.661666422617,40.5482898809,1,1,0.21067271207,5,7.5,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/table_3.jpg,Furniture,0,table,0,10,10,81,42.4918740082,nV_V,1,42.4967988625,43.7946084113,1,1,1.43333887088,45.2484846085,3,0,0.210691268207,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_20.jpg,Birds,0,goldfinch,0,11,11,33,47.1920941941,V_nV,1,47.1980804503,48.4747938425,1,1,0.631592868362,49.1269282924,2,0,0.230575788068,5,6.5,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_8.jpg,Animals,0,cheetah,0,12,12,16,51.0905671065,V_nV,1,51.0955101033,52.3632416392,1,1,0.601542685763,52.9853249331,2,0,0.240738176391,5,7.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/kiwi_22.jpg,Birds,0,kiwi,0,13,13,44,54.9589767124,nV_V,2,54.9644992534,56.2216209865,1,2,0.611549411085,56.8537145393,1,1,0.190616852604,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_4.jpg,Marine_creatures,0,narwhal,0,14,14,55,58.7772752166,V_nV,1,58.7821894319,60.0599670907,1,1,0.631605270319,60.7121125895,2,0,0.250781581388,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_10.jpg,Furniture,0,bed,0,15,15,5,62.695793541,nV_V,1,62.7005810098,63.9684832501,1,1,0.711772701005,64.7008268259,2,0,0.230723951361,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/lobster_22.jpg,Marine_creatures,0,lobster,0,16,16,49,66.6644188246,V_nV,1,66.6693264422,67.9270757075,1,1,0.601370594348,68.5490028721,1,1,0.220754067996,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/tractor_18.jpg,Vehicles,0,tractor,0,17,17,86,70.5027657219,V_nV,2,70.5076146413,71.7754335254,1,2,0.641628073994,72.4376312072,3,0,0.180608093971,5,6.5,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/frying-pan_16.jpg,Kitchen_Uten,0,frying-pan,0,18,18,31,74.3511300361,V_nV,2,74.3580025731,75.6037555326,1,2,1.35318269918,76.9774948361,3,0,0.200646908488,5,6.5,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pigeon_12.jpg,Birds,0,pigeon,0,19,19,63,78.9110418365,nV_V,2,78.9173205135,80.1436283118,1,2,0.57146010513,80.7356555287,1,1,0.180637183832,5,7.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/hammer_15.jpg,Tools,0,hammer,0,20,20,37,82.6491740792,V_nV,2,82.6540744336,83.911818936,1,2,0.581487679738,84.5138414606,1,1,0.170583835104,5,6.5,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/pot_9.jpg,Kitchen_Uten,0,pot,0,21,21,66,86.4173672744,V_nV,2,86.4229404691,87.7100771744,1,2,0.671683670138,88.4023045388,3,0,0.180613217875,5,6.5,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/sofa_11.jpg,Furniture,0,sofa,0,22,22,78,90.3158340629,nV_V,1,90.3206572043,91.5885067611,1,1,0.571468698909,92.180513997,2,0,0.230721598025,5,7.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/rooster_22.jpg,Birds,0,rooster,0,23,23,70,94.1441555173,nV_V,2,94.1491376302,95.4068038968,1,2,0.551433343324,95.9788106371,1,1,0.250778528745,5,8.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/cup_15.jpg,Kitchen_Uten,0,cup,0,24,24,22,97.9624615215,V_nV,2,97.9675098964,99.2351297271,1,2,1.19281887938,100.448513575,2,0,0.230719661806,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/cathedral_11.jpg,Buildings,0,cathedral,0,25,25,14,102.412135979,nV_V,1,102.417824124,103.674792107,1,1,0.47125662677,104.166604015,1,1,0.200660513714,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/violin_15.jpg,Musical_Inst,0,violin,0,26,26,92,106.100150053,nV_V,1,106.105056467,107.392869968,1,1,0.561458759941,107.98490406,2,0,0.180606488604,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/piano__4.jpg,Musical_Inst,0,piano,0,27,27,62,109.898405949,V_nV,2,109.903475737,111.181099628,1,2,0.711797076627,111.913443655,2,0,0.200650949497,5,8.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/saucepan_13.jpg,Kitchen_Uten,0,saucepan,0,28,28,71,113.847019271,nV_V,1,113.852622006,115.119657688,1,1,0.601533591631,115.741734094,2,0,0.330958368955,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/scorpion_11.jpg,Insects,0,scorpion,0,29,29,73,117.805596695,nV_V,2,117.811511035,119.068253879,0,1,0.671698000398,119.760508148,1,1,0.230722022941,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_24.jpg,Marine_creatures,0,shark,0,30,30,75,121.724122395,nV_V,2,121.728929108,123.016831073,1,2,0.912210462033,123.949605808,2,0,0.310892679379,5,7.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/hippopotamus_12.jpg,Animals,0,hippopotamus,0,31,31,39,125.993397805,nV_V,2,125.999152952,127.276085571,1,2,3.9187466104,131.215391688,2,0,0.401088492828,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pelican_2.jpg,Birds,0,pelican,0,32,32,60,133.349394009,nV_V,2,133.35619758,134.622068489,1,2,2.11482146801,136.757430543,3,0,1.01241889514,5,6.0,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/trumpet_3.jpg,Musical_Inst,0,trumpet,0,33,33,88,139.502762676,nV_V,1,139.507823679,140.755393282,1,1,0.691724138567,141.467686359,1,1,0.260814741952,5,6.5,32,bw,99.188374404,2019_may_20_1558,011,256,20,5,xabi,Experiment_EEG_version,20,
