category,probe_path,subcategory,fixation_duration,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter2_mean,jitter2_raw,probeFrames_raw,probe_onset_mean,probe_onset_raw,probe_onset_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_18.jpg,Furniture,0,Chest-of-drawers,1.0,1.0,1,242.737609863,242.73760986328125,0.0,241.454925537,241.45492553710938,0.0,6.5,6.5,6,241.459732056,241.45973205566406,0.0,1.0,1.0,0.0,'1',0.751854360104,0.7518543601036072,0.0,'nV_V',0.0,0.0,0.0,'2',0.320914685726,0.32091468572616577,0.0,243.510025024,243.51002502441406,0.0,56.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_25.jpg,Animals,0,armadillo,1.0,1.0,1,328.03302002,328.03302001953125,0.0,326.770385742,326.7703857421875,0.0,6.5,6.5,4,326.775177002,326.7751770019531,0.0,1.0,1.0,0.0,'1',1.26297080517,1.2629708051681519,0.0,'V_nV',1.0,1.0,0.0,'1',0.401097625494,0.4010976254940033,0.0,329.316558838,329.3165588378906,0.0,76.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_17.jpg,Furniture,0,armchair,1.0,1.0,1,44.7572364807,44.75723648071289,0.0,43.4645195007,43.46451950073242,0.0,6.5,6.5,7,43.4693069458,43.46930694580078,0.0,1.0,1.0,0.0,'1',0.731808841228,0.7318088412284851,0.0,'nV_V',0.0,0.0,0.0,'3',0.330937802792,0.33093780279159546,0.0,45.5095977783,45.50959777832031,0.0,9.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_24.jpg,Tools,0,axe,1.0,2.0,2,354.861358643,354.8613586425781,0.0,353.628753662,353.6287536621094,0.0,7.5,7.5,1,353.634674072,353.6346740722656,0.0,1.0,1.0,0.0,'2',0.641621410847,0.6416214108467102,0.0,'V_nV',1.0,1.0,0.0,'1',0.521356105804,0.5213561058044434,0.0,355.523529053,355.5235290527344,0.0,82.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_13.jpg,Birds,0,barn-owl,1.0,2.0,2,202.049163818,202.04916381835938,0.0,200.756439209,200.75643920898438,0.0,6.0,6.0,7,200.761230469,200.76123046875,0.0,1.0,1.0,0.0,'2',0.561475336552,0.5614753365516663,0.0,'nV_V',0.0,0.0,0.0,'2',0.371021956205,0.37102195620536804,0.0,202.631195068,202.63119506835938,0.0,46.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_16.jpg,Furniture,0,bed,1.0,2.0,2,158.92539978,158.92539978027344,0.0,157.672805786,157.6728057861328,0.0,7.0,7.0,3,157.677703857,157.67770385742188,0.0,0.0,0.0,0.0,'1',1.28301715851,1.2830171585083008,0.0,'V_nV',1.0,1.0,0.0,'1',0.390927821398,0.39092782139778137,0.0,160.229019165,160.22901916503906,0.0,36.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_4.jpg,Furniture,0,bedside-table,1.0,1.0,1,395.129730225,395.1297302246094,0.0,393.856231689,393.8562316894531,0.0,7.5,7.5,4,393.862609863,393.86260986328125,0.0,1.0,1.0,0.0,'1',0.601579546928,0.6015795469284058,0.0,'nV_V',1.0,1.0,0.0,'1',0.431236624718,0.4312366247177124,0.0,395.751037598,395.75103759765625,0.0,91.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_16.jpg,Vehicles,0,boat,1.0,2.0,2,346.663543701,346.6635437011719,0.0,345.390869141,345.390869140625,0.0,6.0,6.0,5,345.395568848,345.39556884765625,0.0,1.0,1.0,0.0,'2',0.73165512085,0.7316551208496094,0.0,'V_nV',0.0,0.0,0.0,'3',0.320923447609,0.32092344760894775,0.0,347.415740967,347.4157409667969,0.0,80.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_20.jpg,Furniture,0,bookcase,1.0,2.0,2,138.410812378,138.4108123779297,0.0,137.118103027,137.11810302734375,0.0,6.5,6.5,7,137.12399292,137.12399291992188,0.0,1.0,1.0,0.0,'2',1.09261631966,1.092616319656372,0.0,'V_nV',0.0,0.0,0.0,'3',0.531390070915,0.5313900709152222,0.0,139.523986816,139.52398681640625,0.0,31.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_16.jpg,Vehicles,0,bus,1.0,2.0,2,82.3890304565,82.38903045654297,0.0,81.0662536621,81.06625366210938,0.0,6.5,6.5,10,81.071105957,81.07110595703125,0.0,1.0,1.0,0.0,'2',0.651635766029,0.6516357660293579,0.0,'V_nV',0.0,0.0,0.0,'3',0.340973377228,0.3409733772277832,0.0,83.0612258911,83.06122589111328,0.0,18.0
