roi_name,side,feature_selector,conscious_state,ps_mean,ps_std,p,t,diff,ps_corrected,stars
rostralmiddlefrontal,lh,Mutual,conscious,0.057853721462785376,0.0007057949752011877,0.057233758604792066,1.5790742228728665,0.013786394625423484,1.0,n.s.
rostralmiddlefrontal,lh,None,conscious,0.8552292477075228,0.0010971030430993681,0.8549311934600017,-1.058082933374301,-0.00889618435953198,1.0,n.s.
rostralmiddlefrontal,lh,PCA,conscious,0.6720689793102069,0.0014811679960787553,0.6716783437622611,-0.4446148133982324,-0.003811726488120212,1.0,n.s.
rostralmiddlefrontal,lh,RandomForest,conscious,0.8551953480465195,0.0009591420076506853,0.8549311934600017,-1.058082933374301,-0.00889618435953198,1.0,n.s.
rostralmiddlefrontal,rh,Mutual,conscious,1.0,0.0,0.999999999999901,-7.397761802484892,-0.06558362278639461,1.0,n.s.
rostralmiddlefrontal,rh,None,conscious,0.9998906010939891,3.6408975371437244e-05,0.9999018076536514,-3.7301292411348452,-0.03313437980316834,1.0,n.s.
rostralmiddlefrontal,rh,PCA,conscious,0.9989344106558934,0.00010047108096476277,0.9990147373190845,-3.098485140852739,-0.027672974234999603,1.0,n.s.
rostralmiddlefrontal,rh,RandomForest,conscious,0.9998890011099887,3.1416241982393e-05,0.9999018076536514,-3.7301292411348452,-0.03313437980316834,1.0,n.s.
superiorfrontal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.298318791589297e-32,11.879874321447529,0.09589973577220072,0.0009599904000959993,***
superiorfrontal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.88304317959471e-13,7.129202588942572,0.054442132597062015,0.0009599904000959993,***
superiorfrontal,lh,PCA,conscious,0.0012827871721282787,0.0001249473799704643,0.001223927744810005,3.0333375283501085,0.023219607979781752,0.12314756852431476,n.s.
superiorfrontal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.88304317959471e-13,7.129202588942572,0.054442132597062015,0.0009599904000959993,***
superiorfrontal,rh,Mutual,conscious,2.819971800281998e-05,1.4239239616665885e-05,1.3717774602231836e-05,4.202937580087735,0.036894362375466644,0.002707172928270718,**
superiorfrontal,rh,None,conscious,1.0,0.0,1.0,-13.011199356740418,-0.10901835033826011,1.0,n.s.
superiorfrontal,rh,PCA,conscious,1.0,0.0,1.0,-17.20572174623554,-0.13968931358711803,1.0,n.s.
superiorfrontal,rh,RandomForest,conscious,1.0,0.0,1.0,-13.011199356740418,-0.10901835033826011,1.0,n.s.
superiorparietal,lh,Mutual,conscious,0.45519594804051955,0.0015514949587501555,0.454910546871207,0.11327767169748673,0.0009499913749221379,1.0,n.s.
superiorparietal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,8.549133470621895e-16,8.021298028865967,0.0686485489802295,0.0009599904000959993,***
superiorparietal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.102536882372656e-18,8.625916700263769,0.07517320971025297,0.0009599904000959993,***
superiorparietal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,8.549133470621895e-16,8.021298028865967,0.0686485489802295,0.0009599904000959993,***
superiorparietal,rh,Mutual,conscious,0.00015559844401555984,4.1911870248498635e-05,0.00014549873122920545,3.6292018122851344,0.03149535593959563,0.014937450625493745,*
superiorparietal,rh,None,conscious,1.0399896001039991e-05,1.9595721985045576e-06,1.867369769762416e-07,5.0980492618827515,0.043612083359972666,0.0009983900160998392,***
superiorparietal,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.3566275122849308e-08,5.579882174719437,0.04807789118133753,0.0009599904000959993,***
superiorparietal,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.867369769762416e-07,5.0980492618827515,0.043612083359972666,0.0009599904000959993,***
ventrolateralPFC,lh,Mutual,conscious,0.8474999250007501,0.0010807081388060234,0.8477777474590075,-1.0271966575400526,-0.008315691795936154,1.0,n.s.
ventrolateralPFC,lh,None,conscious,0.9997142028579716,5.788171553958574e-05,0.9997346625553594,-3.4700710087057978,-0.029527624532817508,1.0,n.s.
ventrolateralPFC,lh,PCA,conscious,0.9982813171868282,0.00011780930531143157,0.9983307556203355,-2.9380344357912382,-0.0250228768810695,1.0,n.s.
ventrolateralPFC,lh,RandomForest,conscious,0.9997143028569715,5.548376727227728e-05,0.9997346625553594,-3.4700710087057978,-0.029527624532817508,1.0,n.s.
ventrolateralPFC,rh,Mutual,conscious,0.10110058899411005,0.0011207079548874437,0.10071206227674737,1.2778994674472743,0.010657519323594102,1.0,n.s.
ventrolateralPFC,rh,None,conscious,0.0026295737042629583,0.0001691131810704885,0.002564635129918023,2.801705737276425,0.024801971956275985,0.252439075609244,n.s.
ventrolateralPFC,rh,PCA,conscious,0.0007603923960760392,9.222618871964577e-05,0.0007081861320889306,3.1954879761363717,0.028250048047075215,0.07299767002329977,n.s.
ventrolateralPFC,rh,RandomForest,conscious,0.0026100738992610078,0.00015823554982276135,0.002564635129918023,2.801705737276425,0.024801971956275985,0.25056709432905677,n.s.
fusiform,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.914293947649601e-214,33.01555724746535,0.15915443492641623,0.0009599904000959993,***
fusiform,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,8.79098762360459e-256,36.52747153566732,0.1806877414346393,0.0009599904000959993,***
fusiform,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.5193544169805044e-253,36.34367062143727,0.17992232992963442,0.0009599904000959993,***
fusiform,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,5.740399835571311e-221,33.6061554311106,0.1694042083608556,0.0009599904000959993,***
fusiform,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,42.886889600547256,0.19388561920857778,0.0009599904000959993,***
fusiform,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,46.6556162298142,0.21564109280600424,0.0009599904000959993,***
fusiform,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,46.36315797713459,0.21459926506263938,0.0009599904000959993,***
fusiform,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,43.89887761304394,0.19967889154664958,0.0009599904000959993,***
inferiorparietal,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.7394274836415806e-143,26.445358962853913,0.13151228921175084,0.0009599904000959993,***
inferiorparietal,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,5.571934124787018e-187,30.60128738099553,0.14636249906428278,0.0009599904000959993,***
inferiorparietal,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.8908945504401287e-190,30.916336063509743,0.1473023443519811,0.0009599904000959993,***
inferiorparietal,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.0898962314320237e-173,29.34761806384475,0.1415026671794258,0.0009599904000959993,***
inferiorparietal,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,5.764169561416544e-224,33.863336895930836,0.1561428122744962,0.0009599904000959993,***
inferiorparietal,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.6604581257995586e-238,35.05734262192207,0.1620939427329365,0.0009599904000959993,***
inferiorparietal,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.229907594848355e-235,34.78906160404293,0.16129741044301535,0.0009599904000959993,***
inferiorparietal,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.1304133123206184e-212,32.86453183142021,0.1549261667848607,0.0009599904000959993,***
inferiortemporal,lh,Mutual,glimpse,0.9988449115508844,9.775888124904602e-05,0.9988381850475603,-3.0471835718116664,-0.015100934892137133,1.0,n.s.
inferiortemporal,lh,None,glimpse,0.9999991000089998,3.1921460184315105e-06,0.9999992302668632,-4.812610644715061,-0.023448909953729107,1.0,n.s.
inferiortemporal,lh,PCA,glimpse,0.9999996000039999,1.959572198493863e-06,0.9999998318399643,-5.109687128897262,-0.02471796495165619,1.0,n.s.
inferiortemporal,lh,RandomForest,glimpse,0.9998421015789841,3.7477485356167306e-05,0.9998396889453647,-3.600885785526484,-0.01808145974520021,1.0,n.s.
inferiortemporal,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.239896245111484e-116,23.600444289301944,0.1212309476174936,0.0009599904000959993,***
inferiortemporal,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.419030765169048e-162,28.320892690131902,0.1452138437214217,0.0009599904000959993,***
inferiortemporal,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.1442110668767249e-155,27.65267389350302,0.14286348417325676,0.0009599904000959993,***
inferiortemporal,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.0650846676759512e-180,30.02544766017189,0.151318394113881,0.0009599904000959993,***
lateraloccipital,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.8673010272504648e-199,31.724720318744755,0.1611701700849916,0.0009599904000959993,***
lateraloccipital,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.470796664330186e-275,38.10150288583409,0.17709990888471394,0.0009599904000959993,***
lateraloccipital,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.0697512069918932e-269,37.65970286291351,0.17537579423385394,0.0009599904000959993,***
lateraloccipital,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.1779798735410236e-223,33.836764513435504,0.1643005096918589,0.0009599904000959993,***
lateraloccipital,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,41.91789914087594,0.1936900174924072,0.0009599904000959993,***
lateraloccipital,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.580081636304633e-217,33.29125189998286,0.16901981244198055,0.0009599904000959993,***
lateraloccipital,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.020234372540307e-218,33.34010116872352,0.16931141488907497,0.0009599904000959993,***
lateraloccipital,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.8125586818537546e-219,33.47710721515405,0.1640460134199388,0.0009599904000959993,***
lingual,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.556598947358476e-46,14.442638182521605,0.07643892405594246,0.0009599904000959993,***
lingual,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.2713165340550251e-67,17.63572154936756,0.09367269710248828,0.0009599904000959993,***
lingual,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.7710403671078954e-65,17.334807955024377,0.0920195941422755,0.0009599904000959993,***
lingual,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.699880838751749e-58,16.291682816698064,0.08620631014668316,0.0009599904000959993,***
lingual,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.099663603303116e-58,16.282728598147767,0.07543084331667343,0.0009599904000959993,***
lingual,rh,None,glimpse,1.0099899001009994e-05,9.949774873317468e-07,4.6168061249202536e-08,5.350140196739704,0.02577144120552903,0.0009695903040969594,***
lingual,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.4995015534160825e-08,5.460844195840812,0.026113453969505023,0.0009599904000959993,***
lingual,rh,RandomForest,glimpse,1.2899871001289991e-05,5.346908285035091e-06,3.6408232870431443e-06,4.490655557027921,0.020620004404510967,0.001238387616123839,**
parahippocampal,lh,Mutual,glimpse,0.051081889181108196,0.000668651851152249,0.05038428816431868,1.6414823146776172,0.008640129451992995,1.0,n.s.
parahippocampal,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.368779629878729e-11,6.542534039318441,0.03570703170735178,0.0009599904000959993,***
parahippocampal,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.93091741800127e-12,6.757549073432059,0.03705812832072518,0.0009599904000959993,***
parahippocampal,lh,RandomForest,glimpse,1.3299867001329992e-05,5.1097434189822975e-06,3.13969002819467e-06,4.522237970388785,0.024070498038620894,0.0012767872321276792,**
parahippocampal,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.1097000329437496e-53,15.54622253469888,0.08289033788202371,0.0009599904000959993,***
parahippocampal,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,5.758243676684211e-41,13.488833043755363,0.07154125095819554,0.0009599904000959993,***
parahippocampal,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.315189664349599e-41,13.470448035962818,0.07229452719912932,0.0009599904000959993,***
parahippocampal,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.7394322300175336e-34,12.294867482125534,0.06322611841223326,0.0009599904000959993,***
pericalcarine,lh,Mutual,glimpse,1.0,0.0,0.9999999999999999,-8.233579616822226,-0.04157430844126508,1.0,n.s.
pericalcarine,lh,None,glimpse,1.0,0.0,0.9999999864364927,-5.569095484649237,-0.025856622672758105,1.0,n.s.
pericalcarine,lh,PCA,glimpse,1.0,0.0,0.9999999879100799,-5.589244261078816,-0.025897427440730713,1.0,n.s.
pericalcarine,lh,RandomForest,glimpse,0.9510230897691023,0.0006239306485275358,0.9512364354297854,-1.6573137238996072,-0.008336559231894075,1.0,n.s.
pericalcarine,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.8343120238388736e-50,15.082768701691606,0.06950174548398882,0.0009599904000959993,***
pericalcarine,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.6852227084352183e-20,9.25136594499513,0.04434485836178178,0.0009599904000959993,***
pericalcarine,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.13756455912812e-19,8.896245541356265,0.042653320199739865,0.0009599904000959993,***
pericalcarine,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.943611066715737e-14,7.496306487350229,0.036658319191956966,0.0009599904000959993,***
precuneus,lh,Mutual,glimpse,0.983141568584314,0.0003718403887162887,0.9832343049370802,-2.126326860613546,-0.010409406974958155,1.0,n.s.
precuneus,lh,None,glimpse,0.9999734002659973,1.806746997501749e-05,0.9999711434067922,-4.025886976415061,-0.018832579625696157,1.0,n.s.
precuneus,lh,PCA,glimpse,0.9999859001409984,1.1840067408675925e-05,0.9999842017075694,-4.165965082722212,-0.019455343845805627,1.0,n.s.
precuneus,lh,RandomForest,glimpse,0.4170645293547064,0.001798964308768989,0.41730048893851035,0.20881668908481907,0.001017538975558373,1.0,n.s.
precuneus,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.7913892794285466e-41,13.578208249021825,0.06526315510283563,0.0009599904000959993,***
precuneus,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.530410396699543e-20,9.086896563859336,0.0433830596750447,0.0009599904000959993,***
precuneus,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.9079902786266745e-19,8.983335305915153,0.04292221267663408,0.0009599904000959993,***
precuneus,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.0964724646533887e-14,7.49125410867055,0.0341992660246604,0.0009599904000959993,***
rostralmiddlefrontal,lh,Mutual,glimpse,0.24603433965660343,0.001357802226864388,0.24566798805596957,0.6882429377727456,0.003581193897033056,1.0,n.s.
rostralmiddlefrontal,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.291396773211715e-24,10.061918672030183,0.04630056020588506,0.0009599904000959993,***
rostralmiddlefrontal,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.045524421735094e-22,9.649621910632137,0.044593996008338396,0.0009599904000959993,***
rostralmiddlefrontal,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,6.629834339139558e-18,8.577312100604816,0.04112635552236336,0.0009599904000959993,***
rostralmiddlefrontal,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,5.013340742753837e-18,8.609947174109838,0.04047231163250392,0.0009599904000959993,***
rostralmiddlefrontal,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,9.511032002924844e-13,7.061693453676451,0.033108858736125686,0.0009599904000959993,***
rostralmiddlefrontal,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.42788577848721e-12,6.767138206436582,0.03173100911724778,0.0009599904000959993,***
rostralmiddlefrontal,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.221009492008713e-09,5.816285651772203,0.028459099517786645,0.0009599904000959993,***
superiorfrontal,lh,Mutual,glimpse,0.033154568454315456,0.0005817870920205632,0.03294994985356312,1.8395605262375354,0.008189336141489669,1.0,n.s.
superiorfrontal,lh,None,glimpse,0.4705534944650553,0.0016086065421479204,0.47059347801561197,0.07378229794169147,0.000337082791080992,1.0,n.s.
superiorfrontal,lh,PCA,glimpse,0.41009439905600936,0.0015359588426688874,0.41052800942871914,0.22620041812727404,0.0010287757985584958,1.0,n.s.
superiorfrontal,lh,RandomForest,glimpse,0.999777702222978,4.753593174092761e-05,0.9997820859261831,-3.520046485083772,-0.016646109227987548,1.0,n.s.
superiorfrontal,rh,Mutual,glimpse,0.04035779642203578,0.0006460606876060636,0.039813098878551126,1.7532634932570543,0.00928635623420355,1.0,n.s.
superiorfrontal,rh,None,glimpse,0.9217689823101769,0.0009428610609053168,0.9212563027359427,-1.4138128063267126,-0.007267655905936025,1.0,n.s.
superiorfrontal,rh,PCA,glimpse,0.9595482045179549,0.0006161846852127275,0.9593251817368303,-1.7433069601851587,-0.008921348464739475,1.0,n.s.
