roi_name,side,feature_selector,conscious_state,ps_mean,ps_std,p,t,diff,ps_corrected,stars
fusiform,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.7124551748029848e-48,14.781278508598788,0.09568180970208907,0.0009599904000959993,***
fusiform,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.1263083770569755e-82,19.61783386283668,0.12015422086023729,0.0009599904000959993,***
fusiform,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.7184281234266074e-79,19.263908203344588,0.1181841229783616,0.0009599904000959993,***
fusiform,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.1263083770569755e-82,19.61783386283668,0.12015422086023729,0.0009599904000959993,***
fusiform,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.3196040770494034e-139,26.114368724218224,0.1715917639540817,0.0009599904000959993,***
fusiform,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.0725474734572002e-150,27.234350118914662,0.17559986304481343,0.0009599904000959993,***
fusiform,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.7369795968806046e-148,27.008300342244333,0.17395857320974664,0.0009599904000959993,***
fusiform,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.0725474734572002e-150,27.234350118914662,0.17559986304481343,0.0009599904000959993,***
inferiorparietal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.1850952880918282e-11,6.70007036801815,0.04559519734007055,0.0009599904000959993,***
inferiorparietal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.542742100558212e-17,8.30841945570337,0.051994266307711944,0.0009599904000959993,***
inferiorparietal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.73489390102108e-17,8.375838578709468,0.052236984118897906,0.0009599904000959993,***
inferiorparietal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.542742100558212e-17,8.30841945570337,0.051994266307711944,0.0009599904000959993,***
inferiorparietal,rh,Mutual,conscious,0.9848374516254839,0.0003514558856568715,0.9849350503418888,-2.169142723768738,-0.014293117939896374,1.0,n.s.
inferiorparietal,rh,None,conscious,0.7493268067319326,0.0013847599642555668,0.7492869265150238,-0.672307812899246,-0.004566960859101278,1.0,n.s.
inferiorparietal,rh,PCA,conscious,0.8667891321086789,0.001043704639016037,0.8668190869455523,-1.1116334684408378,-0.007663515810360006,1.0,n.s.
inferiorparietal,rh,RandomForest,conscious,0.7491949080509195,0.0013359380768623295,0.7492869265150238,-0.672307812899246,-0.004566960859101278,1.0,n.s.
inferiortemporal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.0457389710532768e-17,8.527061640167195,0.05610647204537164,0.0009599904000959993,***
inferiortemporal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.938002863736545e-12,6.759037655954472,0.04654865115757701,0.0009599904000959993,***
inferiortemporal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.8956689203216793e-11,6.566828161940994,0.0452888405913148,0.0009599904000959993,***
inferiortemporal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.938002863736545e-12,6.759037655954472,0.04654865115757701,0.0009599904000959993,***
inferiortemporal,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.5227045259445845e-47,14.62543600557473,0.10122687004198958,0.0009599904000959993,***
inferiortemporal,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.790288865078778e-58,16.244535997834443,0.11690574926080836,0.0009599904000959993,***
inferiortemporal,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.337237467168223e-57,16.13203126100439,0.11619723041044618,0.0009599904000959993,***
inferiortemporal,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.790288865078778e-58,16.244535997834443,0.11690574926080836,0.0009599904000959993,***
lateraloccipital,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.068989725753468e-178,29.91507640954792,0.18015076719735668,0.0009599904000959993,***
lateraloccipital,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.9123726816376072e-197,31.696925455892178,0.1873997922808182,0.0009599904000959993,***
lateraloccipital,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,8.783207290434577e-203,32.17832370371768,0.18832797538100543,0.0009599904000959993,***
lateraloccipital,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.9123726816376072e-197,31.696925455892178,0.1873997922808182,0.0009599904000959993,***
lateraloccipital,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.0067721715554734e-184,30.48730756386305,0.18842776782686582,0.0009599904000959993,***
