conscious_state,diff,feature_selector,p,ps_mean,ps_std,roi_name,side,t,ps_corrected
glimpse,0.0012644675925925874,None,0.34355350145172237,0.34328067193280665,0.004779508973770936,superiorfrontal,rh,0.4029799499009236,1.0
glimpse,0.0024797453703703683,None,0.22089429435235114,0.2229177082291771,0.004135042939679298,superiorparietal,lh,0.7696885435302491,1.0
glimpse,0.04621672453703704,None,2.2066819062153395e-41,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,14.507795096260033,5.296036574916815e-40
glimpse,-0.015439814814814816,None,0.9999961397008866,0.99999300069993,2.5512150429307454e-05,ventrolateralPFC,lh,-4.512372201984761,1.0
glimpse,0.009050925925925919,None,0.0019234120583733634,0.0020167983201679835,0.00047682861137039636,ventrolateralPFC,rh,2.901801922657014,0.04616188940096072
unconscious,-0.023411458333333333,None,0.9999999999999643,1.0,0.0,fusiform,lh,-7.667327279923871,1.0
unconscious,0.033903356481481475,None,9.16396080839871e-26,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,10.926309602245317,2.1993505940156904e-24
unconscious,-0.016056134259259263,None,0.999999804566552,1.0,0.0,inferiorparietal,lh,-5.13061992914232,1.0
unconscious,-0.021011284722222228,None,0.9999999999952456,1.0,0.0,inferiorparietal,rh,-6.9511617866196405,1.0
unconscious,0.011212384259259255,None,0.0008600111086959208,0.0012458754124587542,0.00035051309089109424,inferiortemporal,lh,3.14899463333706,0.0206402666087021
unconscious,0.042404513888888884,None,4.859776257924908e-40,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,rh,14.21962782173564,1.166346301901978e-38
unconscious,-0.025172164351851854,None,0.9999999999999961,1.0,0.0,lateraloccipital,lh,-7.973996983014557,1.0
unconscious,-0.017284432870370375,None,0.9999999637071489,1.0,0.0,lateraloccipital,rh,-5.452909323492722,1.0
unconscious,0.022148437499999996,None,4.4699248646476646e-12,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,6.960564356728328,1.0727819675154395e-10
unconscious,0.003360821759259254,None,0.14099408400307006,0.1427937206279372,0.0033533992947725583,lingual,rh,1.0768350813834937,1.0
unconscious,-0.02303964120370371,None,0.9999999999999656,1.0,0.0,parahippocampal,lh,-7.67275906969969,1.0
unconscious,-0.00689670138888889,None,0.976603899212098,0.9777642235776424,0.001552892037827818,parahippocampal,rh,-1.9923013083660217,1.0
unconscious,-0.01459490740740741,None,0.9999991443672529,0.99999900009999,9.94887948311954e-06,pericalcarine,lh,-4.833053681630395,1.0
unconscious,0.019729456018518512,None,6.432902070842971e-10,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,rh,6.166373401089387,1.543896497002313e-08
unconscious,-0.013796296296296303,None,0.9999947604352428,0.99999400059994,2.374630954312547e-05,precuneus,lh,-4.444952922671969,1.0
unconscious,-0.00728153935185186,None,0.9856554905411314,0.9854724527547246,0.0011279204521457461,precuneus,rh,-2.193037975590953,1.0
unconscious,-0.013003472222222227,None,0.9999814334430777,0.9999850014998499,3.840188855049437e-05,rostralmiddlefrontal,lh,-4.155897880224252,1.0
unconscious,0.0036183449074074035,None,0.13766938927829422,0.13992100789921008,0.0038431134446064927,rostralmiddlefrontal,rh,1.09184989084403,1.0
unconscious,0.02753038194444444,None,4.432346076977611e-17,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,lh,8.569438067609363,1.0637630584746266e-15
unconscious,-0.021021412037037043,None,0.9999999999959939,1.0,0.0,superiorfrontal,rh,-6.977231686013168,1.0
unconscious,0.028739872685185186,None,1.6791410589382533e-15,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,8.0891413047387,4.0299385414518076e-14
unconscious,-0.019612268518518522,None,0.9999999999414352,1.0,0.0,superiorparietal,rh,-6.559278202123133,1.0
unconscious,0.04076822916666667,None,3.0441733720809054e-32,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,12.482584984221194,7.306016092994173e-31
unconscious,0.026442418981481475,None,5.718264673936407e-18,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,8.831251072529163,1.3723835217447377e-16
