conscious_state,diff,feature_selector,ps_mean,ps_std,roi_name,side,ps_corrected
conscious,-0.001704545454545403,RandomForest,0.48364363563643636,0.0048464046712461085,rostralmiddlefrontal,rh,1.0
conscious,0.033754940711462456,Mutual,0.2866093390660934,0.00392401277658051,superiorfrontal,lh,1.0
conscious,0.023181818181818192,None,0.38002599740025994,0.005168690420281936,superiorfrontal,lh,1.0
conscious,0.02118412384716728,PCA,0.39312168783121676,0.004656956230722018,superiorfrontal,lh,1.0
conscious,0.023181818181818192,RandomForest,0.37940305969403054,0.004879042708400834,superiorfrontal,lh,1.0
conscious,0.053446969696969604,Mutual,0.1830496950304969,0.004022330171704774,superiorfrontal,rh,1.0
conscious,0.01574769433465084,None,0.47243175682431754,0.004517917272437393,superiorfrontal,rh,1.0
conscious,0.015097167325428096,PCA,0.48327467253274675,0.005416225955951596,superiorfrontal,rh,1.0
conscious,0.01574769433465084,RandomForest,0.4722187781221879,0.004446491824391251,superiorfrontal,rh,1.0
conscious,0.13002470355731222,Mutual,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,0.009599040095990396
conscious,0.134235836627141,None,0.0034096590340965903,0.0006190503626502992,superiorparietal,lh,0.32732726727327266
conscious,0.13374835309617916,PCA,0.0034036596340365965,0.0005568859600531148,superiorparietal,lh,0.32675132486751324
conscious,0.134235836627141,RandomForest,0.0034536546345365466,0.000550293950798397,superiorparietal,lh,0.33155084491550846
conscious,0.05732872200263506,Mutual,0.1637206279372063,0.0034998972872504306,superiorparietal,rh,1.0
conscious,0.08841732542819503,None,0.03981401859814018,0.0018553133234234355,superiorparietal,rh,1.0
conscious,0.08796277997364954,PCA,0.03685231476852315,0.0020559228083790043,superiorparietal,rh,1.0
conscious,0.08841732542819503,RandomForest,0.03995800419958004,0.0018681696800635426,superiorparietal,rh,1.0
conscious,0.17354743083003943,Mutual,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.17675889328063243,None,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.17501317523056648,PCA,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.17675889328063243,RandomForest,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.12243412384716734,Mutual,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
conscious,0.15184453227931494,None,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
conscious,0.1508827404479578,PCA,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
conscious,0.15184453227931494,RandomForest,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
glimpse,0.21740839243498822,Mutual,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,0.009599040095990396
glimpse,0.2264066193853428,None,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,0.009599040095990396
glimpse,0.22424497635933804,PCA,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,0.009599040095990396
glimpse,0.2263933215130024,RandomForest,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,0.009599040095990396
glimpse,0.2534072104018912,Mutual,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,0.2616223404255319,None,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,0.26067819148936167,PCA,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,0.2616223404255319,RandomForest,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,0.15929078014184395,Mutual,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,lh,0.009599040095990396
glimpse,0.19166962174940905,None,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,lh,0.009599040095990396
glimpse,0.18941046099290781,PCA,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,lh,0.009599040095990396
glimpse,0.19166962174940905,RandomForest,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,lh,0.009599040095990396
glimpse,0.13083924349881804,Mutual,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
glimpse,0.13381353427895992,None,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
glimpse,0.13724290780141857,PCA,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
glimpse,0.13357565011820338,RandomForest,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
glimpse,0.11202423167848696,Mutual,0.013502649735026495,0.0011616858799555591,inferiortemporal,lh,1.0
glimpse,0.1081205673758866,None,0.016833316668333168,0.0012980516151338166,inferiortemporal,lh,1.0
glimpse,0.10516400709219864,PCA,0.016946305369463052,0.001284432182054109,inferiortemporal,lh,1.0
glimpse,0.10916962174940903,RandomForest,0.02386361363863614,0.0015073120378223718,inferiortemporal,lh,1.0
glimpse,0.09240543735224582,Mutual,0.036706329367063285,0.0018797322378490148,inferiortemporal,rh,1.0
glimpse,0.08181885342789597,None,0.03687331266873312,0.001765261379878534,inferiortemporal,rh,1.0
glimpse,0.08129137115839247,PCA,0.03358764123587641,0.0016594180422110506,inferiortemporal,rh,1.0
glimpse,0.08234485815602843,RandomForest,0.05284071592840716,0.002227799661572527,inferiortemporal,rh,1.0
glimpse,0.14719267139479897,Mutual,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,0.1750354609929078,None,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,0.17380466903073288,PCA,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,0.17492612293144205,RandomForest,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,0.2203324468085106,Mutual,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,0.009599040095990396
glimpse,0.24257683215130021,None,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,0.009599040095990396
glimpse,0.2416090425531915,PCA,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,0.009599040095990396
glimpse,0.24252068557919626,RandomForest,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,0.009599040095990396
glimpse,0.08196365248226956,Mutual,0.033890610938906114,0.0018230466990484977,lingual,lh,1.0
glimpse,0.07587470449172584,None,0.04327267273272674,0.002016074911243347,lingual,lh,1.0
glimpse,0.07536052009456262,PCA,0.04661233876612338,0.002239421342280248,lingual,lh,1.0
glimpse,0.07733451536643032,RandomForest,0.029998000199980005,0.0017416349534861875,lingual,lh,1.0
glimpse,0.06335401891252956,Mutual,0.12317168283171682,0.003256903807213823,lingual,rh,1.0
glimpse,0.04595596926713952,None,0.19005799420057998,0.0038385445116426867,lingual,rh,1.0
glimpse,0.04510490543735224,PCA,0.19960003999600037,0.004528564697040108,lingual,rh,1.0
glimpse,0.04925975177304964,RandomForest,0.17329267073292665,0.0038793929823518532,lingual,rh,1.0
glimpse,0.1424940898345154,Mutual,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
glimpse,0.14794178486997644,None,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
glimpse,0.1464937943262411,PCA,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
glimpse,0.1483628841607565,RandomForest,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
glimpse,0.12770685579196217,Mutual,0.006764323567643237,0.0008148264876153658,parahippocampal,rh,0.6493750624937508
glimpse,0.12863475177304962,None,0.0034856514348565147,0.000527966142440029,parahippocampal,rh,0.3346225377462254
glimpse,0.12693853427895974,PCA,0.006718328167183282,0.0008409503870130158,parahippocampal,rh,0.644959504049595
glimpse,0.12635490543735228,RandomForest,0.010055994400559942,0.0010855483891355632,parahippocampal,rh,0.9653754624537544
glimpse,-0.009481382978723418,Mutual,0.5536866313368664,0.0054570394763312794,pericalcarine,lh,1.0
glimpse,0.0018291962174941112,None,0.5304469553044695,0.005326380163973144,pericalcarine,lh,1.0
glimpse,0.0016223404255319984,PCA,0.5299320067993201,0.004622856327657909,pericalcarine,lh,1.0
glimpse,-0.03560431442080375,RandomForest,0.7608359164083592,0.003706846061148037,pericalcarine,lh,1.0
glimpse,0.08123965721040194,Mutual,0.05015798420157983,0.0023237149170671364,pericalcarine,rh,1.0
glimpse,0.06779255319148936,None,0.08580241975802422,0.0028480443549138974,pericalcarine,rh,1.0
glimpse,0.06532358156028362,PCA,0.09307869213078693,0.002940905664635485,pericalcarine,rh,1.0
glimpse,0.06872340425531931,RandomForest,0.11315968403159683,0.0032806563902827,pericalcarine,rh,1.0
glimpse,-0.01309988179669025,Mutual,0.5538856114388561,0.004994059533532698,precuneus,lh,1.0
glimpse,0.004259751773049603,None,0.5061363863613639,0.004748075602828137,precuneus,lh,1.0
glimpse,0.00409278959810877,PCA,0.523066693330667,0.004419166550166443,precuneus,lh,1.0
glimpse,-0.026436170212765953,RandomForest,0.6862243775622437,0.0045420397145715255,precuneus,lh,1.0
glimpse,0.03100472813238775,Mutual,0.30006199380062,0.0041583262848873355,precuneus,rh,1.0
glimpse,0.00903073286052003,None,0.4327317268273172,0.004976476834871151,precuneus,rh,1.0
glimpse,0.00813238770685576,PCA,0.4463363663633636,0.004901156444441258,precuneus,rh,1.0
glimpse,0.02670212765957447,RandomForest,0.3268983101689831,0.004498832170622193,precuneus,rh,1.0
glimpse,0.021666666666666612,Mutual,0.3538416158384161,0.004324838721497522,rostralmiddlefrontal,lh,1.0
glimpse,-0.015583628841607522,None,0.6399960003999601,0.005072204086180783,rostralmiddlefrontal,lh,1.0
glimpse,-0.01756796690307333,PCA,0.6535916408359164,0.005109582093780968,rostralmiddlefrontal,lh,1.0
glimpse,-0.002434988179668973,RandomForest,0.5207269273072693,0.004851675073045354,rostralmiddlefrontal,lh,1.0
glimpse,0.03371897163120563,Mutual,0.25689231076892305,0.004180284783250821,rostralmiddlefrontal,rh,1.0
glimpse,0.018190011820331087,None,0.37676632336766325,0.004765169714128834,rostralmiddlefrontal,rh,1.0
glimpse,0.016901595744680975,PCA,0.40073592640735933,0.004852948953139781,rostralmiddlefrontal,rh,1.0
glimpse,0.030186170212765928,RandomForest,0.29326667333266676,0.004037638335996464,rostralmiddlefrontal,rh,1.0
glimpse,0.06387115839243507,Mutual,0.13330166983301667,0.0036101341049908538,superiorfrontal,lh,1.0
glimpse,0.06805703309692668,None,0.07993900609939006,0.002695818510181585,superiorfrontal,lh,1.0
glimpse,0.06646719858156025,PCA,0.0835966403359664,0.002583706605882244,superiorfrontal,lh,1.0
glimpse,0.06805703309692668,RandomForest,0.08027497250274973,0.0028386967572395076,superiorfrontal,lh,1.0
glimpse,0.006592789598108717,Mutual,0.473984601539846,0.005197227481570268,superiorfrontal,rh,1.0
glimpse,0.0013977541371158475,None,0.5121907809219078,0.004670082852277228,superiorfrontal,rh,1.0
glimpse,0.0015070921985815833,PCA,0.5103569643035696,0.005037644308025984,superiorfrontal,rh,1.0
glimpse,0.0013977541371158475,RandomForest,0.5123387661233877,0.004871750503881134,superiorfrontal,rh,1.0
glimpse,0.05323138297872332,Mutual,0.1466993300669933,0.0034233404783633827,superiorparietal,lh,1.0
glimpse,0.05958628841607572,None,0.10702129787021297,0.0026325253831102104,superiorparietal,lh,1.0
glimpse,0.05852689125295507,PCA,0.11298870112988701,0.003251289854372833,superiorparietal,lh,1.0
glimpse,0.05958628841607572,RandomForest,0.10629637036296372,0.002970065092629494,superiorparietal,lh,1.0
glimpse,0.025505319148936167,Mutual,0.28396560343965604,0.0047697603346252004,superiorparietal,rh,1.0
glimpse,0.023014184397163184,None,0.28378162183781624,0.00446241158763211,superiorparietal,rh,1.0
glimpse,0.021245567375886454,PCA,0.2741795820417958,0.004309911338658511,superiorparietal,rh,1.0
glimpse,0.030644208037825083,RandomForest,0.26946905309469055,0.004060355469392742,superiorparietal,rh,1.0
glimpse,0.11599586288416075,Mutual,0.006832316768323168,0.0007898646824094836,ventrolateralPFC,lh,0.6559024097590241
glimpse,0.10086879432624107,None,0.02674632536746326,0.0015810120351195845,ventrolateralPFC,lh,1.0
glimpse,0.09953309692671397,PCA,0.030040995900409956,0.0017235051135172294,ventrolateralPFC,lh,1.0
glimpse,0.10086879432624107,RandomForest,0.026826317368263176,0.0016092672325929618,ventrolateralPFC,lh,1.0
glimpse,0.049691193853427795,Mutual,0.14054994500549947,0.0038857539850333704,ventrolateralPFC,rh,1.0
glimpse,0.059994089834515374,None,0.09633336666333367,0.0030550260669614904,ventrolateralPFC,rh,1.0
glimpse,0.05862440898345156,PCA,0.09714028597140288,0.0032092117550875,ventrolateralPFC,rh,1.0
glimpse,0.059994089834515374,RandomForest,0.09677132286771326,0.0031871158367639445,ventrolateralPFC,rh,1.0
unconscious,0.03661313657407406,Mutual,0.2607339266073393,0.004331333250034098,fusiform,lh,1.0
unconscious,0.04189091435185177,None,0.2734366563343666,0.004897785836364955,fusiform,lh,1.0
unconscious,0.04038194444444443,PCA,0.2764923507649235,0.004832383405795177,fusiform,lh,1.0
unconscious,0.04406394675925929,RandomForest,0.21048195180481954,0.004017917633070913,fusiform,lh,1.0
unconscious,0.03747540509259262,Mutual,0.27657534246575344,0.004731533926061102,fusiform,rh,1.0
unconscious,0.025230034722222183,None,0.3331516848315168,0.0046118565614207,fusiform,rh,1.0
unconscious,0.024024884259259194,PCA,0.3436666333366663,0.004324021204984102,fusiform,rh,1.0
unconscious,0.036352719907407405,RandomForest,0.2500659934006599,0.0038566363741528815,fusiform,rh,1.0
unconscious,-0.017500000000000016,Mutual,0.6167563243675632,0.004989438530705102,inferiorparietal,lh,1.0
unconscious,-0.010028935185185162,None,0.5765753424657535,0.005047307765741102,inferiorparietal,lh,1.0
unconscious,-0.009751157407407451,PCA,0.5870032996700331,0.004575431004493338,inferiorparietal,lh,1.0
unconscious,-0.014059606481481413,RandomForest,0.6198620137986203,0.004884654725878098,inferiorparietal,lh,1.0
unconscious,0.00670283564814822,Mutual,0.443020697930207,0.00485561112243927,inferiorparietal,rh,1.0
unconscious,0.0038454861111111294,None,0.4902229777022298,0.0060758565177557325,inferiorparietal,rh,1.0
unconscious,0.002607060185185195,PCA,0.503868613138686,0.005022638088600181,inferiorparietal,rh,1.0
unconscious,0.0053153935185185075,RandomForest,0.4503379662033797,0.004446015900877015,inferiorparietal,rh,1.0
unconscious,-0.008865740740740757,Mutual,0.5567973202679731,0.005231330362618983,inferiortemporal,lh,1.0
unconscious,-0.011517650462962936,None,0.6097750224977502,0.00533520485391042,inferiortemporal,lh,1.0
unconscious,-0.01127025462962955,PCA,0.5993230676932307,0.004732877639433405,inferiortemporal,lh,1.0
unconscious,0.018797743055555594,RandomForest,0.336003399660034,0.004748159829891547,inferiortemporal,lh,1.0
unconscious,-0.0017809606481480889,Mutual,0.5100809919008099,0.005599991402284457,inferiortemporal,rh,1.0
unconscious,-0.011817129629629719,None,0.5974952504749524,0.004871050126703822,inferiortemporal,rh,1.0
unconscious,-0.012418981481481517,PCA,0.5967033296670333,0.004834237974587353,inferiortemporal,rh,1.0
unconscious,0.002510127314814814,RandomForest,0.5003939606039396,0.0045984382850715036,inferiortemporal,rh,1.0
unconscious,-0.01153211805555554,Mutual,0.5927807219278072,0.004986885395326473,lateraloccipital,lh,1.0
unconscious,-0.010564236111111125,None,0.5693420657934206,0.00465782778890591,lateraloccipital,lh,1.0
unconscious,-0.010441261574074101,PCA,0.5755244475552445,0.004943681599582294,lateraloccipital,lh,1.0
unconscious,0.0060170717592592515,RandomForest,0.47663033696630336,0.00495449355164171,lateraloccipital,lh,1.0
unconscious,0.0009866898148148673,Mutual,0.4732376762323768,0.004288868841182799,lateraloccipital,rh,1.0
unconscious,-0.013749999999999984,None,0.5767953204679531,0.004412368638940863,lateraloccipital,rh,1.0
unconscious,-0.014252025462962947,PCA,0.5598620137986202,0.005271633304637102,lateraloccipital,rh,1.0
unconscious,0.009136284722222276,RandomForest,0.4301299870012999,0.004933042040759005,lateraloccipital,rh,1.0
unconscious,-0.0050405092592592515,Mutual,0.5392620737926207,0.005216349457960369,lingual,lh,1.0
unconscious,-0.001572627314814834,None,0.5324257574242576,0.00512687056368665,lingual,lh,1.0
unconscious,-0.0010199652777777013,PCA,0.5236036396360364,0.004720022039736976,lingual,lh,1.0
unconscious,-0.02218315972222229,RandomForest,0.6668553144685531,0.0047604814185868635,lingual,lh,1.0
unconscious,-0.014396701388888877,Mutual,0.5802389761023897,0.00476560054800797,lingual,rh,1.0
unconscious,-0.009510995370370479,None,0.5632546745325466,0.0054242505663855255,lingual,rh,1.0
unconscious,-0.009191261574074072,PCA,0.557063293670633,0.004664845830793028,lingual,rh,1.0
unconscious,-0.004565972222222214,RandomForest,0.5464443555644436,0.004660145426030406,lingual,rh,1.0
unconscious,-0.004545717592592591,Mutual,0.4994670532946705,0.004958214797219457,parahippocampal,lh,1.0
unconscious,-0.018166956018518587,None,0.6228117188281171,0.005072925864556736,parahippocampal,lh,1.0
unconscious,-0.018116319444444362,PCA,0.6294970502949705,0.00494264239177186,parahippocampal,lh,1.0
unconscious,-0.005677083333333333,RandomForest,0.5168303169683032,0.005163384899914941,parahippocampal,lh,1.0
unconscious,-0.007554976851851913,Mutual,0.5433416658334167,0.005172758668831987,parahippocampal,rh,1.0
unconscious,0.0010243055555556602,None,0.502961703829617,0.004445593677085057,parahippocampal,rh,1.0
unconscious,0.002702546296296293,PCA,0.4965583441655834,0.004925351148966032,parahippocampal,rh,1.0
unconscious,-0.01680410879629629,RandomForest,0.626978302169783,0.004858960471595968,parahippocampal,rh,1.0
unconscious,-0.012880497685185122,Mutual,0.6105039496050395,0.005753229939612695,pericalcarine,lh,1.0
unconscious,-0.0003472222222221655,None,0.4757494250574943,0.005502911437622962,pericalcarine,lh,1.0
unconscious,0.0005468749999999467,PCA,0.4736896310368963,0.00539813882074696,pericalcarine,lh,1.0
unconscious,-0.018828124999999973,RandomForest,0.6302749725027499,0.00478351119736383,pericalcarine,lh,1.0
unconscious,0.00878327546296298,Mutual,0.42088191180881923,0.004402720410922907,pericalcarine,rh,1.0
unconscious,0.012805266203703591,None,0.403952604739526,0.005323775183094617,pericalcarine,rh,1.0
unconscious,0.012644675925925886,PCA,0.39660633936606343,0.004940728852666667,pericalcarine,rh,1.0
unconscious,0.024641203703703596,RandomForest,0.3431376862313769,0.00462812401296992,pericalcarine,rh,1.0
unconscious,-0.01161313657407409,Mutual,0.5997350264973503,0.005066926089382355,precuneus,lh,1.0
unconscious,-0.007177372685185257,None,0.5707709229077093,0.00541285099700955,precuneus,lh,1.0
unconscious,-0.0061024305555555935,PCA,0.5566093390660934,0.0054199999470803265,precuneus,lh,1.0
unconscious,-0.028508391203703687,RandomForest,0.6692290770922906,0.004703653782643344,precuneus,lh,1.0
unconscious,-0.01433159722222227,Mutual,0.6161523847615239,0.004740960707867788,precuneus,rh,1.0
unconscious,-0.01801504629629619,None,0.6335056494350566,0.005033137416386006,precuneus,rh,1.0
unconscious,-0.01828993055555561,PCA,0.6280381961803819,0.00486889695222975,precuneus,rh,1.0
unconscious,0.0031018518518518556,RandomForest,0.4835996400359964,0.004769061436295818,precuneus,rh,1.0
unconscious,0.04293113425925921,Mutual,0.25053894610538946,0.004487903245779542,rostralmiddlefrontal,lh,1.0
unconscious,0.03974247685185184,None,0.23642335766423353,0.004570745283713934,rostralmiddlefrontal,lh,1.0
unconscious,0.0398929398148149,PCA,0.23366563343665633,0.004227434751758077,rostralmiddlefrontal,lh,1.0
unconscious,0.034279513888888946,RandomForest,0.2663513648635137,0.004164690492362438,rostralmiddlefrontal,lh,1.0
unconscious,0.004234664351851936,Mutual,0.4895790420957905,0.004828493853809612,rostralmiddlefrontal,rh,1.0
