category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lectern_3.jpg,Furniture,0,lectern,0,0,0,47,3.71669060597,V_nV,2,3.7373262425,4.99937869795,1,2,0.70159841096,5.731827904,2,0,0.220692486037,5,8.0,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lamp_24.jpg,Furniture,0,lamp,0,1,1,46,7.68531365646,V_nV,2,7.69023221405,8.94796385895,1,2,1.17279563611,10.1413239222,3,0,0.210684591439,5,6.5,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_19.jpg,Tools,0,axe,0,2,2,3,12.0848787306,V_nV,2,12.089820581,13.3174614692,0,1,0.160566430073,13.4985765517,1,1,2.66602022434,5,6.5,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/magpie_9.jpg,Birds,0,magpie,0,3,3,51,17.8975340594,V_nV,1,17.9029119262,19.1601693449,0,2,0.411112864036,19.5918355389,1,1,0.200649731793,5,6.0,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/fondue_26.jpg,Kitchen_Uten,0,fondue,0,4,4,30,21.525399874,nV_V,1,21.5301995007,22.8080899883,1,1,1.84423209587,24.6729029357,2,0,0.310887901112,5,6.0,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_0.jpg,Birds,0,partridge,0,5,5,59,26.7167005301,V_nV,1,26.7216672748,27.9893547138,1,1,0.962309078779,28.9722042545,3,0,1.61372981779,5,6.5,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/factory_11.jpg,Buildings,0,factory,0,6,6,28,32.3188665616,nV_V,1,32.323806623,33.5714886189,0,2,0.581499732099,34.1735451729,1,1,0.140571614262,5,6.0,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_1.jpg,Animals,0,cat,0,7,7,13,36.0469926428,V_nV,1,36.0524710836,37.3096237332,1,1,0.902189402375,38.232348646,2,0,0.451196944341,5,7.0,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_25.jpg,Buildings,0,palace,0,8,8,58,40.4164680317,nV_V,1,40.4221396088,41.6690916563,1,1,0.120491149835,41.8101420081,1,1,0.22054532636,5,6.0,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_19.jpg,Insects,0,ladybird,0,9,9,45,43.7637471235,V_nV,1,43.7685889909,45.0263945255,0,2,1.03247406706,46.0794267454,2,0,0.511339240707,5,6.5,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_1.jpg,Marine_creatures,0,manatee,0,10,10,52,48.3236568943,nV_V,2,48.3284938741,49.576283101,1,2,1.48345249891,51.0802858695,2,0,0.972334856633,5,6.0,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_19.jpg,Vehicles,0,car,0,11,11,11,53.7855405174,V_nV,2,53.7904221732,55.0281320447,1,2,0.0904287872836,55.1391575187,1,1,0.160619616974,5,7.5,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pelican_19.jpg,Birds,0,pelican,0,12,12,60,57.0325970561,V_nV,1,57.0374055812,58.305260743,1,1,1.84424831299,60.1700494122,1,1,0.250617045909,5,6.5,32,bw,99.7828364176,2019_jun_13_1001,013,256,20,5,alba,Experiment_EEG_version,20,
