category,probe_path,subcategory,fixation_duration,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter2_mean,jitter2_raw,probeFrames_raw,probe_onset_mean,probe_onset_raw,probe_onset_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_7.jpg,Furniture,0,Chest-of-drawers,1.0,1.0,1,54.6564903259,54.656490325927734,0.0,53.3537483215,53.3537483215332,0.0,6.0,6.0,8,53.3586578369,53.35865783691406,0.0,0.0,0.0,0.0,'2',0.0703776106238,0.07037761062383652,0.0,'nV_V',1.0,1.0,0.0,'1',0.150544717908,0.15054471790790558,0.0,54.7474060059,54.747406005859375,0.0,14.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_0.jpg,Animals,0,armadillo,1.0,1.0,1,266.146240234,266.146240234375,0.0,264.913665771,264.9136657714844,0.0,6.5,6.5,1,264.91885376,264.9188537597656,0.0,0.0,0.0,0.0,'2',0.0403179228306,0.040317922830581665,0.0,'V_nV',1.0,1.0,0.0,'1',0.0603515431285,0.06035154312849045,0.0,266.207122803,266.2071228027344,0.0,73.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_20.jpg,Furniture,0,armchair,1.0,1.0,1,223.503555298,223.50355529785156,0.0,222.220870972,222.2208709716797,0.0,6.0,6.0,6,222.225830078,222.225830078125,0.0,1.0,1.0,0.0,'1',0.591517150402,0.5915171504020691,0.0,'nV_V',0.0,0.0,0.0,'3',0.120481416583,0.12048141658306122,0.0,224.115631104,224.11563110351562,0.0,61.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_6.jpg,Tools,0,axe,1.0,2.0,2,8.81684207916,8.816842079162598,0.0,7.55419254303,7.554192543029785,0.0,6.0,6.0,'4.0',7.5589799881,7.5589799880981445,0.0,0.0,0.0,0.0,'1',0.160632386804,0.16063238680362701,0.0,'V_nV',0.0,0.0,0.0,'2',0.0904366001487,0.09043660014867783,0.0,8.99805164337,8.998051643371582,0.0,1.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_23.jpg,Birds,0,barn-owl,1.0,1.0,1,155.646026611,155.64602661132812,0.0,154.3934021,154.39340209960938,0.0,6.5,6.5,3,154.398269653,154.3982696533203,0.0,0.0,0.0,0.0,'2',0.190641582012,0.1906415820121765,0.0,'V_nV',1.0,1.0,0.0,'1',0.0703930929303,0.07039309293031693,0.0,155.85723877,155.85723876953125,0.0,42.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_9.jpg,Furniture,0,bed,1.0,1.0,1,251.213790894,251.2137908935547,0.0,249.921066284,249.9210662841797,0.0,6.5,6.5,6,249.926132202,249.92613220214844,0.0,1.0,1.0,0.0,'1',0.54141074419,0.5414107441902161,0.0,'nV_V',0.0,0.0,0.0,'3',0.130526453257,0.13052645325660706,0.0,251.775756836,251.7757568359375,0.0,69.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_21.jpg,Furniture,0,bedside-table,1.0,1.0,1,113.093521118,113.09352111816406,0.0,111.830879211,111.83087921142578,0.0,6.0,6.0,4,111.835777283,111.83577728271484,0.0,1.0,1.0,0.0,'1',0.160573542118,0.1605735421180725,0.0,'nV_V',0.0,0.0,0.0,'2',0.561434268951,0.561434268951416,0.0,113.274627686,113.27462768554688,0.0,30.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_23.jpg,Vehicles,0,boat,1.0,2.0,2,66.5222854614,66.52228546142578,0.0,65.2095413208,65.20954132080078,0.0,6.0,6.0,9,65.2142791748,65.21427917480469,0.0,0.0,0.0,0.0,'1',0.701765298843,0.7017652988433838,0.0,'V_nV',1.0,1.0,0.0,'1',0.220718413591,0.2207184135913849,0.0,67.2446060181,67.2446060180664,0.0,17.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_2.jpg,Furniture,0,bookcase,1.0,2.0,2,301.092224121,301.09222412109375,0.0,299.829589844,299.82958984375,0.0,7.0,7.0,4,299.837860107,299.8378601074219,0.0,0.0,0.0,0.0,'1',1.11266744137,1.112667441368103,0.0,'V_nV',0.0,0.0,0.0,'2',0.681711196899,0.6817111968994141,0.0,302.225463867,302.2254638671875,0.0,83.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_4.jpg,Vehicles,0,bus,1.0,2.0,2,18.9889793396,18.98897933959961,0.0,17.7263584137,17.72635841369629,0.0,6.5,6.5,4,17.7312755585,17.73127555847168,0.0,1.0,1.0,0.0,'2',0.491311490536,0.4913114905357361,0.0,'V_nV',0.0,0.0,0.0,'3',0.180623799562,0.18062379956245422,0.0,19.500825882,19.500825881958008,0.0,4.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/butterfly_13.jpg,Insects,0,butterfly,1.0,1.0,1,99.4739227295,99.47392272949219,0.0,98.2212905884,98.2212905883789,0.0,6.0,6.0,3,98.2261505127,98.22615051269531,0.0,1.0,1.0,0.0,'1',0.661676466465,0.6616764664649963,0.0,'V_nV',0.0,0.0,0.0,'3',0.150556027889,0.1505560278892517,0.0,100.166160583,100.1661605834961,0.0,26.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_12.jpg,Vehicles,0,car,1.0,1.0,1,57.9436378479,57.94363784790039,0.0,56.6308937073,56.63089370727539,0.0,7.5,7.5,9,56.6357803345,56.635780334472656,0.0,0.0,0.0,0.0,'2',1.62379467487,1.623794674873352,0.0,'nV_V',1.0,1.0,0.0,'1',0.120481900871,0.12048190087080002,0.0,59.5880050659,59.58800506591797,0.0,15.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/castle_22.jpg,Buildings,0,castle,1.0,2.0,2,209.382843018,209.38284301757812,0.0,208.100158691,208.10015869140625,0.0,6.5,6.5,6,208.105194092,208.10519409179688,0.0,1.0,1.0,0.0,'2',0.541406393051,0.5414063930511475,0.0,'V_nV',0.0,0.0,0.0,'3',0.120503738523,0.1205037385225296,0.0,209.944793701,209.94479370117188,0.0,57.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_10.jpg,Animals,0,cat,1.0,2.0,2,180.099182129,180.09918212890625,0.0,178.816497803,178.81649780273438,0.0,6.0,6.0,5,178.821365356,178.8213653564453,0.0,1.0,1.0,0.0,'2',0.471251249313,0.4712512493133545,0.0,'nV_V',0.0,0.0,0.0,'2',0.27082836628,0.27082836627960205,0.0,180.591018677,180.5910186767578,0.0,49.0
