category,probe_path,subcategory,fixation_duration,label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_onset_time,response_window,correctAns,probe_onset,discrim_resptime,response.corr,response.keys,response.rt,visible_resptime,visible.keys,visible.corr,visible.rt,probeFrames,jitter2,n_square,experiment_color,frameRate,date,session,image_size,premask_dur,probeFrames,participant,expName,postmask_dur,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/penguin_14.jpg,Birds,0,penguin,0,0,0,61,3.717823338,V_nV,1,3.74097796489,5.00051533635,0,2,11.3248425142,16.3561935629,2,0,0.751694794919,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_9.jpg,Vehicles,0,bus,0,1,1,9,18.8406862293,V_nV,2,18.8456423574,20.1033364657,0,1,0.110467789927,20.2343639314,2,0,0.67168251978,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/drum_2.jpg,Musical_Inst,0,drum,0,2,2,25,22.6389455317,V_nV,2,22.6442110088,23.8915708705,0,1,3.97887792229,27.8910049495,3,0,0.882142618415,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/ship_13.jpg,Vehicles,0,ship,0,3,3,76,30.5060451372,nV_V,1,30.5110806064,31.7386278833,1,1,0.992380742508,32.751549734,1,1,0.431154261343,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/hammer_7.jpg,Tools,0,hammer,0,4,4,37,34.915626087,V_nV,2,34.9205273623,36.1782782445,0,1,0.421146498469,36.6199720802,1,1,0.421137130179,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_10.jpg,Birds,0,partridge,0,5,5,59,38.7740143929,V_nV,1,38.7790536738,40.0567021393,1,1,0.541404438205,40.6186634896,3,0,0.421133292024,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_24.jpg,Kitchen_Uten,0,teapot,0,6,6,83,42.7727083848,V_nV,2,42.7775891981,44.0353639747,0,1,0.461064411851,44.5169864642,2,0,0.381072474818,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/filling-cabinet_12.jpg,Furniture,0,filling-cabinet,0,7,7,29,46.6310928601,V_nV,2,46.6358902046,47.883721274,1,2,1.07256480824,48.9768423667,2,0,0.801803870359,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/pot_17.jpg,Kitchen_Uten,0,pot,0,8,8,66,51.511700827,nV_V,1,51.5165307425,52.7543052942,1,1,0.361014747003,53.1358684723,1,1,0.250763652846,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_24.jpg,Furniture,0,bedside-table,0,9,9,6,55.1195445067,nV_V,1,55.1250027894,56.3721799806,1,1,0.371029761445,56.7637548839,1,1,0.310898359516,5,7.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/owl_15.jpg,Birds,0,owl,0,10,10,57,58.8075609708,V_nV,1,58.8125151817,60.0902757468,1,1,0.320924035506,60.4317192142,1,1,0.501301418175,5,7.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_11.jpg,Birds,0,barn-owl,0,11,11,4,62.6659435626,V_nV,1,62.6715455196,63.968678116,1,1,0.47124699899,64.4604759148,3,0,0.44118626049,5,8.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_26.jpg,Animals,0,cat,0,12,12,13,66.6345735679,nV_V,2,66.6394625802,67.9172617954,1,2,0.791950474028,68.7297624073,3,0,0.290855518717,5,7.5,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/sparrow_26.jpg,Birds,0,sparrow,0,13,13,79,70.7535247021,V_nV,1,70.7592069967,72.0061479582,1,1,0.751853224763,72.7785516781,1,1,0.401094631641,5,7.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/small-saucepan_22.jpg,Kitchen_Uten,0,small-saucepan,0,14,14,77,74.9125621534,V_nV,2,74.9174666131,76.185246878,1,2,0.69178971299,76.8975746573,2,0,0.611553847091,5,7.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/rhino_14.jpg,Animals,0,rhino,0,15,15,68,79.2419739767,V_nV,1,79.2470123593,80.5046247658,1,1,0.451210609579,80.9763846826,2,0,0.401246129302,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/horse_14.jpg,Animals,0,horse,0,16,16,40,83.1103870302,V_nV,1,83.1159227401,84.3630254815,1,1,0.952328643354,85.3358899507,1,1,0.330936753133,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/fondue_18.jpg,Kitchen_Uten,0,fondue,0,17,17,30,87.3997061345,V_nV,2,87.4046260827,88.6823988582,1,2,0.982365570148,89.6853038223,3,0,1.79412486934,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_18.jpg,Kitchen_Uten,0,coking-pot,0,18,18,18,93.2123452081,nV_V,1,93.2172506828,94.4649769943,1,1,0.872136517253,95.3576874724,3,0,0.350986334262,5,6.5,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_11.jpg,Furniture,0,bookcase,0,19,19,8,97.4415360872,V_nV,2,97.4463875663,98.6741213932,0,1,1.81416924001,100.508843463,1,1,0.371030114882,5,6.5,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goose_25.jpg,Birds,0,goose,0,20,20,34,102.612778008,nV_V,2,102.617779256,103.865409742,0,1,0.190640247194,104.076624544,1,1,1.99456055125,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lamp_15.jpg,Furniture,0,lamp,0,21,21,46,107.804070229,V_nV,2,107.810522662,109.086750487,1,2,0.561469658103,109.668775467,1,1,0.932251190068,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_11.jpg,Vehicles,0,car,0,22,22,11,112.333911543,V_nV,2,112.338844652,113.636642566,1,2,0.992386370082,114.649580529,3,0,0.320921152248,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/ostrich_6.jpg,Birds,0,ostrich,0,23,23,56,116.703408844,V_nV,1,116.708269997,117.9760812,1,1,0.361011844827,118.357664589,2,0,0.300877822388,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/violin_1.jpg,Musical_Inst,0,violin,0,24,24,92,120.391426586,nV_V,1,120.396443541,121.65407338,1,1,0.230722146807,121.90539722,1,1,0.320944696781,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_4.jpg,Marine_creatures,0,sperm-whale,0,25,25,80,123.959182303,V_nV,1,123.964182739,125.231853415,1,1,0.441185380798,125.693588794,2,0,0.310889705492,5,7.5,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/table_13.jpg,Furniture,0,table,0,26,26,81,127.737396328,V_nV,2,127.743983711,129.000041463,1,2,0.491292012623,129.521898065,2,0,0.310897103918,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_23.jpg,Animals,0,cheetah,0,27,27,16,131.56571502,nV_V,2,131.570630055,132.81834196,1,2,0.361035118753,133.199925149,1,1,0.320918610552,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_1.jpg,Furniture,0,Chest-of-drawers,0,28,28,0,135.253742916,V_nV,2,135.258531336,136.526402348,1,2,0.872128058691,137.419089762,2,0,0.340983345755,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/rocking-chair_7.jpg,Furniture,0,rocking-chair,0,29,29,69,139.492951024,nV_V,1,139.497982598,140.755594411,1,1,0.621582868858,141.397723286,3,0,0.361004758626,5,7.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_1.jpg,Furniture,0,bed,0,30,30,5,143.491637328,V_nV,2,143.496527795,144.724222314,1,2,0.351010390499,145.10580229,1,1,0.290855082625,5,8.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/tuba_24.jpg,Musical_Inst,0,tuba,0,31,31,89,147.129547066,V_nV,2,147.136290495,148.382175239,1,2,0.361013187037,148.76372835,1,1,0.260818640585,5,6.5,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/sofa_6.jpg,Furniture,0,sofa,0,32,32,78,150.757438804,V_nV,2,150.762242826,152.030107503,0,1,0.110477951646,152.161132555,2,0,0.310895821778,5,7.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_6.jpg,Marine_creatures,0,narwhal,0,33,33,55,154.204931691,V_nV,1,154.209947682,155.467573198,1,1,0.130510078277,155.618643027,1,1,1.84407834942,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lioness_23.jpg,Animals,0,lioness,0,34,34,48,159.195775816,nV_V,2,159.200824221,160.468447348,0,1,0.972355111968,161.461348283,2,0,0.651643968245,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/wardrobe_22.jpg,Furniture,0,wardrobe,0,35,35,93,163.845885877,V_nV,2,163.850767246,165.108547598,1,2,0.801975540991,165.931044665,1,1,0.962316383608,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pigeon_23.jpg,Birds,0,pigeon,0,36,36,63,168.62628797,nV_V,2,168.631238253,169.91900381,1,2,0.852078503696,170.791657207,3,0,0.320948042616,5,6.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/dolphin_0.jpg,Marine_creatures,0,dolphin,0,37,37,23,172.845451929,V_nV,1,172.852352928,174.108098057,1,1,0.63160765724,174.76026236,2,0,0.32091718592,5,6.5,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_4.jpg,Tools,0,axe,0,38,38,3,176.814096795,V_nV,2,176.819038476,178.066699841,0,1,1.67389034707,179.771177923,1,1,0.330943632696,5,6.5,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_0.jpg,Birds,0,seagull,0,39,39,74,181.835007948,V_nV,1,181.842076317,183.097636711,1,1,0.561447342625,183.679650218,2,0,0.481270066288,5,7.0,32,bw,99.7756017086,2019_may_13_1548,001,256,20,5,Leyre,Experiment_EEG_version,20,
