conscious_state,diff,feature_selector,p,ps_mean,ps_std,roi_name,side,t,ps_corrected
glimpse,0.018190011820330976,None,2.9703708726533773e-09,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,rh,5.904271318670839,7.128890094368105e-08
glimpse,0.0090307328605201,None,0.001415772606914693,0.001691830816918308,0.00034280095729972797,lateraloccipital,lh,2.997877169576646,0.03397854256595263
glimpse,0.10812056737588653,None,3.914569665734752e-168,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,39.29568132967072,9.394967197763404e-167
glimpse,0.10086879432624113,None,1.9622902240720328e-146,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,34.85262398092491,4.7094965377728786e-145
glimpse,0.07587470449172579,None,1.9452557879640932e-114,9.999000099989996e-05,5.421010862427522e-20,lingual,rh,28.621220151327687,4.6686138911138234e-113
glimpse,0.12863475177304962,None,1.2890552251893531e-211,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,48.94534537698717,3.0937325404544475e-210
glimpse,0.14794178486997636,None,1.5057280676645493e-240,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,rh,56.05800743716484,3.6137473623949185e-239
glimpse,0.06805703309692672,None,1.1688561360528079e-89,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,lh,23.943850781137918,2.805254726526739e-88
glimpse,-0.01558362884160756,None,0.999999932841194,1.0,0.0,pericalcarine,rh,-5.337015164955533,1.0
glimpse,0.06779255319148937,None,6.835705205542112e-72,9.999000099989996e-05,5.421010862427522e-20,precuneus,lh,20.586580991437987,1.640569249330107e-70
glimpse,0.059586288416075654,None,1.0407665761885888e-76,9.999000099989996e-05,5.421010862427522e-20,precuneus,rh,21.502072241562207,2.497839782852613e-75
glimpse,0.0013977541371158401,None,0.3352109562597576,0.33678932106789317,0.0049487849681071365,rostralmiddlefrontal,lh,0.42577923861679706,1.0
glimpse,0.24257683215130024,None,0.0,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,rh,97.45666714677594,0.0
glimpse,0.0018291962174940956,None,0.32376484350108603,0.32559344065593443,0.004587974922199067,superiorfrontal,lh,0.4574278524076045,1.0
glimpse,0.05999408983451538,None,9.533139073502012e-79,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,rh,21.887835039522045,2.2879533776404826e-77
glimpse,0.22640661938534284,None,0.0,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,95.28485359513155,0.0
glimpse,0.17503546099290782,None,9.406923140420115e-287,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,68.8512698429671,2.2576615537008276e-285
glimpse,0.081818853427896,None,1.0083351925251438e-117,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,29.247961503815127,2.420004462060345e-116
glimpse,0.13381353427895984,None,5.968778734216334e-212,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,49.024100971124305,1.4325068962119203e-210
unconscious,0.025230034722222218,None,1.6461571008486696e-14,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,7.775896431224888,3.9507770420368073e-13
unconscious,-0.009510995370370373,None,0.997968126391934,0.997888211178882,0.00045718070286358825,fusiform,rh,-2.88432729305659,1.0
unconscious,-0.010028935185185188,None,0.9986539014368302,0.9985011498850115,0.00042031377029578637,inferiorparietal,lh,-3.013458712678467,1.0
unconscious,-0.007177372685185186,None,0.9849911963039082,0.9851054894510548,0.0012459829412063824,inferiorparietal,rh,-2.1750481077636477,1.0
unconscious,-0.016494502314814814,None,0.9999998868238913,1.0,0.0,inferiortemporal,lh,-5.237037973061828,1.0
unconscious,0.0020413773148148153,None,0.25415606033482735,0.25437456254374563,0.0040922915905931,inferiortemporal,rh,0.6618659093183572,1.0
unconscious,-0.018015046296296296,None,0.9999999835290524,1.0,0.0,lateraloccipital,lh,-5.598690182919343,1.0
unconscious,-0.011517650462962976,None,0.9997091051252542,0.9997580241975803,0.00014502342373214191,lateraloccipital,rh,-3.458510414335511,1.0
unconscious,-0.00847077546296297,None,0.9953755275209406,0.9947715228477152,0.0006299044690301713,lingual,lh,-2.611197442947155,1.0
unconscious,-0.0015726273148148173,None,0.6959432877845994,0.6976262373762624,0.004558994067420391,lingual,rh,-0.5130391194504381,1.0
unconscious,0.0010243055555555556,None,0.3813907604591148,0.380948905109489,0.004187460311439356,parahippocampal,lh,0.30196790072820096,1.0
unconscious,-0.01816695601851851,None,0.999999984765614,1.0,0.0,parahippocampal,rh,-5.6129171836478555,1.0
unconscious,0.03673900462962962,None,8.27326399111624e-30,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,lh,11.912467563175886,1.9855833578678976e-28
unconscious,0.039742476851851845,None,4.091227689845913e-32,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,rh,12.452899204573043,9.818946455630193e-31
unconscious,0.01280526620370369,None,5.3175414392229574e-05,0.00013898610138986098,5.637698373766804e-05,precuneus,lh,3.9017388497075345,0.0012762099454135098
unconscious,0.03889612268518518,None,4.739911338787707e-25,9.999000099989996e-05,5.421010862427522e-20,precuneus,rh,10.746382400581535,1.1375787213090499e-23
unconscious,-0.022991898148148147,None,0.9999999999878816,1.0,0.0,rostralmiddlefrontal,lh,-6.807301876549567,1.0
unconscious,-0.013750000000000009,None,0.9999720432854591,0.9999720027997199,4.9147908118974295e-05,rostralmiddlefrontal,rh,-4.05864675426345,1.0
unconscious,-0.0003472222222222332,None,0.5424776847782222,0.5412768723127688,0.004862654592052534,superiorfrontal,lh,-0.10672287060140291,1.0
unconscious,-0.007365451388888896,None,0.9860282463300863,0.9864843515648435,0.0011187317262638674,superiorfrontal,rh,-2.2034499891236052,1.0
unconscious,0.04189091435185185,None,1.9417984542379357e-28,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,11.584185084121255,4.660316290171045e-27
unconscious,-0.010564236111111116,None,0.9997427741943518,0.9997360263973601,0.00016278421297843796,superiorparietal,rh,-3.492176920249296,1.0
unconscious,-0.011817129629629634,None,0.9999557820278879,0.99993400659934,8.626999144136216e-05,ventrolateralPFC,lh,-3.947299085541661,1.0
unconscious,0.0038454861111111073,None,0.11768023500234286,0.11829117088291173,0.0036171638191188397,ventrolateralPFC,rh,1.1878591771536602,1.0
