conscious_state,diff,feature_selector,ps_mean,ps_std,roi_name,side,ps_corrected
conscious,0.057916666666666616,PCA,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,0.009599040095990396
conscious,0.060951910408432064,RandomForest,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,0.009599040095990396
conscious,0.028425559947299117,Mutual,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.023022068511198923,None,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.021101778656126502,PCA,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.023022068511198923,RandomForest,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,0.009599040095990396
conscious,0.05282444005270093,Mutual,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
conscious,0.06690876152832681,None,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
conscious,0.07742588932806327,PCA,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
conscious,0.06690876152832681,RandomForest,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,0.009599040095990396
glimpse,0.012228009259259265,Mutual,0.000203979602039796,9.686136217028165e-05,fusiform,lh,0.019582041795820414
glimpse,-0.007916666666666683,None,0.9906119388061194,0.0009962833301723987,fusiform,lh,1.0
glimpse,-0.009681712962963052,PCA,0.9981061893810618,0.000502507208680544,fusiform,lh,1.0
glimpse,0.016922743055555634,RandomForest,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,0.009599040095990396
glimpse,0.0652097800925926,Mutual,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,0.06026765046296301,None,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,0.0653125,PCA,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,0.05317997685185183,RandomForest,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
glimpse,-0.00986255787037027,Mutual,0.999183081691831,0.0002807048987175387,inferiorparietal,lh,1.0
glimpse,-0.01186053240740742,None,0.9999320067993201,7.331387973133247e-05,inferiorparietal,lh,1.0
glimpse,-0.012061631944444484,PCA,0.9999600039996001,5.830368857960473e-05,inferiorparietal,lh,1.0
glimpse,0.008692129629629619,RandomForest,0.0022177782221777824,0.0004514811523369105,inferiorparietal,lh,0.2129067093290671
glimpse,-0.0006322337962962887,Mutual,0.5784151584841516,0.0051488900280725605,inferiorparietal,rh,1.0
glimpse,-0.015439814814814767,None,0.99999600039996,1.959395854641404e-05,inferiorparietal,rh,1.0
glimpse,-0.015028935185185222,PCA,0.99999600039996,1.959395854641404e-05,inferiorparietal,rh,1.0
glimpse,-0.010797164351851796,RandomForest,0.9995370462953704,0.0002105282288192003,inferiorparietal,rh,1.0
glimpse,0.028313078703703698,Mutual,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,lh,0.009599040095990396
glimpse,-0.018233506944444478,None,1.0,0.0,inferiortemporal,lh,1.0
glimpse,-0.01926649305555561,PCA,1.0,0.0,inferiortemporal,lh,1.0
glimpse,0.01115885416666662,RandomForest,0.000372962703729627,0.0001495544264508427,inferiortemporal,lh,0.03580441955804419
glimpse,0.000445601851851829,Mutual,0.4438036196380361,0.005309299199189673,inferiortemporal,rh,1.0
glimpse,-0.021168981481481497,None,1.0,0.0,inferiortemporal,rh,1.0
glimpse,-0.020575810185185228,PCA,1.0,0.0,inferiortemporal,rh,1.0
glimpse,0.02521412037037052,RandomForest,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,rh,0.009599040095990396
glimpse,0.04769097222222218,Mutual,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,0.05413483796296292,None,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,0.05468171296296298,PCA,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,0.04407118055555559,RandomForest,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
glimpse,-0.006072048611111047,Mutual,0.9645945405459453,0.001916111861648972,lateraloccipital,rh,1.0
glimpse,-0.019955150462963034,None,1.0,0.0,lateraloccipital,rh,1.0
glimpse,-0.019932002314814845,PCA,1.0,0.0,lateraloccipital,rh,1.0
glimpse,0.007508680555555536,RandomForest,0.005334466553344666,0.0006185454522334794,lateraloccipital,rh,0.5121087891210879
glimpse,-0.010562789351851898,Mutual,0.9992270772922707,0.0002824093627924104,lingual,lh,1.0
glimpse,0.02524016203703716,None,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,0.009599040095990396
glimpse,0.015784143518518423,PCA,0.00010198980101989797,1.3998600139986001e-05,lingual,lh,0.009791020897910205
glimpse,-0.0392274305555555,RandomForest,1.0,0.0,lingual,lh,1.0
glimpse,0.011070601851851825,Mutual,0.000404959504049595,0.00015959293770135354,lingual,rh,0.038876112388761125
glimpse,-0.010682870370370301,None,0.9996500349965004,0.00018945400781417024,lingual,rh,1.0
glimpse,-0.012212094907407434,PCA,0.9999660033996599,6.665666758324248e-05,lingual,rh,1.0
glimpse,0.01693287037037039,RandomForest,9.999000099989996e-05,5.421010862427522e-20,lingual,rh,0.009599040095990396
glimpse,-0.005878182870370285,Mutual,0.9677102289771022,0.001755743273455775,parahippocampal,lh,1.0
glimpse,0.009050925925925934,None,0.0020417958204179583,0.00046967209776417157,parahippocampal,lh,0.196012398760124
glimpse,0.007254050925925903,PCA,0.010134986501349865,0.0010071251807154174,parahippocampal,lh,0.9729587041295871
glimpse,0.015095486111111112,RandomForest,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
glimpse,0.02899016203703697,Mutual,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,rh,0.009599040095990396
glimpse,0.002479745370370434,None,0.22037296270372958,0.004363813267811087,parahippocampal,rh,1.0
glimpse,0.002839988425925921,PCA,0.1902849715028497,0.003619912031574676,parahippocampal,rh,1.0
glimpse,0.00896990740740733,RandomForest,0.0022577742225777424,0.00043657516937901724,parahippocampal,rh,0.21674632536746327
glimpse,-0.010376157407407438,Mutual,0.999042095790421,0.0003030142497552147,pericalcarine,lh,1.0
glimpse,0.008842592592592569,None,0.00571942805719428,0.0007773539336297094,pericalcarine,lh,0.5490650934906509
glimpse,0.005833333333333357,PCA,0.046380361963803615,0.0020155055214203708,pericalcarine,lh,1.0
glimpse,-0.03454861111111113,RandomForest,1.0,0.0,pericalcarine,lh,1.0
glimpse,-0.001604456018518552,Mutual,0.693897610238976,0.004079862960589697,pericalcarine,rh,1.0
glimpse,-0.008660300925925901,None,0.9961613838616138,0.0006197597725924364,pericalcarine,rh,1.0
glimpse,-0.008906250000000004,PCA,0.9968723127687231,0.0005652893828714611,pericalcarine,rh,1.0
glimpse,-0.006328125000000018,RandomForest,0.9809639036096391,0.0012608877890194362,pericalcarine,rh,1.0
glimpse,0.024220196759259238,Mutual,9.999000099989996e-05,5.421010862427522e-20,precuneus,lh,0.009599040095990396
glimpse,0.04621672453703707,None,9.999000099989996e-05,5.421010862427522e-20,precuneus,lh,0.009599040095990396
glimpse,0.046335358796296244,PCA,9.999000099989996e-05,5.421010862427522e-20,precuneus,lh,0.009599040095990396
glimpse,-0.04857349537037037,RandomForest,1.0,0.0,precuneus,lh,1.0
glimpse,0.010345775462963003,Mutual,0.0007999200079992001,0.00025453298792836425,precuneus,rh,0.07679232076792321
glimpse,0.0012644675925925775,None,0.3431836816318368,0.004961728731340701,precuneus,rh,1.0
glimpse,0.00023871527777785673,PCA,0.46919008099190085,0.005007785455287357,precuneus,rh,1.0
glimpse,0.009920428240740686,RandomForest,0.001105889411058894,0.00030650482870347117,precuneus,rh,0.10616538346165383
glimpse,0.026184895833333388,Mutual,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,lh,0.009599040095990396
glimpse,0.040572916666666625,None,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,lh,0.009599040095990396
glimpse,0.0451938657407408,PCA,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,lh,0.009599040095990396
glimpse,0.042586805555555496,RandomForest,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,lh,0.009599040095990396
glimpse,-0.005201099537037068,Mutual,0.9496070392960704,0.0020059389825021526,rostralmiddlefrontal,rh,1.0
glimpse,-0.0150853587962963,None,1.0,0.0,rostralmiddlefrontal,rh,1.0
glimpse,-0.015118634259259245,PCA,0.99999900009999,9.94887948311954e-06,rostralmiddlefrontal,rh,1.0
glimpse,0.008315972222222245,RandomForest,0.0033346665333466646,0.0005637476692058058,rostralmiddlefrontal,rh,0.3201279872012798
glimpse,-0.018511284722222188,Mutual,1.0,0.0,superiorfrontal,lh,1.0
glimpse,-0.002686631944444462,None,0.7841895810418958,0.004417156726920295,superiorfrontal,lh,1.0
glimpse,-0.0017201967592592182,PCA,0.6942655734426557,0.004546398667641627,superiorfrontal,lh,1.0
glimpse,-0.01494936342592601,RandomForest,0.99999700029997,2.2156304175746452e-05,superiorfrontal,lh,1.0
glimpse,-0.016566840277777717,Mutual,1.0,0.0,superiorfrontal,rh,1.0
glimpse,0.009594907407407427,None,0.0014548545145485455,0.00035895574778199973,superiorfrontal,rh,0.13966603339666037
glimpse,0.009686053240740788,PCA,0.001355864413558644,0.0003458902583037594,superiorfrontal,rh,0.13016298370162982
glimpse,-0.014597800925925886,RandomForest,0.9999980001999799,1.3998600139988324e-05,superiorfrontal,rh,1.0
glimpse,-0.013734085648148098,Mutual,0.99999700029997,1.7057016407594053e-05,superiorparietal,lh,1.0
glimpse,-0.02180989583333326,None,1.0,0.0,superiorparietal,lh,1.0
glimpse,-0.022042824074074097,PCA,1.0,0.0,superiorparietal,lh,1.0
glimpse,-0.0012471064814815191,RandomForest,0.6665923407659232,0.0047291168168254296,superiorparietal,lh,1.0
glimpse,-0.003438946759259265,Mutual,0.8284861513848614,0.004366660653665446,superiorparietal,rh,1.0
glimpse,0.014803240740740797,None,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,0.009599040095990396
glimpse,0.011346932870370363,PCA,0.000172982701729827,9.782170560305989e-05,superiorparietal,rh,0.016606339366063393
glimpse,-0.03152633101851848,RandomForest,1.0,0.0,superiorparietal,rh,1.0
glimpse,-0.011092303240740786,Mutual,0.99989801019898,0.00010096514797612184,ventrolateralPFC,lh,1.0
glimpse,-0.018804976851851785,None,1.0,0.0,ventrolateralPFC,lh,1.0
glimpse,-0.01926215277777782,PCA,1.0,0.0,ventrolateralPFC,lh,1.0
glimpse,-0.008314525462963074,RandomForest,0.9916238376162384,0.0009732325283391104,ventrolateralPFC,lh,1.0
glimpse,-0.018431712962962976,Mutual,1.0,0.0,ventrolateralPFC,rh,1.0
glimpse,-0.007795138888888831,None,0.9932316768323168,0.000849937947072187,ventrolateralPFC,rh,1.0
glimpse,-0.00794849537037029,PCA,0.9942485751424858,0.0007887785237101675,ventrolateralPFC,rh,1.0
glimpse,-0.01814091435185189,RandomForest,1.0,0.0,ventrolateralPFC,rh,1.0
unconscious,0.011901041666666612,Mutual,0.00013398660133986598,4.9431885188714234e-05,fusiform,lh,0.012862713728627134
unconscious,-0.014594907407407431,None,1.0,0.0,fusiform,lh,1.0
unconscious,-0.014496527777777712,PCA,1.0,0.0,fusiform,lh,1.0
unconscious,0.008702256944444375,RandomForest,0.001285871412858714,0.0003585781407972405,fusiform,lh,0.12344365563443654
unconscious,0.04388599537037041,Mutual,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
unconscious,0.042404513888888995,None,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
unconscious,0.04666956018518509,PCA,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
unconscious,0.045792824074074145,RandomForest,9.999000099989996e-05,5.421010862427522e-20,fusiform,rh,0.009599040095990396
unconscious,-0.016276041666666685,Mutual,0.99999900009999,9.94887948311954e-06,inferiorparietal,lh,1.0
unconscious,-0.02101128472222219,None,1.0,0.0,inferiorparietal,lh,1.0
unconscious,-0.02167245370370363,PCA,1.0,0.0,inferiorparietal,lh,1.0
unconscious,0.009568865740740784,RandomForest,0.000926907309269073,0.0002921539463378658,inferiorparietal,lh,0.088983101689831
unconscious,0.04862268518518509,Mutual,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
unconscious,0.04076822916666667,None,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
unconscious,0.040561342592592586,PCA,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
unconscious,0.044399594907407414,RandomForest,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,0.009599040095990396
unconscious,-0.025850694444444378,Mutual,1.0,0.0,inferiortemporal,lh,1.0
unconscious,-0.025172164351851822,None,1.0,0.0,inferiortemporal,lh,1.0
unconscious,-0.025135995370370312,PCA,1.0,0.0,inferiortemporal,lh,1.0
unconscious,-0.016069155092592546,RandomForest,1.0,0.0,inferiortemporal,lh,1.0
unconscious,0.042381365740740806,Mutual,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,rh,0.009599040095990396
unconscious,0.0112123842592593,None,0.0008549145085491451,0.0002608857739356014,inferiortemporal,rh,0.08207179282071793
unconscious,0.010166377314814845,PCA,0.0021007899210078993,0.0004389310492323359,inferiortemporal,rh,0.20167583241675835
unconscious,0.03403645833333335,RandomForest,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,rh,0.009599040095990396
unconscious,-0.007638888888888973,Mutual,0.9832746725327468,0.0013526289442015546,lateraloccipital,lh,1.0
unconscious,0.02753038194444435,None,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
unconscious,0.02921296296296305,PCA,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,lh,0.009599040095990396
unconscious,-0.044678819444444406,RandomForest,1.0,0.0,lateraloccipital,lh,1.0
unconscious,0.015584490740740642,Mutual,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,0.009599040095990396
unconscious,-0.006896701388888871,None,0.9765423457654233,0.0014405502220539601,lateraloccipital,rh,1.0
unconscious,-0.008219039351851809,PCA,0.9913058694130585,0.0009062619542058274,lateraloccipital,rh,1.0
unconscious,0.019370659722222183,RandomForest,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,0.009599040095990396
unconscious,0.02797164351851844,Mutual,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,0.009599040095990396
unconscious,0.0197294560185185,None,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,0.009599040095990396
unconscious,0.020298032407407463,PCA,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,0.009599040095990396
unconscious,0.03260850694444439,RandomForest,9.999000099989996e-05,5.421010862427522e-20,lingual,lh,0.009599040095990396
unconscious,0.024388020833333357,Mutual,9.999000099989996e-05,5.421010862427522e-20,lingual,rh,0.009599040095990396
unconscious,0.003360821759259225,None,0.14034296570342966,0.0037598701485459553,lingual,rh,1.0
unconscious,0.0038715277777776613,PCA,0.10599340065993401,0.002809413703960302,lingual,rh,1.0
unconscious,0.023274016203703618,RandomForest,9.999000099989996e-05,5.421010862427522e-20,lingual,rh,0.009599040095990396
unconscious,0.029968171296296364,Mutual,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
unconscious,0.026442418981481475,None,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
unconscious,0.027732928240740695,PCA,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
unconscious,0.02179687500000005,RandomForest,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,lh,0.009599040095990396
unconscious,0.014693287037037095,Mutual,0.00010098990100989895,9.94887948311789e-06,parahippocampal,rh,0.009695030496950299
unconscious,0.028739872685185186,None,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,rh,0.009599040095990396
unconscious,0.027173032407407427,PCA,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,rh,0.009599040095990396
unconscious,0.04330873842592586,RandomForest,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,rh,0.009599040095990396
unconscious,-0.01864728009259259,Mutual,1.0,0.0,pericalcarine,lh,1.0
unconscious,-0.016056134259259225,None,1.0,0.0,pericalcarine,lh,1.0
unconscious,-0.015277777777777724,PCA,0.9999980001999799,1.3998600139988324e-05,pericalcarine,lh,1.0
unconscious,-0.014059606481481524,RandomForest,0.99999300069993,2.5512150429307458e-05,pericalcarine,lh,1.0
unconscious,0.0034143518518517935,Mutual,0.14754024597540247,0.0035701436508078018,pericalcarine,rh,1.0
unconscious,-0.007281539351851829,None,0.9860313968603138,0.0012572922601474439,pericalcarine,rh,1.0
unconscious,-0.004927662037037039,PCA,0.9313858614138588,0.0026405045876464394,pericalcarine,rh,1.0
unconscious,0.02733072916666668,RandomForest,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,rh,0.009599040095990396
unconscious,-0.00819589120370362,Mutual,0.9968073192680731,0.0005854762506576638,precuneus,lh,1.0
unconscious,-0.019612268518518494,None,1.0,0.0,precuneus,lh,1.0
unconscious,-0.019850983796296406,PCA,1.0,0.0,precuneus,lh,1.0
unconscious,-0.01754195601851849,RandomForest,1.0,0.0,precuneus,lh,1.0
unconscious,-0.005817418981481526,Mutual,0.9720197980201979,0.001610183975695314,precuneus,rh,1.0
unconscious,-0.021021412037037168,None,1.0,0.0,precuneus,rh,1.0
unconscious,-0.021160300925925912,PCA,1.0,0.0,precuneus,rh,1.0
unconscious,-0.004228877314814861,RandomForest,0.9034256574342566,0.002876819198263808,precuneus,rh,1.0
unconscious,0.011919849537037175,Mutual,0.00017998200179982,0.00010769252689000108,rostralmiddlefrontal,lh,0.01727827217278272
unconscious,0.0036183449074074225,None,0.13677932206779322,0.0034050744452447947,rostralmiddlefrontal,lh,1.0
